Entity,Code,Year,Solar (terawatt-hours)
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.000316336
Taiwan,TWN,2001,0.00037797499999999996
Taiwan,TWN,2002,0.00022097000000000013
Taiwan,TWN,2003,0.0002978791899999998
Taiwan,TWN,2004,0.0003236861600000001
Taiwan,TWN,2005,0.0009894687700000003
Taiwan,TWN,2006,0.0013078981700000007
Taiwan,TWN,2007,0.0019026331099999995
Taiwan,TWN,2008,0.0062879688400000015
Taiwan,TWN,2009,0.012213767849999996
Taiwan,TWN,2010,0.04309619778000001
Taiwan,TWN,2011,0.11757660183999998
Taiwan,TWN,2012,0.27055649373
Taiwan,TWN,2013,0.43362208444
Taiwan,TWN,2014,0.5627763163900001
Taiwan,TWN,2015,0.8521230754800002
Taiwan,TWN,2016,0.6755641610599996
Taiwan,TWN,2017,1.4720254285200003
Taiwan,TWN,2018,2.74052632224
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.09605263520000001
Thailand,THA,2007,0.006052624159999992
Thailand,THA,2008,0.00026316364000000814
Thailand,THA,2009,0.014473686190000001
Thailand,THA,2010,0.03657894348999999
Thailand,THA,2011,0.09500000390000005
Thailand,THA,2012,1.06342104413
Thailand,THA,2013,1.9973684267300003
Thailand,THA,2014,1.7789473621999994
Thailand,THA,2015,1.1697368519500007
Thailand,THA,2016,2.6289473579200013
Thailand,THA,2017,2.904901264869997
Thailand,THA,2018,0.6284057322100018
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.00026283800000000005
Trinidad and Tobago,TTO,2001,0.0013161089500000002
Trinidad and Tobago,TTO,2002,0.0010526313
Trinidad and Tobago,TTO,2003,0.0013157949400000005
Trinidad and Tobago,TTO,2004,0.00184209896
Trinidad and Tobago,TTO,2005,0.00026316364000000033
Trinidad and Tobago,TTO,2006,0.0010526313000000006
Trinidad and Tobago,TTO,2007,0.0005263156499999986
Trinidad and Tobago,TTO,2008,0.0005263156500000012
Trinidad and Tobago,TTO,2009,0.0010526312999999989
Trinidad and Tobago,TTO,2010,0.0013157833100000006
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,-0.00002876099000000132
Trinidad and Tobago,TTO,2018,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.006315787800000001
Turkey,TUR,2011,0.0012145790499999993
Turkey,TUR,2012,0.0036743356800000007
Turkey,TUR,2013,0.006649545540000001
Turkey,TUR,2014,0.027935225109999996
Turkey,TUR,2015,0.46505263627
Turkey,TUR,2016,2.2342586174300005
Turkey,TUR,2017,4.85832032865
Turkey,TUR,2018,13.161563364350002
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0.000419843
Turkmenistan,TKM,2011,0.00078212913
Turkmenistan,TKM,2012,0.0013807368599999998
Turkmenistan,TKM,2013,0.0022824223900000003
Turkmenistan,TKM,2014,0.0033388101800000004
Turkmenistan,TKM,2015,0.005532902720000002
Turkmenistan,TKM,2016,0.00462912379
Turkmenistan,TKM,2017,-0.00005018345000000132
Turkmenistan,TKM,2018,0
Ukraine,UKR,1966,0
Ukraine,UKR,1967,0
Ukraine,UKR,1968,0
Ukraine,UKR,1969,0
Ukraine,UKR,1970,0
Ukraine,UKR,1971,0
Ukraine,UKR,1972,0
Ukraine,UKR,1973,0
Ukraine,UKR,1974,0
Ukraine,UKR,1975,0
Ukraine,UKR,1976,0
Ukraine,UKR,1977,0
Ukraine,UKR,1978,0
Ukraine,UKR,1979,0
Ukraine,UKR,1980,0
Ukraine,UKR,1981,0
Ukraine,UKR,1982,0
Ukraine,UKR,1983,0
Ukraine,UKR,1984,0
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,0.07894737076000001
Ukraine,UKR,2012,0.7973684190900001
Ukraine,UKR,2013,0.6236842080700001
Ukraine,UKR,2014,-0.37105262629000024
Ukraine,UKR,2015,0.1263157908900001
Ukraine,UKR,2016,0.03684209549999995
Ukraine,UKR,2017,0.70281579803
Ukraine,UKR,2018,1.3905880398699997
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.044473689870000006
United Arab Emirates,ARE,2010,0.0031578939
United Arab Emirates,ARE,2011,0.00815788675999999
United Arab Emirates,ARE,2012,0.0076315827400000175
United Arab Emirates,ARE,2013,0.20973683886
United Arab Emirates,ARE,2014,0.5181579028000001
United Arab Emirates,ARE,2015,0.0007894676599999872
United Arab Emirates,ARE,2016,0.07973683842000001
United Arab Emirates,ARE,2017,0.5291403095100001
United Arab Emirates,ARE,2018,1.09081627671
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.0026581644299999998
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,-0.0026581644299999998
United Kingdom,GBR,1988,0.0026581644299999998
United Kingdom,GBR,1989,-0.0026581644299999998
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.00263157825
United Kingdom,GBR,2000,0
United Kingdom,GBR,2001,0.00263157825
United Kingdom,GBR,2002,0.0026315782499999997
United Kingdom,GBR,2003,0
United Kingdom,GBR,2004,0.0026315782500000006
United Kingdom,GBR,2005,0.010526313
United Kingdom,GBR,2006,0.007894746380000001
United Kingdom,GBR,2007,0.00789473475
United Kingdom,GBR,2008,0.00789473475
United Kingdom,GBR,2009,0.007895281359999999
United Kingdom,GBR,2010,0.05336024265000001
United Kingdom,GBR,2011,0.53522718402
United Kingdom,GBR,2012,2.9213162074000003
United Kingdom,GBR,2013,1.7276276146799998
United Kingdom,GBR,2014,5.3784220115000005
United Kingdom,GBR,2015,9.156187770680003
United Kingdom,GBR,2016,7.572458239039996
United Kingdom,GBR,2017,2.931374424530002
United Kingdom,GBR,2018,3.6761714173500017
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.00789473475
United States,USA,1984,0.006055287430000002
United States,USA,1985,0.014306225819999999
United States,USA,1986,0.009043057689999998
United States,USA,1987,-0.009396598059999997
United States,USA,1988,-0.0037293920999999994
United States,USA,1989,0.64196438163
United States,USA,1990,0.3096384807100001
United States,USA,1991,0.2827840198700001
United States,USA,1992,-0.18265367407000022
United States,USA,1993,0.17451951250999986
United States,USA,1994,0.07029183630000002
United States,USA,1995,0.033154687700000185
United States,USA,1996,0.07070958589999998
United States,USA,1997,-0.022751280539999863
United States,USA,1998,-0.021148375790000173
United States,USA,1999,-0.01662441045999996
United States,USA,2000,0.00044890636999994626
United States,USA,2001,0.14694316594
United States,USA,2002,0.07170141555999998
United States,USA,2003,0.023833486930000314
United States,USA,2004,0.23020556907999978
United States,USA,2005,0.13360052051000015
United States,USA,2006,0.1987670855899999
United States,USA,2007,0.7131009746100001
United States,USA,2008,1.4148738640199996
United States,USA,2009,1.1655206047900002
United States,USA,2010,2.46598954242
United States,USA,2011,4.54175712497
United States,USA,2012,11.310814801190002
United States,USA,2013,18.42810981164
United States,USA,2014,34.67491088395001
United States,USA,2015,26.868686865339996
United States,USA,2016,42.08931424799998
United States,USA,2017,59.56937788390002
United States,USA,2018,50.162147794200024
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.0064736883100000005
Venezuela,VEN,2011,0.0013684206899999994
Venezuela,VEN,2012,0.005894735280000002
Venezuela,VEN,2013,0.0003350370399999997
Venezuela,VEN,2014,0.0036855004799999976
Venezuela,VEN,2015,0.005360720569999998
Venezuela,VEN,2016,0.003291127180000006
Venezuela,VEN,2017,-0.0000721525200000038
Venezuela,VEN,2018,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0
Vietnam,VNM,2011,0
Vietnam,VNM,2012,0
Vietnam,VNM,2013,0
Vietnam,VNM,2014,0.010526313
Vietnam,VNM,2015,0
Vietnam,VNM,2016,0.007894734749999998
Vietnam,VNM,2017,0.004952461050000006
Vietnam,VNM,2018,0.18776203527000002
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.00789473475
World,OWID_WRL,1984,0.008713451860000002
World,OWID_WRL,1985,0.014306225819999994
World,OWID_WRL,1986,0.009043057690000009
World,OWID_WRL,1987,-0.012054762490000002
World,OWID_WRL,1988,-0.0010712392999999987
World,OWID_WRL,1989,0.66322967381
World,OWID_WRL,1990,0.33176767255000006
World,OWID_WRL,1991,0.30765242560999995
World,OWID_WRL,1992,-0.09636252818000002
World,OWID_WRL,1993,0.2318747764600002
World,OWID_WRL,1994,0.11399052622999961
World,OWID_WRL,1995,0.10736803207000034
World,OWID_WRL,1996,0.169458404
World,OWID_WRL,1997,0.13520215758999976
World,OWID_WRL,1998,0.19790572126999995
World,OWID_WRL,1999,0.22212613830000016
World,OWID_WRL,2000,0.5505539423400005
World,OWID_WRL,2001,0.7464902161499998
World,OWID_WRL,2002,0.9639406641399999
World,OWID_WRL,2003,1.29950532235
World,OWID_WRL,2004,1.888463327340001
World,OWID_WRL,2005,3.1339643143799982
World,OWID_WRL,2006,4.092142650790002
World,OWID_WRL,2007,5.366297480640002
World,OWID_WRL,2008,12.763754353009997
World,OWID_WRL,2009,21.95495766954
World,OWID_WRL,2010,33.468773108920004
World,OWID_WRL,2011,82.50711816666
World,OWID_WRL,2012,94.02255194380004
World,OWID_WRL,2013,100.77405083209999
World,OWID_WRL,2014,154.87351884429995
World,OWID_WRL,2015,165.33871154230008
World,OWID_WRL,2016,177.99709394339993
World,OWID_WRL,2017,329.31458642279983
World,OWID_WRL,2018,345.03489626700025
