Entity,Code,Year,Percentage of teachers in tertiary education who are female (%) (%)
Saudi Arabia,SAU,1985,25.0190296173096
Saudi Arabia,SAU,1986,25.0114402770996
Saudi Arabia,SAU,1987,31.8368396759033
Saudi Arabia,SAU,1991,25.1206607818604
Saudi Arabia,SAU,1992,26.0999794006348
Saudi Arabia,SAU,1993,26.6027202606201
Saudi Arabia,SAU,1996,29.9012393951416
Saudi Arabia,SAU,1997,29.5374298095703
Saudi Arabia,SAU,1998,32.5293998718262
Saudi Arabia,SAU,1999,36.155948638916
Saudi Arabia,SAU,2000,35.0219306945801
Saudi Arabia,SAU,2001,34.8145599365234
Saudi Arabia,SAU,2002,33.8853912353516
Saudi Arabia,SAU,2003,33.6101684570313
Saudi Arabia,SAU,2004,33.5529708862305
Saudi Arabia,SAU,2005,33.1047782897949
Saudi Arabia,SAU,2006,33.04248046875
Saudi Arabia,SAU,2007,34.6884918212891
Saudi Arabia,SAU,2008,34.6890411376953
Saudi Arabia,SAU,2009,34.6876106262207
Saudi Arabia,SAU,2010,36.5227699279785
Saudi Arabia,SAU,2011,38.0213012695313
Saudi Arabia,SAU,2012,36.9587211608887
Saudi Arabia,SAU,2013,38.937068939209
Saudi Arabia,SAU,2014,40.4906692504883
Senegal,SEN,1992,11.6312103271484
Serbia,SRB,2007,43.1667289733887
Serbia,SRB,2009,44.8113212585449
Serbia,SRB,2010,45.9762382507324
Serbia,SRB,2011,45.9410285949707
Serbia,SRB,2012,46.6001281738281
Serbia,SRB,2013,43.0710487365723
Serbia,SRB,2014,43.1398811340332
Seychelles,SYC,2011,40.625
Seychelles,SYC,2012,50
Seychelles,SYC,2014,39.2857093811035
Sierra Leone,SLE,1974,10.8208999633789
Sierra Leone,SLE,1975,4.96893978118896
Sierra Leone,SLE,1984,14.1509399414063
Sierra Leone,SLE,1985,14.2424201965332
Sierra Leone,SLE,2000,37.529411315918
Sierra Leone,SLE,2001,14.5922698974609
Sierra Leone,SLE,2002,14.6076803207397
Singapore,SGP,1970,16.0760593414307
Singapore,SGP,1971,12.1868696212769
Singapore,SGP,1972,12.1840600967407
Singapore,SGP,1973,13.5824403762817
Singapore,SGP,1974,14.0571403503418
Singapore,SGP,1975,17.5414390563965
Singapore,SGP,1976,16.2097702026367
Singapore,SGP,1977,18.384880065918
Singapore,SGP,1978,20.0376892089844
Singapore,SGP,1979,20.9652309417725
Singapore,SGP,1980,18.5903091430664
Singapore,SGP,1981,19.2805194854736
Singapore,SGP,1982,19.6920108795166
Singapore,SGP,1983,20.7895603179932
Singapore,SGP,1994,31.9650192260742
Singapore,SGP,1995,31.0489692687988
Singapore,SGP,2008,34.5274085998535
Singapore,SGP,2009,34.0699195861816
Singapore,SGP,2010,35.476131439209
Singapore,SGP,2011,36.6414489746094
Singapore,SGP,2012,38.1172790527344
Singapore,SGP,2013,35.2029685974121
Sint Maarten (Dutch part),SXM,2012,58.4905700683594
Sint Maarten (Dutch part),SXM,2014,54
Slovakia,SVK,1999,36.8844108581543
Slovakia,SVK,2000,38.3997993469238
Slovakia,SVK,2001,38.5257911682129
Slovakia,SVK,2002,42.2679595947266
Slovakia,SVK,2003,39.5762214660645
Slovakia,SVK,2004,40.2136917114258
Slovakia,SVK,2005,41.9151802062988
Slovakia,SVK,2006,41.9662590026855
Slovakia,SVK,2007,43.2823791503906
Slovakia,SVK,2008,43.8293685913086
Slovakia,SVK,2009,43.5297889709473
Slovakia,SVK,2010,43.6810913085938
Slovakia,SVK,2011,43.9755401611328
Slovakia,SVK,2012,44.3315010070801
Slovakia,SVK,2013,44.6851615905762
Slovakia,SVK,2014,44.8507614135742
Slovenia,SVN,1981,18.2476196289063
Slovenia,SVN,1982,19.45924949646
Slovenia,SVN,1983,19.2099094390869
Slovenia,SVN,1984,19.6618194580078
Slovenia,SVN,1985,19.8592090606689
Slovenia,SVN,1986,20.5772094726563
Slovenia,SVN,1987,21.5109806060791
Slovenia,SVN,1988,21.0740699768066
Slovenia,SVN,1990,22.8647994995117
Slovenia,SVN,1991,24.0422191619873
Slovenia,SVN,1992,23.3422794342041
Slovenia,SVN,1993,25.2605094909668
Slovenia,SVN,1994,25.8196697235107
Slovenia,SVN,1995,26.1071491241455
Slovenia,SVN,1996,27.6780700683594
Slovenia,SVN,1997,28.2313804626465
Slovenia,SVN,1999,21.3849296569824
Slovenia,SVN,2000,23.0830993652344
Slovenia,SVN,2001,27.0049705505371
Slovenia,SVN,2002,28.8461494445801
Slovenia,SVN,2003,29.6879997253418
Slovenia,SVN,2004,32.898868560791
Slovenia,SVN,2005,33.4525108337402
Slovenia,SVN,2006,33.8162384033203
Slovenia,SVN,2007,35.3539009094238
Slovenia,SVN,2008,37.177978515625
Slovenia,SVN,2009,36.6032905578613
Slovenia,SVN,2010,38.3330917358398
Slovenia,SVN,2011,39.1183815002441
Slovenia,SVN,2012,39.0038108825684
Slovenia,SVN,2013,39.741268157959
Somalia,SOM,1972,5.88234996795654
South Africa,ZAF,1988,31.7176895141602
South Africa,ZAF,1989,33.815860748291
South Africa,ZAF,1990,34.473258972168
South Africa,ZAF,1993,35.6183700561523
South Africa,ZAF,1994,37.3888282775879
South Asia,,1971,15.3764600753784
South Asia,,1972,15.4036903381348
South Asia,,1973,15.536600112915
South Asia,,1974,15.6616296768188
South Asia,,1975,15.8878803253174
South Asia,,1976,16.231330871582
South Asia,,1977,16.790599822998
South Asia,,1978,17.0411796569824
South Asia,,1979,17.7638301849365
South Asia,,1980,17.7647094726563
South Asia,,1981,18.1401691436768
South Asia,,1982,18.2895698547363
South Asia,,1983,18.7059192657471
South Asia,,1984,19.0494499206543
South Asia,,1985,20.2854099273682
South Asia,,1986,20.6493892669678
South Asia,,1987,20.7109203338623
South Asia,,1988,21.614860534668
South Asia,,1989,22.6433696746826
South Asia,,1990,23.5927391052246
South Asia,,1991,24.6564502716064
South Asia,,1992,25.7075805664063
South Asia,,1993,26.7156391143799
South Asia,,1994,27.7041797637939
South Asia,,1995,28.6690292358398
South Asia,,1996,29.8601608276367
South Asia,,1997,30.9242992401123
South Asia,,1998,32.2064590454102
South Asia,,1999,33.4604911804199
South Asia,,2000,34.7017517089844
South Asia,,2001,34.7271308898926
South Asia,,2002,34.6898498535156
South Asia,,2003,34.6215896606445
South Asia,,2004,37.5387001037598
South Asia,,2005,37.3116607666016
South Asia,,2006,37.3202514648438
South Asia,,2007,37.5976715087891
South Asia,,2008,37.8924598693848
South Asia,,2009,38.0075798034668
South Asia,,2010,37.7975082397461
South Asia,,2011,37.8088684082031
South Asia,,2012,37.6229400634766
South Asia,,2013,37.4655914306641
South Asia,,2014,37.4078903198242
South Korea,KOR,1971,12.9372301101685
South Korea,KOR,1972,13.0904397964478
South Korea,KOR,1973,13.4277696609497
South Korea,KOR,1974,14.29248046875
South Korea,KOR,1975,13.8741102218628
South Korea,KOR,1976,14.7940196990967
South Korea,KOR,1977,15.5243797302246
South Korea,KOR,1978,15.4493703842163
South Korea,KOR,1979,15.9575700759888
South Korea,KOR,1980,15.9591102600098
South Korea,KOR,1981,15.4441995620728
South Korea,KOR,1982,16.0077209472656
South Korea,KOR,1983,16.6895999908447
South Korea,KOR,1984,16.9976501464844
South Korea,KOR,1985,17.3025798797607
South Korea,KOR,1986,17.3964996337891
South Korea,KOR,1987,17.3255596160889
South Korea,KOR,1988,21.1510601043701
South Korea,KOR,1989,21.4060707092285
South Korea,KOR,1990,21.5679492950439
South Korea,KOR,1991,22.2551193237305
South Korea,KOR,1992,22.7917098999023
South Korea,KOR,1993,23.5296192169189
South Korea,KOR,1994,24.3040103912354
South Korea,KOR,1995,25.1535797119141
South Korea,KOR,1996,26.4746398925781
South Korea,KOR,1997,27.7359409332275
South Korea,KOR,1998,25.096960067749
South Korea,KOR,1999,25.5020999908447
South Korea,KOR,2000,26.8779697418213
South Korea,KOR,2001,27.0800704956055
South Korea,KOR,2002,28.1107292175293
South Korea,KOR,2003,28.7642307281494
South Korea,KOR,2004,29.2789497375488
South Korea,KOR,2005,30.5023193359375
South Korea,KOR,2006,30.8829097747803
South Korea,KOR,2007,31.5123500823975
South Korea,KOR,2008,32.3669204711914
South Korea,KOR,2009,33.0358009338379
South Korea,KOR,2010,33.7701416015625
South Korea,KOR,2011,34.0950584411621
South Korea,KOR,2012,34.5107688903809
South Korea,KOR,2013,34.6002807617188
Spain,ESP,1973,14.7149896621704
Spain,ESP,1974,17.4388198852539
Spain,ESP,1975,18.986629486084
Spain,ESP,1976,18.6458396911621
Spain,ESP,1977,19.7243404388428
Spain,ESP,1978,20.3847103118896
Spain,ESP,1979,19.8782997131348
Spain,ESP,1980,20.6584300994873
Spain,ESP,1981,21.0058097839355
Spain,ESP,1982,23.2476692199707
Spain,ESP,1983,24.0648708343506
Spain,ESP,1984,24.6989593505859
Spain,ESP,1985,24.6303005218506
Spain,ESP,1986,26.4230403900146
Spain,ESP,1987,27.8571701049805
Spain,ESP,1988,28.2132301330566
Spain,ESP,1989,29.08078956604
Spain,ESP,1990,29.0334606170654
Spain,ESP,1991,29.3872509002686
Spain,ESP,1992,30.7200698852539
Spain,ESP,1993,30.8219795227051
Spain,ESP,1994,31.8890895843506
Spain,ESP,1995,31.7082996368408
Spain,ESP,1996,32.320369720459
Spain,ESP,1999,35.2891502380371
Spain,ESP,2000,36.0013809204102
Spain,ESP,2001,37.9907608032227
Spain,ESP,2002,37.2051582336426
Spain,ESP,2003,38.1043090820313
Spain,ESP,2004,38.3515701293945
Spain,ESP,2005,38.8168792724609
Spain,ESP,2006,38.8985786437988
Spain,ESP,2007,39.1377716064453
Spain,ESP,2008,38.1972007751465
Spain,ESP,2009,38.8685913085938
Spain,ESP,2010,39.4533615112305
Spain,ESP,2011,39.7890014648438
Spain,ESP,2012,40.2036781311035
Sri Lanka,LKA,1970,14.9966402053833
Sri Lanka,LKA,1971,15.6896600723267
Sri Lanka,LKA,1973,17.4369697570801
Sri Lanka,LKA,1974,16.3978500366211
Sri Lanka,LKA,1983,16.9955806732178
Sri Lanka,LKA,2010,41.9855995178223
Sri Lanka,LKA,2011,42.6465110778809
Sub-Saharan Africa,,1985,18.368989944458
Sub-Saharan Africa,,1986,18.6355590820313
Sub-Saharan Africa,,1987,19.5000991821289
Sub-Saharan Africa,,1988,20.0096397399902
Sub-Saharan Africa,,1989,21.1123790740967
Sub-Saharan Africa,,1990,21.4838790893555
Sub-Saharan Africa,,1991,21.8168907165527
Sub-Saharan Africa,,1992,22.3306903839111
Sub-Saharan Africa,,1993,23.31077003479
Sub-Saharan Africa,,1994,24.9771404266357
Sub-Saharan Africa,,1995,25.7692108154297
Sub-Saharan Africa,,1996,26.4588508605957
Sub-Saharan Africa,,1997,27.1219902038574
Sub-Saharan Africa,,1998,27.8344802856445
Sub-Saharan Africa,,1999,28.4674205780029
Sub-Saharan Africa,,2000,27.1410999298096
Sub-Saharan Africa,,2001,25.9513893127441
Sub-Saharan Africa,,2002,25.4742202758789
Sub-Saharan Africa,,2003,24.3367805480957
Sub-Saharan Africa,,2004,23.1721496582031
Sub-Saharan Africa,,2005,23.0006999969482
Sub-Saharan Africa,,2007,22.7362995147705
Sub-Saharan Africa,,2008,22.3450298309326
Sub-Saharan Africa,,2009,21.4864101409912
Sub-Saharan Africa,,2010,20.8634490966797
Sub-Saharan Africa,,2011,21.4193305969238
Sub-Saharan Africa,,2012,21.8359603881836
Sub-Saharan Africa,,2013,22.2592105865479
Sub-Saharan Africa,,2014,21.446849822998
Sub-Saharan Africa (all income levels),,1985,18.368989944458
Sub-Saharan Africa (all income levels),,1986,18.6355590820313
Sub-Saharan Africa (all income levels),,1987,19.5000991821289
Sub-Saharan Africa (all income levels),,1988,20.0096397399902
Sub-Saharan Africa (all income levels),,1989,21.1123790740967
Sub-Saharan Africa (all income levels),,1990,21.4838790893555
Sub-Saharan Africa (all income levels),,1991,21.8168907165527
Sub-Saharan Africa (all income levels),,1992,22.3306903839111
Sub-Saharan Africa (all income levels),,1993,23.31077003479
Sub-Saharan Africa (all income levels),,1994,24.9771404266357
Sub-Saharan Africa (all income levels),,1995,25.7692108154297
Sub-Saharan Africa (all income levels),,1996,26.4588508605957
Sub-Saharan Africa (all income levels),,1997,27.1219902038574
Sub-Saharan Africa (all income levels),,1998,27.8344802856445
Sub-Saharan Africa (all income levels),,1999,28.4674205780029
Sub-Saharan Africa (all income levels),,2000,27.1410999298096
Sub-Saharan Africa (all income levels),,2001,25.9513893127441
Sub-Saharan Africa (all income levels),,2002,25.4742202758789
Sub-Saharan Africa (all income levels),,2003,24.3367805480957
Sub-Saharan Africa (all income levels),,2004,23.1721496582031
Sub-Saharan Africa (all income levels),,2005,23.0006999969482
Sub-Saharan Africa (all income levels),,2007,22.7362995147705
Sub-Saharan Africa (all income levels),,2008,22.3450298309326
Sub-Saharan Africa (all income levels),,2009,21.4864101409912
Sub-Saharan Africa (all income levels),,2010,20.8634490966797
Sub-Saharan Africa (all income levels),,2011,21.4237804412842
Sub-Saharan Africa (all income levels),,2012,21.8421592712402
Sub-Saharan Africa (all income levels),,2013,22.2625904083252
Sub-Saharan Africa (all income levels),,2014,21.4499492645264
Sudan,SDN,2012,31.1235694885254
Sudan,SDN,2013,29.9920291900635
Suriname,SUR,1985,13.9410200119019
Swaziland,SWZ,1974,28.3018894195557
Swaziland,SWZ,1975,18.3823509216309
Swaziland,SWZ,1976,17.808219909668
Swaziland,SWZ,1977,26.9230804443359
Swaziland,SWZ,1979,28.8343601226807
Swaziland,SWZ,1980,34.9726791381836
Swaziland,SWZ,1981,39.6761093139648
Swaziland,SWZ,1990,37.5838890075684
Swaziland,SWZ,1991,40.4867286682129
Swaziland,SWZ,1996,40.0428314208984
Swaziland,SWZ,1999,32.3144111633301
Swaziland,SWZ,2000,35.3276405334473
Swaziland,SWZ,2002,35.2760696411133
Swaziland,SWZ,2004,35.6707305908203
Swaziland,SWZ,2005,36.1111106872559
Swaziland,SWZ,2006,40.2597389221191
Swaziland,SWZ,2011,55.2346611022949
Swaziland,SWZ,2013,37.9085006713867
Sweden,SWE,1993,31.9043598175049
Sweden,SWE,1994,32.4488906860352
Sweden,SWE,1995,36.3735809326172
Sweden,SWE,1997,35.3722610473633
Sweden,SWE,1999,36.4595184326172
Sweden,SWE,2000,37.7642288208008
Sweden,SWE,2001,39.0664901733398
Sweden,SWE,2002,39.8826599121094
Sweden,SWE,2003,39.8813591003418
Sweden,SWE,2004,41.693229675293
Sweden,SWE,2005,42.5167198181152
Sweden,SWE,2006,43.0522689819336
Sweden,SWE,2007,43.4167594909668
Sweden,SWE,2008,44.1330108642578
Sweden,SWE,2009,44.249080657959
Sweden,SWE,2010,42.6695899963379
Sweden,SWE,2011,42.9664916992188
Sweden,SWE,2012,43.3891792297363
Switzerland,CHE,1981,8.50022983551025
Switzerland,CHE,1991,11.386739730835
Switzerland,CHE,1996,14.2802495956421
Switzerland,CHE,1999,15.6887102127075
Switzerland,CHE,2000,16.1591701507568
Switzerland,CHE,2001,18.531909942627
Switzerland,CHE,2002,21.010009765625
Switzerland,CHE,2003,21.9033203125
Switzerland,CHE,2004,27.4948501586914
Switzerland,CHE,2005,32.2191581726074
Switzerland,CHE,2006,31.390380859375
Switzerland,CHE,2007,33.6107215881348
Switzerland,CHE,2008,34.5149002075195
Switzerland,CHE,2009,34.8650512695313
Switzerland,CHE,2010,35.5629692077637
Switzerland,CHE,2011,37.032299041748
Switzerland,CHE,2012,36.951488494873
Switzerland,CHE,2014,33.9597206115723
Syria,SYR,1971,5.95637989044189
Syria,SYR,1972,8.69911956787109
Syria,SYR,1976,8.32147979736328
Tajikistan,TJK,2000,31.8962306976318
Tajikistan,TJK,2001,33.1142387390137
Tajikistan,TJK,2002,33.4492797851563
Tajikistan,TJK,2003,32.5738296508789
Tajikistan,TJK,2004,35.1609802246094
Tajikistan,TJK,2005,32.8664283752441
Tajikistan,TJK,2006,33.815299987793
Tajikistan,TJK,2007,33.3891716003418
Tajikistan,TJK,2008,31.8806095123291
Tajikistan,TJK,2009,34.6086807250977
Tajikistan,TJK,2010,33.5607604980469
Tajikistan,TJK,2011,35.2713508605957
Tajikistan,TJK,2012,35.6446418762207
Tajikistan,TJK,2013,36.5185394287109
Tajikistan,TJK,2014,34.7608604431152
Tajikistan,TJK,2015,37.9725112915039
Tanzania,TZA,1977,10.6690797805786
Tanzania,TZA,1978,12.4645900726318
Tanzania,TZA,1979,10.1123600006104
Tanzania,TZA,1982,5.14223003387451
Tanzania,TZA,1983,3.84951996803284
Tanzania,TZA,1987,6.53643989562988
Tanzania,TZA,1995,11.0909099578857
Tanzania,TZA,1999,13.8565902709961
Tanzania,TZA,2001,14.3248195648193
Tanzania,TZA,2003,16.6740798950195
Tanzania,TZA,2004,15.7790098190308
Tanzania,TZA,2005,17.4040203094482
Tanzania,TZA,2010,24.3940391540527
Tanzania,TZA,2012,29.8194599151611
Thailand,THA,1971,38.182788848877
Thailand,THA,1972,40.127799987793
Thailand,THA,1973,40.4799308776855
Thailand,THA,1974,43.5177116394043
Thailand,THA,1975,44.7852096557617
Thailand,THA,1976,56.4608612060547
Thailand,THA,1977,47.6370086669922
Thailand,THA,1978,46.1805000305176
Thailand,THA,1993,43.4055709838867
Thailand,THA,1999,53.2389907836914
Thailand,THA,2000,53.7273597717285
Thailand,THA,2002,47.4217491149902
Thailand,THA,2003,47.4217414855957
Thailand,THA,2006,51.4679412841797
Thailand,THA,2008,68.068000793457
Thailand,THA,2011,68.6825103759766
Thailand,THA,2014,60.749210357666
Timor,TLS,2002,8.94309043884277
Timor,TLS,2009,25.2508392333984
Togo,TGO,1972,20.4301109313965
Togo,TGO,1973,13.1034498214722
Togo,TGO,1974,8.97436046600342
Togo,TGO,1975,18.8171997070313
Togo,TGO,1978,8.07174968719482
Togo,TGO,1979,8.37003993988037
Togo,TGO,1980,10.3092803955078
Togo,TGO,1981,12.4579095840454
Togo,TGO,1982,16.715539932251
Togo,TGO,1991,9.59595966339111
Togo,TGO,1992,9.59595966339111
Togo,TGO,1993,9.24170970916748
Togo,TGO,1994,9.43877983093262
Togo,TGO,1995,8.17308044433594
Togo,TGO,1996,8.12640953063965
Togo,TGO,1997,10.1580095291138
Togo,TGO,1999,10.4166698455811
Togo,TGO,2000,9.5360803604126
Togo,TGO,2001,8.43990039825439
Togo,TGO,2002,8.77192974090576
Togo,TGO,2003,7.00934982299805
Togo,TGO,2004,9.07028961181641
Togo,TGO,2005,8.25687980651855
Togo,TGO,2006,10.769229888916
Togo,TGO,2007,10.8510599136353
Togo,TGO,2013,8.51875019073486
Togo,TGO,2014,5.95150995254517
Tonga,TON,1978,31.8181800842285
Tonga,TON,1979,30.769229888916
Tonga,TON,1981,39.0625
Tonga,TON,1999,21.1267604827881
Tonga,TON,2000,23.3009700775146
Trinidad and Tobago,TTO,1971,24.2718391418457
Trinidad and Tobago,TTO,1999,30.6209907531738
Trinidad and Tobago,TTO,2000,31.8518505096436
Trinidad and Tobago,TTO,2001,31.8518505096436
Trinidad and Tobago,TTO,2002,31.8181800842285
Trinidad and Tobago,TTO,2003,33.023738861084
Trinidad and Tobago,TTO,2004,33.8372116088867
Tunisia,TUN,1973,11.538459777832
Tunisia,TUN,1975,14.2222204208374
Tunisia,TUN,1976,15.206729888916
Tunisia,TUN,1980,11.461480140686
Tunisia,TUN,1981,8.85636043548584
Tunisia,TUN,1983,13.8367795944214
Tunisia,TUN,1987,11.1003704071045
Tunisia,TUN,1988,17.9994697570801
Tunisia,TUN,1989,18.9182300567627
Tunisia,TUN,1993,23.9552192687988
Tunisia,TUN,1994,24.5092792510986
Tunisia,TUN,1995,25.5551795959473
Tunisia,TUN,1996,26.137939453125
Tunisia,TUN,1997,26.5923805236816
Tunisia,TUN,1998,28.0462608337402
Tunisia,TUN,1999,29.0521697998047
Tunisia,TUN,2000,31.8356494903564
Tunisia,TUN,2001,33.3041915893555
Tunisia,TUN,2002,35.2173194885254
Tunisia,TUN,2003,37.7599105834961
Tunisia,TUN,2004,40.1360511779785
Tunisia,TUN,2005,40.219539642334
Tunisia,TUN,2006,40.6466102600098
Tunisia,TUN,2007,41.3865394592285
Tunisia,TUN,2008,42.0464286804199
Tunisia,TUN,2009,44.2964706420898
Tunisia,TUN,2010,45.6388511657715
Tunisia,TUN,2011,46.705638885498
Tunisia,TUN,2012,47.206600189209
Tunisia,TUN,2013,48.2417182922363
Tunisia,TUN,2014,48.3837089538574
Turkey,TUR,1971,22.7326908111572
Turkey,TUR,1972,24.3723106384277
Turkey,TUR,1973,24.3197002410889
Turkey,TUR,1974,25.4395694732666
Turkey,TUR,1975,24.4375095367432
Turkey,TUR,1976,24.1581001281738
Turkey,TUR,1977,23.2558097839355
Turkey,TUR,1978,22.8154792785645
Turkey,TUR,1979,22.7231006622314
Turkey,TUR,1980,24.0137500762939
Turkey,TUR,1981,24.6188106536865
Turkey,TUR,1982,24.7517509460449
Turkey,TUR,1983,26.7672100067139
Turkey,TUR,1986,30.2594890594482
Turkey,TUR,1987,31.1090106964111
Turkey,TUR,1988,31.1959896087646
Turkey,TUR,1989,31.2528705596924
Turkey,TUR,1990,31.4714794158936
Turkey,TUR,1991,31.706750869751
Turkey,TUR,1992,31.887939453125
Turkey,TUR,1993,32.5439300537109
Turkey,TUR,1994,32.3978805541992
Turkey,TUR,1995,32.7904586791992
Turkey,TUR,1997,33.025260925293
Turkey,TUR,1999,34.6355285644531
Turkey,TUR,2002,36.6867713928223
Turkey,TUR,2003,37.0679512023926
Turkey,TUR,2004,37.8889389038086
Turkey,TUR,2005,38.2893218994141
Turkey,TUR,2006,38.7545013427734
Turkey,TUR,2007,39.2784004211426
Turkey,TUR,2008,40.3499183654785
Turkey,TUR,2009,40.6560897827148
Turkey,TUR,2010,40.9107704162598
Turkey,TUR,2011,40.8978004455566
Turkey,TUR,2012,41.1312789916992
Turkey,TUR,2013,41.5650596618652
Turkmenistan,TKM,2014,50.1409492492676
Uganda,UGA,1975,9.40032005310059
Uganda,UGA,1976,8.66372966766357
Uganda,UGA,1982,7.03125
Uganda,UGA,1991,13.1422901153564
Uganda,UGA,1992,14.78297996521
Uganda,UGA,1993,14.0888204574585
Uganda,UGA,1994,14.637749671936
Uganda,UGA,1995,18.5658702850342
Uganda,UGA,1996,17.7666893005371
Uganda,UGA,1999,17.4932403564453
Uganda,UGA,2000,20.196310043335
Uganda,UGA,2001,19.1777400970459
Uganda,UGA,2002,21.9260501861572
Uganda,UGA,2003,22.5515098571777
Uganda,UGA,2004,19.4817695617676
Uganda,UGA,2006,19.7351703643799
Uganda,UGA,2010,18.4644203186035
Uganda,UGA,2011,28.3717708587646
United Arab Emirates,ARE,1978,10.7142896652222
United Arab Emirates,ARE,1979,2.63158011436462
United Arab Emirates,ARE,1981,7.78210020065308
United Arab Emirates,ARE,1984,9
United Arab Emirates,ARE,1985,10.5392198562622
United Arab Emirates,ARE,1986,10.5618000030518
United Arab Emirates,ARE,1987,8.12065029144287
United Arab Emirates,ARE,1988,9.28853988647461
United Arab Emirates,ARE,1989,9.2050199508667
United Arab Emirates,ARE,1990,9.35484027862549
United Arab Emirates,ARE,1991,13.6742000579834
United Arab Emirates,ARE,1992,14.3253202438354
United Arab Emirates,ARE,2009,30.5009994506836
United Arab Emirates,ARE,2011,28.8286800384521
United Arab Emirates,ARE,2012,29.980339050293
United Arab Emirates,ARE,2013,31.3299598693848
United Arab Emirates,ARE,2014,31.8930797576904
United Kingdom,GBR,1983,13.787070274353
United Kingdom,GBR,1984,17.2187099456787
United Kingdom,GBR,1986,15.1492700576782
United Kingdom,GBR,1987,15.3451404571533
United Kingdom,GBR,1988,17.2814598083496
United Kingdom,GBR,1989,17.9965991973877
United Kingdom,GBR,1990,19.5678291320801
United Kingdom,GBR,1991,20.8816699981689
United Kingdom,GBR,1992,20
United Kingdom,GBR,1993,20.9358406066895
United Kingdom,GBR,1994,21.4065399169922
United Kingdom,GBR,1995,27.627950668335
United Kingdom,GBR,1996,29.5536804199219
United Kingdom,GBR,1997,30.7020397186279
United Kingdom,GBR,1999,32.3723793029785
United Kingdom,GBR,2000,33.1390419006348
United Kingdom,GBR,2001,33.8828392028809
United Kingdom,GBR,2002,35.0167808532715
United Kingdom,GBR,2003,36.2282295227051
United Kingdom,GBR,2004,38.4556884765625
United Kingdom,GBR,2005,39.9370384216309
United Kingdom,GBR,2006,40.7930908203125
United Kingdom,GBR,2007,41.3953704833984
United Kingdom,GBR,2008,41.685920715332
United Kingdom,GBR,2009,42.5733985900879
United Kingdom,GBR,2010,43.2264099121094
United Kingdom,GBR,2011,43.5094909667969
United Kingdom,GBR,2012,43.7521896362305
United Kingdom,GBR,2013,44.1463890075684
United Kingdom,GBR,2014,44.3397598266602
United States,USA,1975,25.276460647583
United States,USA,1988,33.1651992797852
United States,USA,1990,35.1941719055176
United States,USA,1991,35.1882400512695
United States,USA,1993,36.3970985412598
United States,USA,1994,38.7068290710449
United States,USA,1995,38.6400985717773
United States,USA,1996,38.6275405883789
United States,USA,1999,41.3843383789063
United States,USA,2000,41.3843688964844
United States,USA,2001,41.3829002380371
United States,USA,2002,42.1016998291016
United States,USA,2003,42.1347503662109
United States,USA,2004,43.4152717590332
United States,USA,2005,43.3561782836914
United States,USA,2006,44.6343307495117
United States,USA,2007,44.6343383789063
United States,USA,2008,45.7621803283691
United States,USA,2009,46.4569396972656
United States,USA,2010,47.1189117431641
United States,USA,2011,47.6760711669922
United States,USA,2012,48.2023315429688
United States,USA,2013,48.5917015075684
United States,USA,2014,49.1062889099121
Upper middle income,,1979,41.0472183227539
Upper middle income,,1980,40.721549987793
Upper middle income,,1981,40.4706687927246
Upper middle income,,1982,40.8709907531738
Upper middle income,,1983,41.0588798522949
Upper middle income,,1984,41.1487197875977
Upper middle income,,1985,40.6726188659668
Upper middle income,,1986,40.4899711608887
Upper middle income,,1987,40.2426300048828
Upper middle income,,1988,39.8807487487793
Upper middle income,,1989,39.8089790344238
Upper middle income,,1990,40.0667991638184
Upper middle income,,1991,39.6949501037598
Upper middle income,,1992,39.6346092224121
Upper middle income,,1993,39.4028511047363
Upper middle income,,1994,38.6629600524902
Upper middle income,,1995,39.7086906433105
Upper middle income,,1996,40.8610801696777
Upper middle income,,1997,41.8262786865234
Upper middle income,,1998,42.7827987670898
Upper middle income,,1999,43.5050010681152
Upper middle income,,2000,44.050968170166
Upper middle income,,2001,44.1447715759277
Upper middle income,,2002,45.1838684082031
Upper middle income,,2003,43.8696899414063
Upper middle income,,2004,43.3121185302734
Upper middle income,,2005,43.606128692627
Upper middle income,,2006,44.0320205688477
Upper middle income,,2007,44.4157104492188
Upper middle income,,2008,44.898509979248
Upper middle income,,2009,45.885871887207
Upper middle income,,2010,45.8010406494141
Upper middle income,,2011,45.3950386047363
Upper middle income,,2012,45.122428894043
Upper middle income,,2013,44.6205101013184
Uruguay,URY,1974,22.6781902313232
Uruguay,URY,1975,22.7272701263428
Uruguay,URY,2002,45.8920707702637
Uruguay,URY,2009,50.1675605773926
Uzbekistan,UZB,1999,36.4496688842773
Uzbekistan,UZB,2000,38.9398803710938
Uzbekistan,UZB,2001,40.2732887268066
Uzbekistan,UZB,2002,41.8488006591797
Uzbekistan,UZB,2003,41.025218963623
Uzbekistan,UZB,2004,36.3752784729004
Uzbekistan,UZB,2005,42.2758598327637
Uzbekistan,UZB,2006,39.8396186828613
Uzbekistan,UZB,2007,36.1436996459961
Uzbekistan,UZB,2008,39.3361396789551
Uzbekistan,UZB,2009,37.6856002807617
Uzbekistan,UZB,2010,35.0461387634277
Uzbekistan,UZB,2011,38.2303085327148
Venezuela,VEN,1971,17.7559795379639
Venezuela,VEN,1972,19.737419128418
Venezuela,VEN,1973,17.2184200286865
Venezuela,VEN,2000,38.3336410522461
Venezuela,VEN,2008,34.0004081726074
