Entity,Code,Year,Crops - Sunflower seed - 267 - Production - 5510 - tonnes (tonnes)
Western Asia,,1968,237793
Western Asia,,1969,322012
Western Asia,,1970,385348
Western Asia,,1971,475031
Western Asia,,1972,569702
Western Asia,,1973,570748
Western Asia,,1974,435199
Western Asia,,1975,502671
Western Asia,,1976,572662
Western Asia,,1977,478352
Western Asia,,1978,504208
Western Asia,,1979,618300
Western Asia,,1980,785968
Western Asia,,1981,600169
Western Asia,,1982,624050
Western Asia,,1983,737600
Western Asia,,1984,731500
Western Asia,,1985,828794
Western Asia,,1986,976380
Western Asia,,1987,1131078
Western Asia,,1988,1182804
Western Asia,,1989,1297377
Western Asia,,1990,948650
Western Asia,,1991,863774
Western Asia,,1992,1067899
Western Asia,,1993,950751
Western Asia,,1994,830298
Western Asia,,1995,998562
Western Asia,,1996,879988
Western Asia,,1997,979670
Western Asia,,1998,912982
Western Asia,,1999,1023483
Western Asia,,2000,840537
Western Asia,,2001,741114
Western Asia,,2002,930235
Western Asia,,2003,890534
Western Asia,,2004,975247
Western Asia,,2005,1071802
Western Asia,,2006,1196376
Western Asia,,2007,934017
Western Asia,,2008,1060779
Western Asia,,2009,1109772
Western Asia,,2010,1373805
Western Asia,,2011,1389396
Western Asia,,2012,1424231
Western Asia,,2013,1576838
Western Asia,,2014,1679923
Western Asia,,2015,1727418
Western Asia,,2016,1709962
Western Asia,,2017,2016483
Western Asia,,2018,1994446
World,OWID_WRL,1961,6817064
World,OWID_WRL,1962,7208937
World,OWID_WRL,1963,6600283
World,OWID_WRL,1964,8410490
World,OWID_WRL,1965,7985294
World,OWID_WRL,1966,9231364
World,OWID_WRL,1967,10015543
World,OWID_WRL,1968,10017913
World,OWID_WRL,1969,9914442
World,OWID_WRL,1970,10045716
World,OWID_WRL,1971,9981621
World,OWID_WRL,1972,9814324
World,OWID_WRL,1973,12355919
World,OWID_WRL,1974,11252508
World,OWID_WRL,1975,9873560
World,OWID_WRL,1976,10469009
World,OWID_WRL,1977,12317522
World,OWID_WRL,1978,13303452
World,OWID_WRL,1979,15256227
World,OWID_WRL,1980,13656326
World,OWID_WRL,1981,14337102
World,OWID_WRL,1982,16456725
World,OWID_WRL,1983,15728491
World,OWID_WRL,1984,16628369
World,OWID_WRL,1985,18860156
World,OWID_WRL,1986,20791677
World,OWID_WRL,1987,20609975
World,OWID_WRL,1988,20574577
World,OWID_WRL,1989,21409896
World,OWID_WRL,1990,22705559
World,OWID_WRL,1991,22976150
World,OWID_WRL,1992,22084376
World,OWID_WRL,1993,20204391
World,OWID_WRL,1994,22021125
World,OWID_WRL,1995,26402720
World,OWID_WRL,1996,24951953
World,OWID_WRL,1997,23442084
World,OWID_WRL,1998,25186971
World,OWID_WRL,1999,29277005
World,OWID_WRL,2000,26549692
World,OWID_WRL,2001,20577585
World,OWID_WRL,2002,24574710
World,OWID_WRL,2003,27606165
World,OWID_WRL,2004,26141755
World,OWID_WRL,2005,30776515
World,OWID_WRL,2006,31798512
World,OWID_WRL,2007,26491052
World,OWID_WRL,2008,36295910
World,OWID_WRL,2009,32832685
World,OWID_WRL,2010,31453168
World,OWID_WRL,2011,40135560
World,OWID_WRL,2012,36607616
World,OWID_WRL,2013,45295578
World,OWID_WRL,2014,42584095
World,OWID_WRL,2015,44316597
World,OWID_WRL,2016,47404065
World,OWID_WRL,2017,47965282
World,OWID_WRL,2018,51956173
Yugoslavia,OWID_YGS,1961,117000
Yugoslavia,OWID_YGS,1962,161000
Yugoslavia,OWID_YGS,1963,231000
Yugoslavia,OWID_YGS,1964,260000
Yugoslavia,OWID_YGS,1965,265000
Yugoslavia,OWID_YGS,1966,282000
Yugoslavia,OWID_YGS,1967,250000
Yugoslavia,OWID_YGS,1968,309000
Yugoslavia,OWID_YGS,1969,390130
Yugoslavia,OWID_YGS,1970,264106
Yugoslavia,OWID_YGS,1971,347196
Yugoslavia,OWID_YGS,1972,277467
Yugoslavia,OWID_YGS,1973,433943
Yugoslavia,OWID_YGS,1974,298563
Yugoslavia,OWID_YGS,1975,272515
Yugoslavia,OWID_YGS,1976,318624
Yugoslavia,OWID_YGS,1977,479000
Yugoslavia,OWID_YGS,1978,539000
Yugoslavia,OWID_YGS,1979,525000
Yugoslavia,OWID_YGS,1980,302000
Yugoslavia,OWID_YGS,1981,327000
Yugoslavia,OWID_YGS,1982,202000
Yugoslavia,OWID_YGS,1983,139000
Yugoslavia,OWID_YGS,1984,153690
Yugoslavia,OWID_YGS,1985,232980
Yugoslavia,OWID_YGS,1986,449513
Yugoslavia,OWID_YGS,1987,486000
Yugoslavia,OWID_YGS,1988,410274
Yugoslavia,OWID_YGS,1989,420368
Yugoslavia,OWID_YGS,1990,417716
Yugoslavia,OWID_YGS,1991,463396
Zambia,ZMB,1961,400
Zambia,ZMB,1962,400
Zambia,ZMB,1963,400
Zambia,ZMB,1964,400
Zambia,ZMB,1965,400
Zambia,ZMB,1966,450
Zambia,ZMB,1967,450
Zambia,ZMB,1968,500
Zambia,ZMB,1969,500
Zambia,ZMB,1970,600
Zambia,ZMB,1971,700
Zambia,ZMB,1972,1000
Zambia,ZMB,1973,5021
Zambia,ZMB,1974,8934
Zambia,ZMB,1975,9713
Zambia,ZMB,1976,15965
Zambia,ZMB,1977,13320
Zambia,ZMB,1978,11355
Zambia,ZMB,1979,12869
Zambia,ZMB,1980,28279
Zambia,ZMB,1981,19223
Zambia,ZMB,1982,26731
Zambia,ZMB,1983,34930
Zambia,ZMB,1984,43008
Zambia,ZMB,1985,42424
Zambia,ZMB,1986,30577
Zambia,ZMB,1987,17001
Zambia,ZMB,1988,18404
Zambia,ZMB,1989,15033
Zambia,ZMB,1990,19966
Zambia,ZMB,1991,10645
Zambia,ZMB,1992,1492
Zambia,ZMB,1993,15479
Zambia,ZMB,1994,9821
Zambia,ZMB,1995,13643
Zambia,ZMB,1996,26178
Zambia,ZMB,1997,7433
Zambia,ZMB,1998,5708
Zambia,ZMB,1999,5946
Zambia,ZMB,2000,19002
Zambia,ZMB,2001,9364
Zambia,ZMB,2002,8000
Zambia,ZMB,2003,8000
Zambia,ZMB,2004,9000
Zambia,ZMB,2005,8112
Zambia,ZMB,2006,15003
Zambia,ZMB,2007,8953
Zambia,ZMB,2008,12662
Zambia,ZMB,2009,33653
Zambia,ZMB,2010,26417
Zambia,ZMB,2011,43908
Zambia,ZMB,2012,20468
Zambia,ZMB,2013,33733
Zambia,ZMB,2014,34264
Zambia,ZMB,2015,34726
Zambia,ZMB,2016,61072
Zambia,ZMB,2017,50220
Zambia,ZMB,2018,47594
Zimbabwe,ZWE,1961,1321
Zimbabwe,ZWE,1962,1106
Zimbabwe,ZWE,1963,2109
Zimbabwe,ZWE,1964,1905
Zimbabwe,ZWE,1965,2109
Zimbabwe,ZWE,1966,2700
Zimbabwe,ZWE,1967,3200
Zimbabwe,ZWE,1968,3000
Zimbabwe,ZWE,1969,2000
Zimbabwe,ZWE,1970,3400
Zimbabwe,ZWE,1971,2700
Zimbabwe,ZWE,1972,3800
Zimbabwe,ZWE,1973,2500
Zimbabwe,ZWE,1974,5000
Zimbabwe,ZWE,1975,11800
Zimbabwe,ZWE,1976,25200
Zimbabwe,ZWE,1977,22300
Zimbabwe,ZWE,1978,27750
Zimbabwe,ZWE,1979,10800
Zimbabwe,ZWE,1980,10798
Zimbabwe,ZWE,1981,12676
Zimbabwe,ZWE,1982,8950
Zimbabwe,ZWE,1983,3900
Zimbabwe,ZWE,1984,9075
Zimbabwe,ZWE,1985,18106
Zimbabwe,ZWE,1986,18360
Zimbabwe,ZWE,1987,26016
Zimbabwe,ZWE,1988,64713
Zimbabwe,ZWE,1989,60807
Zimbabwe,ZWE,1990,63990
Zimbabwe,ZWE,1991,68300
Zimbabwe,ZWE,1992,30620
Zimbabwe,ZWE,1993,48620
Zimbabwe,ZWE,1994,39775
Zimbabwe,ZWE,1995,17421
Zimbabwe,ZWE,1996,28180
Zimbabwe,ZWE,1997,18863
Zimbabwe,ZWE,1998,14227
Zimbabwe,ZWE,1999,12308
Zimbabwe,ZWE,2000,9224
Zimbabwe,ZWE,2001,30393
Zimbabwe,ZWE,2002,4631
Zimbabwe,ZWE,2003,16923
Zimbabwe,ZWE,2004,20239
Zimbabwe,ZWE,2005,7419
Zimbabwe,ZWE,2006,16742
Zimbabwe,ZWE,2007,31174
Zimbabwe,ZWE,2008,23000
Zimbabwe,ZWE,2009,15000
Zimbabwe,ZWE,2010,11836
Zimbabwe,ZWE,2011,8237
Zimbabwe,ZWE,2012,7349
Zimbabwe,ZWE,2013,7047
Zimbabwe,ZWE,2014,6799
Zimbabwe,ZWE,2015,6398
Zimbabwe,ZWE,2016,3259
Zimbabwe,ZWE,2017,4287
Zimbabwe,ZWE,2018,18000
