Entity,Code,Year,Onshore wind cost (2016 $/kWh),Wind energy generation (kilowatt-hours)
Saudi Arabia,SAU,2003,,0
Saudi Arabia,SAU,2004,,0
Saudi Arabia,SAU,2005,,0
Saudi Arabia,SAU,2006,,0
Saudi Arabia,SAU,2007,,0
Saudi Arabia,SAU,2008,,0
Saudi Arabia,SAU,2009,,0
Saudi Arabia,SAU,2010,,0
Saudi Arabia,SAU,2011,,0
Saudi Arabia,SAU,2012,,0
Saudi Arabia,SAU,2013,,0
Saudi Arabia,SAU,2014,,0
Saudi Arabia,SAU,2015,,0
Saudi Arabia,SAU,2016,,0
Saudi Arabia,SAU,2017,,0
Saudi Arabia,SAU,1965,,0
Saudi Arabia,SAU,1966,,0
Saudi Arabia,SAU,1967,,0
Saudi Arabia,SAU,1968,,0
Saudi Arabia,SAU,1969,,0
Saudi Arabia,SAU,1970,,0
Saudi Arabia,SAU,1971,,0
Saudi Arabia,SAU,1972,,0
Saudi Arabia,SAU,1973,,0
Saudi Arabia,SAU,1974,,0
Saudi Arabia,SAU,1975,,0
Saudi Arabia,SAU,1976,,0
Saudi Arabia,SAU,1977,,0
Saudi Arabia,SAU,1978,,0
Saudi Arabia,SAU,1979,,0
Saudi Arabia,SAU,1980,,0
Saudi Arabia,SAU,1981,,0
Saudi Arabia,SAU,1982,,0
Saudi Arabia,SAU,2018,,0
Singapore,SGP,1983,,0
Singapore,SGP,1984,,0
Singapore,SGP,1985,,0
Singapore,SGP,1986,,0
Singapore,SGP,1987,,0
Singapore,SGP,1988,,0
Singapore,SGP,1989,,0
Singapore,SGP,1990,,0
Singapore,SGP,1991,,0
Singapore,SGP,1992,,0
Singapore,SGP,1993,,0
Singapore,SGP,1994,,0
Singapore,SGP,1995,,0
Singapore,SGP,1996,,0
Singapore,SGP,1997,,0
Singapore,SGP,1998,,0
Singapore,SGP,1999,,0
Singapore,SGP,2000,,0
Singapore,SGP,2001,,0
Singapore,SGP,2002,,0
Singapore,SGP,2003,,0
Singapore,SGP,2004,,0
Singapore,SGP,2005,,0
Singapore,SGP,2006,,0
Singapore,SGP,2007,,0
Singapore,SGP,2008,,0
Singapore,SGP,2009,,0
Singapore,SGP,2010,,0
Singapore,SGP,2011,,0
Singapore,SGP,2012,,0
Singapore,SGP,2013,,0
Singapore,SGP,2014,,0
Singapore,SGP,2015,,0
Singapore,SGP,2016,,0
Singapore,SGP,2017,,0
Singapore,SGP,1965,,0
Singapore,SGP,1966,,0
Singapore,SGP,1967,,0
Singapore,SGP,1968,,0
Singapore,SGP,1969,,0
Singapore,SGP,1970,,0
Singapore,SGP,1971,,0
Singapore,SGP,1972,,0
Singapore,SGP,1973,,0
Singapore,SGP,1974,,0
Singapore,SGP,1975,,0
Singapore,SGP,1976,,0
Singapore,SGP,1977,,0
Singapore,SGP,1978,,0
Singapore,SGP,1979,,0
Singapore,SGP,1980,,0
Singapore,SGP,1981,,0
Singapore,SGP,1982,,0
Singapore,SGP,2018,,0
Slovakia,SVK,1983,,0
Slovakia,SVK,1984,,0
Slovakia,SVK,1985,,0
Slovakia,SVK,1986,,0
Slovakia,SVK,1987,,0
Slovakia,SVK,1988,,0
Slovakia,SVK,1989,,0
Slovakia,SVK,1990,,0
Slovakia,SVK,1991,,0
Slovakia,SVK,1992,,0
Slovakia,SVK,1993,,0
Slovakia,SVK,1994,,0
Slovakia,SVK,1995,,0
Slovakia,SVK,1996,,0
Slovakia,SVK,1997,,0
Slovakia,SVK,1998,,0
Slovakia,SVK,1999,,0
Slovakia,SVK,2000,,0
Slovakia,SVK,2001,,0
Slovakia,SVK,2002,,0
Slovakia,SVK,2003,,2000
Slovakia,SVK,2004,,6000
Slovakia,SVK,2005,,7000
Slovakia,SVK,2006,,6000
Slovakia,SVK,2007,,8000
Slovakia,SVK,2008,,7000
Slovakia,SVK,2009,,6000
Slovakia,SVK,2010,,6000
Slovakia,SVK,2011,,5000
Slovakia,SVK,2012,,6000
Slovakia,SVK,2013,,6000
Slovakia,SVK,2014,,6000
Slovakia,SVK,2015,,6000
Slovakia,SVK,2016,,6016.43835616438
Slovakia,SVK,2017,,6000
Slovakia,SVK,1965,,0
Slovakia,SVK,1966,,0
Slovakia,SVK,1967,,0
Slovakia,SVK,1968,,0
Slovakia,SVK,1969,,0
Slovakia,SVK,1970,,0
Slovakia,SVK,1971,,0
Slovakia,SVK,1972,,0
Slovakia,SVK,1973,,0
Slovakia,SVK,1974,,0
Slovakia,SVK,1975,,0
Slovakia,SVK,1976,,0
Slovakia,SVK,1977,,0
Slovakia,SVK,1978,,0
Slovakia,SVK,1979,,0
Slovakia,SVK,1980,,0
Slovakia,SVK,1981,,0
Slovakia,SVK,1982,,0
Slovakia,SVK,2018,,5000
Slovenia,SVN,1990,,0
Slovenia,SVN,1991,,0
Slovenia,SVN,1992,,0
Slovenia,SVN,1993,,0
Slovenia,SVN,1994,,0
Slovenia,SVN,1995,,0
Slovenia,SVN,1996,,0
Slovenia,SVN,1997,,0
Slovenia,SVN,1998,,0
Slovenia,SVN,1999,,0
Slovenia,SVN,2000,,0
Slovenia,SVN,2001,,0
Slovenia,SVN,2002,,0
Slovenia,SVN,2003,,0
Slovenia,SVN,2004,,0
Slovenia,SVN,2005,,0
Slovenia,SVN,2006,,0
Slovenia,SVN,2007,,0
Slovenia,SVN,2008,,0
Slovenia,SVN,2009,,0
Slovenia,SVN,2010,,0
Slovenia,SVN,2011,,0
Slovenia,SVN,2012,,0
Slovenia,SVN,2013,,4000
Slovenia,SVN,2014,,4000
Slovenia,SVN,2015,,6000
Slovenia,SVN,2016,,6016.43835616438
Slovenia,SVN,2017,,5716
Slovenia,SVN,2018,,6159
South Africa,ZAF,1983,,0
South Africa,ZAF,1984,,0
South Africa,ZAF,1985,,0
South Africa,ZAF,1986,,0
South Africa,ZAF,1987,,0
South Africa,ZAF,1988,,0
South Africa,ZAF,1989,,0
South Africa,ZAF,1990,,0
South Africa,ZAF,1991,,0
South Africa,ZAF,1992,,0
South Africa,ZAF,1993,,0
South Africa,ZAF,1994,,0
South Africa,ZAF,1995,,0
South Africa,ZAF,1996,,0
South Africa,ZAF,1997,,0
South Africa,ZAF,1998,,0
South Africa,ZAF,1999,,0
South Africa,ZAF,2000,,0
South Africa,ZAF,2001,,0
South Africa,ZAF,2002,,0
South Africa,ZAF,2003,,6000
South Africa,ZAF,2004,,12000
South Africa,ZAF,2005,,12000
South Africa,ZAF,2006,,12000
South Africa,ZAF,2007,,12000
South Africa,ZAF,2008,,21000
South Africa,ZAF,2009,,30000
South Africa,ZAF,2010,,34000
South Africa,ZAF,2011,,37000
South Africa,ZAF,2012,,37000
South Africa,ZAF,2013,,37000
South Africa,ZAF,2014,,1066000
South Africa,ZAF,2015,,3071000
South Africa,ZAF,2016,,4209000
South Africa,ZAF,2017,,5866960.22727273
South Africa,ZAF,1965,,0
South Africa,ZAF,1966,,0
South Africa,ZAF,1967,,0
South Africa,ZAF,1968,,0
South Africa,ZAF,1969,,0
South Africa,ZAF,1970,,0
South Africa,ZAF,1971,,0
South Africa,ZAF,1972,,0
South Africa,ZAF,1973,,0
South Africa,ZAF,1974,,0
South Africa,ZAF,1975,,0
South Africa,ZAF,1976,,0
South Africa,ZAF,1977,,0
South Africa,ZAF,1978,,0
South Africa,ZAF,1979,,0
South Africa,ZAF,1980,,0
South Africa,ZAF,1981,,0
South Africa,ZAF,1982,,0
South Africa,ZAF,2018,,6894765.18066635
South Korea,KOR,1983,,0
South Korea,KOR,1984,,0
South Korea,KOR,1985,,0
South Korea,KOR,1986,,0
South Korea,KOR,1987,,0
South Korea,KOR,1988,,0
South Korea,KOR,1989,,0
South Korea,KOR,1990,,0
South Korea,KOR,1991,,0
South Korea,KOR,1992,,0
South Korea,KOR,1993,,1000
South Korea,KOR,1994,,1000
South Korea,KOR,1995,,0
South Korea,KOR,1996,,0
South Korea,KOR,1997,,1000
South Korea,KOR,1998,,2000
South Korea,KOR,1999,,5839
South Korea,KOR,2000,,16685
South Korea,KOR,2001,,12590
South Korea,KOR,2002,,14881
South Korea,KOR,2003,,24865
South Korea,KOR,2004,,47442
South Korea,KOR,2005,,129888
South Korea,KOR,2006,,238911
South Korea,KOR,2007,,375641
South Korea,KOR,2008,,436034
South Korea,KOR,2009,,685353
South Korea,KOR,2010,,816950
South Korea,KOR,2011,,862884
South Korea,KOR,2012,,912760
South Korea,KOR,2013,,1148179
South Korea,KOR,2014,,1145557
South Korea,KOR,2015,,1342439
South Korea,KOR,2016,,1683142
South Korea,KOR,2017,,2169014
South Korea,KOR,1965,,0
South Korea,KOR,1966,,0
South Korea,KOR,1967,,0
South Korea,KOR,1968,,0
South Korea,KOR,1969,,0
South Korea,KOR,1970,,0
South Korea,KOR,1971,,0
South Korea,KOR,1972,,0
South Korea,KOR,1973,,0
South Korea,KOR,1974,,0
South Korea,KOR,1975,,0
South Korea,KOR,1976,,0
South Korea,KOR,1977,,0
South Korea,KOR,1978,,0
South Korea,KOR,1979,,0
South Korea,KOR,1980,,0
South Korea,KOR,1981,,0
South Korea,KOR,1982,,0
South Korea,KOR,2018,,2403690.4698423804
Spain,ESP,1983,,0
Spain,ESP,1984,,0
Spain,ESP,1985,,0
Spain,ESP,1986,,0
Spain,ESP,1987,,0
Spain,ESP,1988,,0
Spain,ESP,1989,,13000
Spain,ESP,1990,0.18695342,14000
Spain,ESP,1991,0.185060261,15000
Spain,ESP,1992,0.161977322,103000
Spain,ESP,1993,0.157527206,116000
Spain,ESP,1994,0.145895257,175000
Spain,ESP,1995,0.136056313,270000
Spain,ESP,1996,0.131606203,364000
Spain,ESP,1997,0.128053575,742000
Spain,ESP,1998,0.113760235,1352000
Spain,ESP,1999,0.10475607,2744000
Spain,ESP,2000,0.108022533,4727000
Spain,ESP,2001,0.103502833,6759000
Spain,ESP,2002,0.095129075,9342000
Spain,ESP,2003,0.091382022,12075000
Spain,ESP,2004,0.102097429,15700000
Spain,ESP,2005,0.095867002,21176000
Spain,ESP,2006,0.099560967,23297000
Spain,ESP,2007,0.11826809,27568000
Spain,ESP,2008,0.125182209,32945999.999999996
Spain,ESP,2009,0.123750807,37886903.0456853
Spain,ESP,2010,0.1088232,43681357.3604061
Spain,ESP,2011,0.096218334,42433000
Spain,ESP,2012,0.084409527,49472000
Spain,ESP,2013,0.084025847,55767129.89385
Spain,ESP,2014,0.070776386,52013000
Spain,ESP,2015,0.059226669,49325000
Spain,ESP,2016,0.056856344,48914000
Spain,ESP,2017,,49127000
Spain,ESP,1965,,0
Spain,ESP,1966,,0
Spain,ESP,1967,,0
Spain,ESP,1968,,0
Spain,ESP,1969,,0
Spain,ESP,1970,,0
Spain,ESP,1971,,0
Spain,ESP,1972,,0
Spain,ESP,1973,,0
Spain,ESP,1974,,0
Spain,ESP,1975,,0
Spain,ESP,1976,,0
Spain,ESP,1977,,0
Spain,ESP,1978,,0
Spain,ESP,1979,,0
Spain,ESP,1980,,0
Spain,ESP,1981,,0
Spain,ESP,1982,,0
Spain,ESP,2018,,50836008.1374584
Sri Lanka,LKA,1983,,0
Sri Lanka,LKA,1984,,0
Sri Lanka,LKA,1985,,0
Sri Lanka,LKA,1986,,0
Sri Lanka,LKA,1987,,0
Sri Lanka,LKA,1988,,0
Sri Lanka,LKA,1989,,0
Sri Lanka,LKA,1990,,0
Sri Lanka,LKA,1991,,0
Sri Lanka,LKA,1992,,0
Sri Lanka,LKA,1993,,0
Sri Lanka,LKA,1994,,0
Sri Lanka,LKA,1995,,0
Sri Lanka,LKA,1996,,0
Sri Lanka,LKA,1997,,0
Sri Lanka,LKA,1998,,0
Sri Lanka,LKA,1999,,3500
Sri Lanka,LKA,2000,,3400
Sri Lanka,LKA,2001,,3500
Sri Lanka,LKA,2002,,3605.74656
Sri Lanka,LKA,2003,,3405.7465599999996
Sri Lanka,LKA,2004,,2705.74656
Sri Lanka,LKA,2005,,2405.74656
Sri Lanka,LKA,2006,,2305.74656
Sri Lanka,LKA,2007,,2305.74656
Sri Lanka,LKA,2008,,3241.74656
Sri Lanka,LKA,2009,,3501.4473599999997
Sri Lanka,LKA,2010,,53161.447360000006
Sri Lanka,LKA,2011,,91620.44735999999
Sri Lanka,LKA,2012,,146807.74656
Sri Lanka,LKA,2013,,234581.74656
Sri Lanka,LKA,2014,,272453.74656
Sri Lanka,LKA,2015,,343210
Sri Lanka,LKA,2016,,344870
Sri Lanka,LKA,2017,,370274.308170499
Sri Lanka,LKA,1965,,0
Sri Lanka,LKA,1966,,0
Sri Lanka,LKA,1967,,0
Sri Lanka,LKA,1968,,0
Sri Lanka,LKA,1969,,0
Sri Lanka,LKA,1970,,0
Sri Lanka,LKA,1971,,0
Sri Lanka,LKA,1972,,0
Sri Lanka,LKA,1973,,0
Sri Lanka,LKA,1974,,0
Sri Lanka,LKA,1975,,0
Sri Lanka,LKA,1976,,0
Sri Lanka,LKA,1977,,0
Sri Lanka,LKA,1978,,0
Sri Lanka,LKA,1979,,0
Sri Lanka,LKA,1980,,0
Sri Lanka,LKA,1981,,0
Sri Lanka,LKA,1982,,0
Sri Lanka,LKA,2018,,305662.18936775305
Sweden,SWE,1983,,3000
Sweden,SWE,1984,0.280658694,5000
Sweden,SWE,1985,,6000
Sweden,SWE,1986,,6000
Sweden,SWE,1987,,6000
Sweden,SWE,1988,,5000
Sweden,SWE,1989,,5000
Sweden,SWE,1990,0.238452286,6000
Sweden,SWE,1991,0.225247339,13000
Sweden,SWE,1992,0.224260156,31000
Sweden,SWE,1993,0.218098901,52000
Sweden,SWE,1994,0.201994283,75000
Sweden,SWE,1995,0.18837211,105000
Sweden,SWE,1996,0.191800909,144000
Sweden,SWE,1997,0.177292193,203000
Sweden,SWE,1998,0.161375506,308000
Sweden,SWE,1999,0.15224639,358000
Sweden,SWE,2000,,457000
Sweden,SWE,2001,0.119505247,482000
Sweden,SWE,2002,0.136437447,608000
Sweden,SWE,2003,0.099641895,679000
Sweden,SWE,2004,0.115097231,850000
Sweden,SWE,2005,0.118641258,949000
Sweden,SWE,2006,0.118641258,987000
Sweden,SWE,2007,0.107866435,1430000
Sweden,SWE,2008,0.114887345,1996000
Sweden,SWE,2009,0.106833086,2485000
Sweden,SWE,2010,0.081238344,3502000
Sweden,SWE,2011,0.067926723,6078000
Sweden,SWE,2012,0.075679202,7165000
Sweden,SWE,2013,0.066554128,9842000
Sweden,SWE,2014,0.067957215,11234000
Sweden,SWE,2015,0.060297051,16268000
Sweden,SWE,2016,0.05880974,15479000
Sweden,SWE,2017,,17609000
Sweden,SWE,1965,,0
Sweden,SWE,1966,,0
Sweden,SWE,1967,,0
Sweden,SWE,1968,,0
Sweden,SWE,1969,,0
Sweden,SWE,1970,,0
Sweden,SWE,1971,,0
Sweden,SWE,1972,,0
Sweden,SWE,1973,,0
Sweden,SWE,1974,,0
Sweden,SWE,1975,,0
Sweden,SWE,1976,,0
Sweden,SWE,1977,,0
Sweden,SWE,1978,,0
Sweden,SWE,1979,,0
Sweden,SWE,1980,,0
Sweden,SWE,1981,,0
Sweden,SWE,1982,,0
Sweden,SWE,2018,,16813391.4434226
Switzerland,CHE,1983,,0
Switzerland,CHE,1984,,0
Switzerland,CHE,1985,,0
Switzerland,CHE,1986,,0
Switzerland,CHE,1987,,0
Switzerland,CHE,1988,,0
Switzerland,CHE,1989,,0
Switzerland,CHE,1990,,0
Switzerland,CHE,1991,,0
Switzerland,CHE,1992,,0
Switzerland,CHE,1993,,0
Switzerland,CHE,1994,,0
Switzerland,CHE,1995,,0
Switzerland,CHE,1996,,1000
Switzerland,CHE,1997,,2000
Switzerland,CHE,1998,,3000
Switzerland,CHE,1999,,3000
Switzerland,CHE,2000,,3000
Switzerland,CHE,2001,,4000
Switzerland,CHE,2002,,5000
Switzerland,CHE,2003,,5000
Switzerland,CHE,2004,,6000
Switzerland,CHE,2005,,8000
Switzerland,CHE,2006,,15000
Switzerland,CHE,2007,,16000
Switzerland,CHE,2008,,19000
Switzerland,CHE,2009,,23000
Switzerland,CHE,2010,,37000
Switzerland,CHE,2011,,70000
Switzerland,CHE,2012,,88000
Switzerland,CHE,2013,,90000
Switzerland,CHE,2014,,101000
Switzerland,CHE,2015,,110000
Switzerland,CHE,2016,,109000
Switzerland,CHE,2017,,133000
Switzerland,CHE,1965,,0
Switzerland,CHE,1966,,0
Switzerland,CHE,1967,,0
Switzerland,CHE,1968,,0
Switzerland,CHE,1969,,0
Switzerland,CHE,1970,,0
Switzerland,CHE,1971,,0
Switzerland,CHE,1972,,0
Switzerland,CHE,1973,,0
Switzerland,CHE,1974,,0
Switzerland,CHE,1975,,0
Switzerland,CHE,1976,,0
Switzerland,CHE,1977,,0
Switzerland,CHE,1978,,0
Switzerland,CHE,1979,,0
Switzerland,CHE,1980,,0
Switzerland,CHE,1981,,0
Switzerland,CHE,1982,,0
Switzerland,CHE,2018,,133000
Taiwan,TWN,1983,,0
Taiwan,TWN,1984,,0
Taiwan,TWN,1985,,0
Taiwan,TWN,1986,,0
Taiwan,TWN,1987,,0
Taiwan,TWN,1988,,0
Taiwan,TWN,1989,,0
Taiwan,TWN,1990,,0
Taiwan,TWN,1991,,0
Taiwan,TWN,1992,,0
Taiwan,TWN,1993,,0
Taiwan,TWN,1994,,0
Taiwan,TWN,1995,,0
Taiwan,TWN,1996,,0
Taiwan,TWN,1997,,0
Taiwan,TWN,1998,,0
Taiwan,TWN,1999,,0
Taiwan,TWN,2000,,1382.8600000000001
Taiwan,TWN,2001,,12228.773
Taiwan,TWN,2002,,15879.599000000002
Taiwan,TWN,2003,,23761.62
Taiwan,TWN,2004,,25252.811
Taiwan,TWN,2005,,91300.426
Taiwan,TWN,2006,,276074.732
Taiwan,TWN,2007,,439534.50700000004
Taiwan,TWN,2008,,588265.167
Taiwan,TWN,2009,,786635.449
Taiwan,TWN,2010,,1026337.7950000002
Taiwan,TWN,2011,,1492676.6709999999
Taiwan,TWN,2012,,1413468.482
Taiwan,TWN,2013,,1640007.611
Taiwan,TWN,2014,,1500484.3830000001
Taiwan,TWN,2015,,1525235.707
Taiwan,TWN,2016,,1457101.8460000001
Taiwan,TWN,2017,,1722500
Taiwan,TWN,1965,,0
Taiwan,TWN,1966,,0
Taiwan,TWN,1967,,0
Taiwan,TWN,1968,,0
Taiwan,TWN,1969,,0
Taiwan,TWN,1970,,0
Taiwan,TWN,1971,,0
Taiwan,TWN,1972,,0
Taiwan,TWN,1973,,0
Taiwan,TWN,1974,,0
Taiwan,TWN,1975,,0
Taiwan,TWN,1976,,0
Taiwan,TWN,1977,,0
Taiwan,TWN,1978,,0
Taiwan,TWN,1979,,0
Taiwan,TWN,1980,,0
Taiwan,TWN,1981,,0
Taiwan,TWN,1982,,0
Taiwan,TWN,2018,,1679400
Thailand,THA,1983,,0
Thailand,THA,1984,,0
Thailand,THA,1985,,0
Thailand,THA,1986,,0
Thailand,THA,1987,,0
Thailand,THA,1988,,0
Thailand,THA,1989,,0
Thailand,THA,1990,,0
Thailand,THA,1991,,0
Thailand,THA,1992,,0
Thailand,THA,1993,,0
Thailand,THA,1994,,0
Thailand,THA,1995,,0
Thailand,THA,1996,,0
Thailand,THA,1997,,0
Thailand,THA,1998,,0
Thailand,THA,1999,,0
Thailand,THA,2000,,0
Thailand,THA,2001,,0
Thailand,THA,2002,,0
Thailand,THA,2003,,0
Thailand,THA,2004,,0
Thailand,THA,2005,,0
Thailand,THA,2006,,100
Thailand,THA,2007,,400
Thailand,THA,2008,,500
Thailand,THA,2009,,1000
Thailand,THA,2010,,3900
Thailand,THA,2011,,5000
Thailand,THA,2012,,17200
Thailand,THA,2013,,351300
Thailand,THA,2014,,305100
Thailand,THA,2015,,312600
Thailand,THA,2016,,345000
Thailand,THA,2017,,526975.1328286129
Thailand,THA,1965,,0
Thailand,THA,1966,,0
Thailand,THA,1967,,0
Thailand,THA,1968,,0
Thailand,THA,1969,,0
Thailand,THA,1970,,0
Thailand,THA,1971,,0
Thailand,THA,1972,,0
Thailand,THA,1973,,0
Thailand,THA,1974,,0
Thailand,THA,1975,,0
Thailand,THA,1976,,0
Thailand,THA,1977,,0
Thailand,THA,1978,,0
Thailand,THA,1979,,0
Thailand,THA,1980,,0
Thailand,THA,1981,,0
Thailand,THA,1982,,0
Thailand,THA,2018,,764158.5204461149
Total Africa,,1983,,0
Total Africa,,1984,,0
Total Africa,,1985,,0
Total Africa,,1986,,0
Total Africa,,1987,,0
Total Africa,,1988,,0
Total Africa,,1989,,0
Total Africa,,1990,,0
Total Africa,,1991,,0
Total Africa,,1992,,0
Total Africa,,1993,,2000
Total Africa,,1994,,5400
Total Africa,,1995,,6300
Total Africa,,1996,,7100
Total Africa,,1997,,7200
Total Africa,,1998,,7600
Total Africa,,1999,,19800
Total Africa,,2000,,176000
Total Africa,,2001,,416080
Total Africa,,2002,,444564
Total Africa,,2003,,541187
Total Africa,,2004,,769317.505050505
Total Africa,,2005,,782410.111111111
Total Africa,,2006,,852500.606060606
Total Africa,,2007,,1016297.3636363599
Total Africa,,2008,,1312184.13131313
Total Africa,,2009,,1589881.9393939401
Total Africa,,2010,,2284146.4343434297
Total Africa,,2011,,2537475.93939394
Total Africa,,2012,,2961696.24040404
Total Africa,,2013,,3559756.3020202
Total Africa,,2014,,5157167.61867677
Total Africa,,2015,,8887082.23954545
Total Africa,,2016,,11304700.1777414
Total Africa,,2017,,12795908.835732501
Total Africa,,1965,,0
Total Africa,,1966,,0
Total Africa,,1967,,0
Total Africa,,1968,,0
Total Africa,,1969,,0
Total Africa,,1970,,0
Total Africa,,1971,,0
Total Africa,,1972,,0
Total Africa,,1973,,0
Total Africa,,1974,,0
Total Africa,,1975,,0
Total Africa,,1976,,0
Total Africa,,1977,,0
Total Africa,,1978,,0
Total Africa,,1979,,0
Total Africa,,1980,,0
Total Africa,,1981,,0
Total Africa,,1982,,0
Total Africa,,2018,,14685939.5177227
Total Asia Pacific,,1983,,0
Total Asia Pacific,,1984,,0
Total Asia Pacific,,1985,,0
Total Asia Pacific,,1986,,0
Total Asia Pacific,,1987,,0
Total Asia Pacific,,1988,,0
Total Asia Pacific,,1989,,0
Total Asia Pacific,,1990,,32323.2323232319
Total Asia Pacific,,1991,,122000.90909090899
Total Asia Pacific,,1992,,220474.040404039
Total Asia Pacific,,1993,,311836.666666664
Total Asia Pacific,,1994,,583588.080808076
Total Asia Pacific,,1995,,1121601.31313131
Total Asia Pacific,,1996,,991205.066484847
Total Asia Pacific,,1997,,1213950.04149495
Total Asia Pacific,,1998,,1489550.16659596
Total Asia Pacific,,1999,,2053249.00639393
Total Asia Pacific,,2000,,2563976.9797070604
Total Asia Pacific,,2001,,3517432.41797979
Total Asia Pacific,,2002,,4067036.2315296796
Total Asia Pacific,,2003,,5340847.63795393
Total Asia Pacific,,2004,,9186654.30653978
Total Asia Pacific,,2005,,12019178.658236701
Total Asia Pacific,,2006,,18569752.0267721
Total Asia Pacific,,2007,,24603124.7820448
Total Asia Pacific,,2008,,36089487.9310322
Total Asia Pacific,,2009,,54842588.6174204
Total Asia Pacific,,2010,,76721270.8975274
Total Asia Pacific,,2011,,109802787.179035
Total Asia Pacific,,2012,,140728531.900333
Total Asia Pacific,,2013,,191519400.161439
Total Asia Pacific,,2014,,210682543.37867898
Total Asia Pacific,,2015,,243162155.359375
Total Asia Pacific,,2016,,307258477.8413
Total Asia Pacific,,2017,,376740026.52865803
Total Asia Pacific,,1965,,0
Total Asia Pacific,,1966,,0
Total Asia Pacific,,1967,,0
Total Asia Pacific,,1968,,0
Total Asia Pacific,,1969,,0
Total Asia Pacific,,1970,,0
Total Asia Pacific,,1971,,0
Total Asia Pacific,,1972,,0
Total Asia Pacific,,1973,,0
Total Asia Pacific,,1974,,0
Total Asia Pacific,,1975,,0
Total Asia Pacific,,1976,,0
Total Asia Pacific,,1977,,0
Total Asia Pacific,,1978,,0
Total Asia Pacific,,1979,,0
Total Asia Pacific,,1980,,0
Total Asia Pacific,,1981,,0
Total Asia Pacific,,1982,,0
Total Asia Pacific,,2018,,460469456.01020795
Total CIS,,1983,,0
Total CIS,,1984,,0
Total CIS,,1985,,0
Total CIS,,1986,,0
Total CIS,,1987,,0
Total CIS,,1988,,0
Total CIS,,1989,,0
Total CIS,,1990,,0
Total CIS,,1991,,0
Total CIS,,1992,,0
Total CIS,,1993,,0
Total CIS,,1994,,0
Total CIS,,1995,,0
Total CIS,,1996,,0
Total CIS,,1997,,0
Total CIS,,1998,,0
Total CIS,,1999,,0
Total CIS,,2000,,1900
Total CIS,,2001,,3100
Total CIS,,2002,,6200
Total CIS,,2003,,8600
Total CIS,,2004,,8010.101010101001
Total CIS,,2005,,7800
Total CIS,,2006,,8800
Total CIS,,2007,,10500
Total CIS,,2008,,8100
Total CIS,,2009,,11200
Total CIS,,2010,,9786
Total CIS,,2011,,12539
Total CIS,,2012,,18116
Total CIS,,2013,,21121.7
Total CIS,,2014,,126065.19999999998
Total CIS,,2015,,325622.3
Total CIS,,2016,,517982.8
Total CIS,,2017,,597511.2999999999
Total CIS,,1965,,0
Total CIS,,1966,,0
Total CIS,,1967,,0
Total CIS,,1968,,0
Total CIS,,1969,,0
Total CIS,,1970,,0
Total CIS,,1971,,0
Total CIS,,1972,,0
Total CIS,,1973,,0
Total CIS,,1974,,0
Total CIS,,1975,,0
Total CIS,,1976,,0
Total CIS,,1977,,0
Total CIS,,1978,,0
Total CIS,,1979,,0
Total CIS,,1980,,0
Total CIS,,1981,,0
Total CIS,,1982,,0
Total CIS,,2018,,977082.974603175
Total Europe,,1983,,30100
Total Europe,,1984,,38200
Total Europe,,1985,,57400
Total Europe,,1986,,133600
Total Europe,,1987,,190800
Total Europe,,1988,,329700
Total Europe,,1989,,515399.99999999994
Total Europe,,1990,,779460.414888889
Total Europe,,1991,,980027.987838384
Total Europe,,1992,,1535048.07975758
Total Europe,,1993,,2284826.09212121
Total Europe,,1994,,2979235.70282828
Total Europe,,1995,,3863029.20121212
Total Europe,,1996,,4828585.24525253
Total Europe,,1997,,7295492.95555555
Total Europe,,1998,,11176479.1351515
Total Europe,,1999,,14244321.7667677
Total Europe,,2000,,22454714.2028283
Total Europe,,2001,,26934286.6553535
Total Europe,,2002,,36425949.3147475
Total Europe,,2003,,44531152.2856566
Total Europe,,2004,,59296786.859596
Total Europe,,2005,,71096749.3651913
Total Europe,,2006,,83164139.87836479
Total Europe,,2007,,105713193.767021
Total Europe,,2008,,121353901.497536
Total Europe,,2009,,135383228.613187
Total Europe,,2010,,153443496.864175
Total Europe,,2011,,186656903.230905
Total Europe,,2012,,214837220.06403202
Total Europe,,2013,,248094311.753321
Total Europe,,2014,,264813330.95990697
Total Europe,,2015,,318807053.96456105
Total Europe,,2016,,323029197.595995
Total Europe,,2017,,384296381.56676704
Total Europe,,1965,,0
Total Europe,,1966,,0
Total Europe,,1967,,0
Total Europe,,1968,,0
Total Europe,,1969,,0
Total Europe,,1970,,0
Total Europe,,1971,,0
Total Europe,,1972,,0
Total Europe,,1973,,0
Total Europe,,1974,,0
Total Europe,,1975,,0
Total Europe,,1976,,0
Total Europe,,1977,,0
Total Europe,,1978,,3000
Total Europe,,1979,,6000
Total Europe,,1980,,10500
Total Europe,,1981,,10500
Total Europe,,1982,,18500
Total Europe,,2018,,404369480.106704
Total Middle East,,1983,,0
Total Middle East,,1984,,0
Total Middle East,,1985,,0
Total Middle East,,1986,,0
Total Middle East,,1987,,0
Total Middle East,,1988,,0
Total Middle East,,1989,,0
Total Middle East,,1990,,1000
Total Middle East,,1991,,1000
Total Middle East,,1992,,1000
Total Middle East,,1993,,1000
Total Middle East,,1994,,1000
Total Middle East,,1995,,1000
Total Middle East,,1996,,1000
Total Middle East,,1997,,3000
Total Middle East,,1998,,3000
Total Middle East,,1999,,38000
Total Middle East,,2000,,39500
