Entity,Code,Year,Natural gas production (Etemad & Luciana) (terawatt-hours)
Pakistan,PAK,1991,146.1734149
Pakistan,PAK,1992,150.7488618
Pakistan,PAK,1993,159.5863312
Pakistan,PAK,1994,171.6825919
Pakistan,PAK,1995,176.8068734
Pakistan,PAK,1996,190.630882
Pakistan,PAK,1997,191.2108948
Pakistan,PAK,1998,194.3042965
Pakistan,PAK,1999,214.6047454
Pakistan,PAK,2000,234.2285127
Pakistan,PAK,2001,211.9946877
Pakistan,PAK,2002,206.439647
Pakistan,PAK,2003,226.9129405
Pakistan,PAK,2004,246.1556215
Pakistan,PAK,2005,276.3817003
Pakistan,PAK,2006,324.1203577
Pakistan,PAK,2007,330.2222913
Pakistan,PAK,2008,340.9904095
Pakistan,PAK,2009,347.3615461
Pakistan,PAK,2010,355.6171034
Pakistan,PAK,2011,351.3098561
Pakistan,PAK,2012,370.2437973
Pakistan,PAK,2013,358.6680702
Pakistan,PAK,2014,443.6978817
Papua New Guinea,PNG,1992,0.650523219
Papua New Guinea,PNG,1993,0.866914245
Papua New Guinea,PNG,1994,0.543125518
Papua New Guinea,PNG,1995,1.08318253
Papua New Guinea,PNG,1996,1.408735647
Papua New Guinea,PNG,1997,1.192007086
Papua New Guinea,PNG,1998,1.192007086
Papua New Guinea,PNG,1999,1.192007086
Papua New Guinea,PNG,2000,1.192007086
Papua New Guinea,PNG,2001,1.192007086
Papua New Guinea,PNG,2002,1.192007086
Papua New Guinea,PNG,2003,1.517099928
Papua New Guinea,PNG,2004,1.517099928
Papua New Guinea,PNG,2005,1.083642806
Papua New Guinea,PNG,2006,1.517099928
Papua New Guinea,PNG,2007,1.473754216
Papua New Guinea,PNG,2008,1.408735647
Papua New Guinea,PNG,2009,1.083642806
Papua New Guinea,PNG,2010,1.192007086
Papua New Guinea,PNG,2011,1.083642806
Papua New Guinea,PNG,2012,1.083642806
Papua New Guinea,PNG,2013,1.192007086
Papua New Guinea,PNG,2014,1.474597443
Peru,PER,1950,4.524360795
Peru,PER,1951,4.580217101
Peru,PER,1952,4.580217101
Peru,PER,1953,4.580217101
Peru,PER,1954,4.580217101
Peru,PER,1955,4.580217101
Peru,PER,1956,4.636073407
Peru,PER,1957,5.585630611
Peru,PER,1958,4.747786019
Peru,PER,1959,4.691929713
Peru,PER,1960,4.636073407
Peru,PER,1961,4.691929713
Peru,PER,1962,4.803642325
Peru,PER,1963,4.915354937
Peru,PER,1964,5.004725027
Peru,PER,1965,4.881841154
Peru,PER,1966,5.105266378
Peru,PER,1967,4.781299803
Peru,PER,1968,5.317520341
Peru,PER,1969,5.418061692
Peru,PER,1970,5.317520341
Peru,PER,1971,5.362205386
Peru,PER,1972,5.429232953
Peru,PER,1973,5.697343223
Peru,PER,1974,5.920768447
Peru,PER,1975,12.71289527
Peru,PER,1976,13.46136977
Peru,PER,1977,13.60659617
Peru,PER,1978,10.08764888
Peru,PER,1979,6.658071688
Peru,PER,1980,12.58978895
Peru,PER,1981,15.32289266
Peru,PER,1982,14.38475637
Peru,PER,1983,14.38475637
Peru,PER,1984,14.38475637
Peru,PER,1985,14.69746847
Peru,PER,1986,15.32289266
Peru,PER,1987,12.8782578
Peru,PER,1988,12.01789216
Peru,PER,1989,11.05951018
Peru,PER,1990,5.173084527
Peru,PER,1991,4.999993119
Peru,PER,1992,4.865906768
Peru,PER,1993,9.229871866
Peru,PER,1994,9.423181867
Peru,PER,1995,8.941268203
Peru,PER,1996,9.326676614
Peru,PER,1997,2.307631327
Peru,PER,1998,3.942203517
Peru,PER,1999,3.942203517
Peru,PER,2000,3.26914438
Peru,PER,2001,3.557598296
Peru,PER,2002,4.230657433
Peru,PER,2003,4.999867876
Peru,PER,2004,10.72568328
Peru,PER,2005,19.72167806
Peru,PER,2006,22.21809301
Peru,PER,2007,33.32713951
Peru,PER,2008,45.55957274
Peru,PER,2009,43.31279929
Peru,PER,2010,90.24540026
Peru,PER,2011,141.6715481
Peru,PER,2012,147.9125855
Peru,PER,2013,152.2813116
Peru,PER,2014,161.5570187
Philippines,PHL,1995,0.100217339
Philippines,PHL,1996,0.101119295
Philippines,PHL,1997,0.101119295
Philippines,PHL,1998,0.101119295
Philippines,PHL,1999,0.101119295
Philippines,PHL,2000,0.101119295
Philippines,PHL,2001,2.022385905
Philippines,PHL,2002,21.25885695
Philippines,PHL,2003,30.82534258
Philippines,PHL,2004,30.82534258
Philippines,PHL,2005,30.85535752
Philippines,PHL,2006,23.43028255
Philippines,PHL,2007,30.88537246
Philippines,PHL,2008,31.3113776
Philippines,PHL,2009,33.54790457
Philippines,PHL,2010,30.99187374
Philippines,PHL,2011,30.88537246
Philippines,PHL,2012,35.15607547
Philippines,PHL,2013,30.99187374
Philippines,PHL,2014,38.3391494
Poland,POL,1922,3.456419881
Poland,POL,1923,3.547836528
Poland,POL,1924,3.639253175
Poland,POL,1925,3.730669821
Poland,POL,1926,3.822086468
Poland,POL,1927,3.913503115
Poland,POL,1928,4.004919762
Poland,POL,1929,4.075537912
Poland,POL,1930,4.146156062
Poland,POL,1931,4.216774213
Poland,POL,1932,4.287392363
Poland,POL,1933,4.358010514
Poland,POL,1934,4.428628664
Poland,POL,1935,4.499246814
Poland,POL,1936,4.569864965
Poland,POL,1937,4.640483115
Poland,POL,1938,4.269012297
Poland,POL,1939,3.897541478
Poland,POL,1940,3.52607066
Poland,POL,1941,3.154599841
Poland,POL,1942,2.783129023
Poland,POL,1943,2.411658204
Poland,POL,1944,2.040187386
Poland,POL,1945,1.668716567
Poland,POL,1946,1.297245749
Poland,POL,1947,1.288539402
Poland,POL,1948,1.366896527
Poland,POL,1949,1.184063234
Poland,POL,1950,1.593261557
Poland,POL,1951,2.411658204
Poland,POL,1952,2.725086707
Poland,POL,1953,2.777324791
Poland,POL,1954,3.116872336
Poland,POL,1955,3.421594492
Poland,POL,1956,3.795967426
Poland,POL,1957,3.647959522
Poland,POL,1958,3.343237366
Poland,POL,1959,3.691491259
Poland,POL,1960,4.779784672
Poland,POL,1961,6.390458924
Poland,POL,1962,7.14791114
Poland,POL,1963,8.558339404
Poland,POL,1964,10.71751354
Poland,POL,1965,11.99734659
Poland,POL,1966,11.9799339
Poland,POL,1967,13.65155258
Poland,POL,1968,22.27083641
Poland,POL,1969,34.12888145
Poland,POL,1970,45.11629175
Poland,POL,1971,46.60507714
Poland,POL,1972,50.69706037
Poland,POL,1973,52.47315522
Poland,POL,1974,49.9657272
Poland,POL,1975,51.915949
Poland,POL,1976,58.32382062
Poland,POL,1977,63.52150996
Poland,POL,1978,69.57242134
Poland,POL,1979,63.8610575
Poland,POL,1980,58.70135513
Poland,POL,1981,52.20786108
Poland,POL,1982,48.08793924
Poland,POL,1983,47.01783419
Poland,POL,1984,51.66138219
Poland,POL,1985,53.38928126
Poland,POL,1986,48.4771191
Poland,POL,1987,48.72414094
Poland,POL,1988,48.31593776
Poland,POL,1989,44.74311577
Poland,POL,1990,30.8096148
Poland,POL,1991,34.21134797
Poland,POL,1992,33.06859704
Poland,POL,1993,42.29318146
Poland,POL,1994,40.02542976
Poland,POL,1995,40.95016818
Poland,POL,1996,40.58982445
Poland,POL,1997,41.39147173
Poland,POL,1998,41.95318465
Poland,POL,1999,40.10353989
Poland,POL,2000,42.82208609
Poland,POL,2001,45.11220525
Poland,POL,2002,46.14285616
Poland,POL,2003,46.64141465
Poland,POL,2004,51.01887741
Poland,POL,2005,50.46530874
Poland,POL,2006,49.82464503
Poland,POL,2007,50.26115422
Poland,POL,2008,47.66941597
Poland,POL,2009,47.5058449
Poland,POL,2010,47.69148324
Poland,POL,2011,49.7207105
Poland,POL,2012,49.29091727
Poland,POL,2013,49.39438488
Poland,POL,2014,48.39153401
Qatar,QAT,1963,1.059806245
Qatar,QAT,1964,0.95141697
Qatar,QAT,1965,0.975503476
Qatar,QAT,1966,0.987546728
Qatar,QAT,1967,1.348844312
Qatar,QAT,1968,6.178188679
Qatar,QAT,1969,10.23676487
Qatar,QAT,1970,12.06733929
Qatar,QAT,1971,12.10346905
Qatar,QAT,1972,13.28370782
Qatar,QAT,1973,19.0283394
Qatar,QAT,1974,15.65622862
Qatar,QAT,1975,26.6035454
Qatar,QAT,1976,17.77584111
Qatar,QAT,1977,19.35350723
Qatar,QAT,1978,17.81197087
Qatar,QAT,1979,52.53266865
Qatar,QAT,1980,56.46109198
Qatar,QAT,1981,48.22272573
Qatar,QAT,1982,57.07362095
Qatar,QAT,1983,53.42189372
Qatar,QAT,1984,64.1308912
Qatar,QAT,1985,58.60933924
Qatar,QAT,1986,59.22186798
Qatar,QAT,1987,60.78689397
Qatar,QAT,1988,63.5032936
Qatar,QAT,1989,65.99494252
Qatar,QAT,1990,84.69151502
Qatar,QAT,1991,100.6469886
Qatar,QAT,1992,122.9934584
Qatar,QAT,1993,146.2917788
Qatar,QAT,1994,146.2879431
Qatar,QAT,1995,146.2910116
Qatar,QAT,1996,148.4590644
Qatar,QAT,1997,188.5538482
Qatar,QAT,1998,212.1772614
Qatar,QAT,1999,238.9432387
Qatar,QAT,2000,315.3400565
Qatar,QAT,2001,292.5835575
Qatar,QAT,2002,319.6746277
Qatar,QAT,2003,340.263841
Qatar,QAT,2004,424.462887
Qatar,QAT,2005,526.6462636
Qatar,QAT,2006,582.9905145
Qatar,QAT,2007,726.7258484
Qatar,QAT,2008,885.191181
Qatar,QAT,2009,1026.845226
Qatar,QAT,2010,1356.37897
Qatar,QAT,2011,1692.621266
Qatar,QAT,2012,1805.879238
Qatar,QAT,2013,1822.598533
Qatar,QAT,2014,1830.226662
Romania,ROU,1922,2.675119963
Romania,ROU,1923,3.385873593
Romania,ROU,1924,4.096627223
Romania,ROU,1925,4.807380853
Romania,ROU,1926,5.518134483
Romania,ROU,1927,6.228888114
Romania,ROU,1928,6.939641744
Romania,ROU,1929,8.655897229
Romania,ROU,1930,10.37215271
Romania,ROU,1931,12.0884082
Romania,ROU,1932,13.80466368
Romania,ROU,1933,15.52091917
Romania,ROU,1934,17.23717465
Romania,ROU,1935,18.95343014
Romania,ROU,1936,20.66968562
Romania,ROU,1937,22.38594111
Romania,ROU,1938,21.55517396
Romania,ROU,1939,20.72440681
Romania,ROU,1940,19.89363967
Romania,ROU,1941,19.06287252
Romania,ROU,1942,18.23210537
Romania,ROU,1943,17.40133822
Romania,ROU,1944,16.57057107
Romania,ROU,1945,15.73980393
Romania,ROU,1946,14.90903678
Romania,ROU,1947,13.16293337
Romania,ROU,1948,26.25870892
Romania,ROU,1949,52.83082102
Romania,ROU,1950,36.29880351
Romania,ROU,1951,45.27556589
Romania,ROU,1952,55.43878316
Romania,ROU,1953,62.62467025
Romania,ROU,1954,65.21024645
Romania,ROU,1955,69.04943535
Romania,ROU,1956,75.61970907
Romania,ROU,1957,81.67510614
Romania,ROU,1958,93.04716422
Romania,ROU,1959,104.150591
Romania,ROU,1960,113.5191074
Romania,ROU,1961,122.1600806
Romania,ROU,1962,144.456478
Romania,ROU,1963,159.634146
Romania,ROU,1964,172.964974
Romania,ROU,1965,193.4257242
Romania,ROU,1966,208.3683398
Romania,ROU,1967,231.6273327
Romania,ROU,1968,245.5178091
Romania,ROU,1969,269.6050817
Romania,ROU,1970,283.2828918
Romania,ROU,1971,299.0649802
Romania,ROU,1972,302.3445206
Romania,ROU,1973,330.707508
Romania,ROU,1974,340.7140237
Romania,ROU,1975,372.7930773
Romania,ROU,1976,406.6406202
Romania,ROU,1977,394.8991941
Romania,ROU,1978,397.8317524
Romania,ROU,1979,381.1989982
Romania,ROU,1980,376.3095877
Romania,ROU,1981,388.8532406
Romania,ROU,1982,423.3482862
Romania,ROU,1983,439.0278523
Romania,ROU,1984,419.5851903
Romania,ROU,1985,398.5745716
Romania,ROU,1986,420.2123729
Romania,ROU,1987,412.9997725
Romania,ROU,1988,401.3968935
Romania,ROU,1989,354.3832824
Romania,ROU,1990,313.9049144
Romania,ROU,1991,259.0451897
Romania,ROU,1992,229.7488348
Romania,ROU,1993,218.3730244
Romania,ROU,1994,202.5530845
Romania,ROU,1995,199.4694736
Romania,ROU,1996,184.9569537
Romania,ROU,1997,178.8290079
Romania,ROU,1998,150.2030358
Romania,ROU,1999,146.2348539
Romania,ROU,2000,140.0559164
Romania,ROU,2001,147.2646768
Romania,ROU,2002,137.2417571
Romania,ROU,2003,127.0501327
Romania,ROU,2004,121.6412337
Romania,ROU,2005,120.489281
Romania,ROU,2006,130.9934747
Romania,ROU,2007,126.0503248
Romania,ROU,2008,117.6057769
Romania,ROU,2009,111.8387685
Romania,ROU,2010,109.0582467
Romania,ROU,2011,109.2642112
Romania,ROU,2012,109.4289829
Romania,ROU,2013,112.3845761
Romania,ROU,2014,118.4417878
Russia,RUS,1922,0.217120472
Russia,RUS,1923,0.716842194
Russia,RUS,1924,1.216563915
Russia,RUS,1925,1.716285637
Russia,RUS,1926,2.216007358
Russia,RUS,1927,2.71572908
Russia,RUS,1928,3.215450802
Russia,RUS,1929,5.321174746
Russia,RUS,1930,7.42689869
Russia,RUS,1931,9.532622634
Russia,RUS,1932,11.63834658
Russia,RUS,1933,13.74407052
Russia,RUS,1934,15.84979447
Russia,RUS,1935,17.95551841
Russia,RUS,1936,20.06124235
Russia,RUS,1937,22.1669663
Russia,RUS,1938,24.01191592
Russia,RUS,1939,25.85686554
Russia,RUS,1940,27.70181516
Russia,RUS,1941,29.54676478
Russia,RUS,1942,31.3917144
Russia,RUS,1943,33.23666402
Russia,RUS,1944,35.08161364
Russia,RUS,1945,36.92656326
Russia,RUS,1946,38.77151288
Russia,RUS,1947,47.45633177
Russia,RUS,1948,52.41908542
Russia,RUS,1949,54.17672733
Russia,RUS,1950,59.56338286
Russia,RUS,1951,64.63986628
Russia,RUS,1952,66.00462353
Russia,RUS,1953,71.00873346
Russia,RUS,1954,77.6670946
Russia,RUS,1955,92.64840718
Russia,RUS,1956,124.7615589
Russia,RUS,1957,192.1309397
Russia,RUS,1958,290.3727838
Russia,RUS,1959,365.8583346
Russia,RUS,1960,468.3908928
Russia,RUS,1961,609.8086937
Russia,RUS,1962,760.1801292
Russia,RUS,1963,928.7793454
Russia,RUS,1964,1122.471485
Russia,RUS,1965,1319.947724
Russia,RUS,1966,1478.09414
Russia,RUS,1967,1627.834892
Russia,RUS,1968,1748.347093
Russia,RUS,1969,1872.622716
Russia,RUS,1970,2046.567231
Russia,RUS,1971,2195.997811
Russia,RUS,1972,2288.925374
Russia,RUS,1973,2443.391081
Russia,RUS,1974,2688.881961
Russia,RUS,1975,2990.76213
Russia,RUS,1976,3318.355566
Russia,RUS,1977,4507.865582
Russia,RUS,1978,3848.139857
Russia,RUS,1979,4203.834886
Russia,RUS,1980,4684.761291
Russia,RUS,1981,4810.420561
Russia,RUS,1982,5176.399219
Russia,RUS,1983,5541.473179
Russia,RUS,1984,6274.111775
Russia,RUS,1985,6867.82983
Russia,RUS,1986,7275.336204
Russia,RUS,1987,7625.045627
Russia,RUS,1988,8176.52506
Russia,RUS,1989,8452.785972
Russia,RUS,1990,8654.631666
Russia,RUS,1991,8489.379004
Russia,RUS,1992,6681.152773
Russia,RUS,1993,6444.32884
Russia,RUS,1994,6336.869593
Russia,RUS,1995,6205.416284
Russia,RUS,1996,5874.25998
Russia,RUS,1997,5589.162562
Russia,RUS,1998,5782.360446
Russia,RUS,1999,5793.847888
Russia,RUS,2000,5717.613047
Russia,RUS,2001,5684.195035
Russia,RUS,2002,5821.000023
Russia,RUS,2003,6064.324925
Russia,RUS,2004,6311.980259
Russia,RUS,2005,6382.066177
Russia,RUS,2006,6536.042815
Russia,RUS,2007,6493.566501
Russia,RUS,2008,6469.473987
Russia,RUS,2009,5804.334482
Russia,RUS,2010,6475.788603
Russia,RUS,2011,6679.430002
Russia,RUS,2012,6544.325696
Russia,RUS,2013,6657.206501
Russia,RUS,2014,6371.1837
Saudi Arabia,SAU,1961,0.012043253
Saudi Arabia,SAU,1962,0.144519033
Saudi Arabia,SAU,1963,0.180648792
Saudi Arabia,SAU,1964,7.779941299
Saudi Arabia,SAU,1965,12.39250712
Saudi Arabia,SAU,1966,13.64500541
Saudi Arabia,SAU,1967,13.68113516
Saudi Arabia,SAU,1968,19.73889131
Saudi Arabia,SAU,1969,21.00343286
Saudi Arabia,SAU,1970,27.22979455
Saudi Arabia,SAU,1971,31.93870639
Saudi Arabia,SAU,1972,33.79336732
Saudi Arabia,SAU,1973,54.56797837
Saudi Arabia,SAU,1974,74.68021052
Saudi Arabia,SAU,1975,68.20094052
Saudi Arabia,SAU,1976,81.84594593
Saudi Arabia,SAU,1977,96.34602228
Saudi Arabia,SAU,1978,114.2182094
Saudi Arabia,SAU,1979,144.0975196
Saudi Arabia,SAU,1980,102.4886158
Saudi Arabia,SAU,1981,173.0627689
Saudi Arabia,SAU,1982,131.9476288
Saudi Arabia,SAU,1983,128.2648034
Saudi Arabia,SAU,1984,190.2473565
Saudi Arabia,SAU,1985,219.7044263
Saudi Arabia,SAU,1986,273.0970118
Saudi Arabia,SAU,1987,290.3738418
Saudi Arabia,SAU,1988,315.320726
Saudi Arabia,SAU,1989,322.9245092
Saudi Arabia,SAU,1990,330.4791961
Saudi Arabia,SAU,1991,346.7411498
Saudi Arabia,SAU,1992,368.4385539
Saudi Arabia,SAU,1993,389.0277672
Saudi Arabia,SAU,1994,408.5316501
Saudi Arabia,SAU,1995,412.2169255
Saudi Arabia,SAU,1996,447.9779359
Saudi Arabia,SAU,1997,491.3236481
Saudi Arabia,SAU,1998,507.3615616
Saudi Arabia,SAU,1999,500.6429762
Saudi Arabia,SAU,2000,539.7624815
Saudi Arabia,SAU,2001,581.8078224
Saudi Arabia,SAU,2002,614.4254708
Saudi Arabia,SAU,2003,650.8358691
Saudi Arabia,SAU,2004,711.7365948
Saudi Arabia,SAU,2005,752.0791571
Saudi Arabia,SAU,2006,775.5156496
Saudi Arabia,SAU,2007,785.6503491
Saudi Arabia,SAU,2008,849.2033604
Saudi Arabia,SAU,2009,828.1949729
Saudi Arabia,SAU,2010,925.4247461
Saudi Arabia,SAU,2011,973.9868477
Saudi Arabia,SAU,2012,1048.624687
Saudi Arabia,SAU,2013,1054.114315
Saudi Arabia,SAU,2014,1140.645379
Senegal,SEN,1993,0.186092623
Senegal,SEN,1994,0.37150021
Senegal,SEN,1995,0.466351328
Senegal,SEN,1996,0.55827787
Senegal,SEN,1997,0.372185246
Senegal,SEN,1998,0.372185246
Senegal,SEN,1999,0.372185246
Senegal,SEN,2000,0.465231558
Senegal,SEN,2001,0.465231558
Senegal,SEN,2002,0.465231558
Senegal,SEN,2003,0.465231558
Senegal,SEN,2004,0.465231558
Senegal,SEN,2005,0.465231558
Senegal,SEN,2006,0.465231558
Senegal,SEN,2007,0.465231558
Senegal,SEN,2008,0.465231558
Senegal,SEN,2009,0.465231558
Senegal,SEN,2010,0.186092623
Senegal,SEN,2011,0.186092623
Senegal,SEN,2012,0.428013033
Senegal,SEN,2013,0.428013033
Senegal,SEN,2014,0.50198653
Serbia,SRB,1992,9.167467779
Serbia,SRB,1993,10.42464379
Serbia,SRB,1994,8.530445986
Serbia,SRB,1995,9.819218401
Serbia,SRB,1996,7.27124476
Serbia,SRB,1997,7.455462503
Serbia,SRB,1998,10.20791523
Serbia,SRB,1999,7.357936185
Serbia,SRB,2000,5.884178901
Serbia,SRB,2001,6.52352969
Serbia,SRB,2002,6.501856834
Serbia,SRB,2003,3.576021259
Serbia,SRB,2004,2.600742734
Serbia,SRB,2005,2.709107014
Serbia,SRB,2006,2.057575834
Serbia,SRB,2007,1.028787917
Serbia,SRB,2008,1.028787917
Serbia,SRB,2009,1.954697042
Serbia,SRB,2010,3.600757709
Serbia,SRB,2011,5.349697167
Serbia,SRB,2012,5.781788092
Serbia,SRB,2013,7.078060867
Serbia,SRB,2014,6.25551937
Slovakia,SVK,1993,2.542608324
Slovakia,SVK,1994,2.934550258
Slovakia,SVK,1995,3.414247511
Slovakia,SVK,1996,3.119897682
Slovakia,SVK,1997,2.871499592
Slovakia,SVK,1998,2.583354769
Slovakia,SVK,1999,2.116365121
Slovakia,SVK,2000,1.717135378
Slovakia,SVK,2001,1.947452057
Slovakia,SVK,2002,1.875914502
Slovakia,SVK,2003,2.15108944
Slovakia,SVK,2004,1.83412136
Slovakia,SVK,2005,1.632514117
Slovakia,SVK,2006,2.274946093
Slovakia,SVK,2007,1.404285156
Slovakia,SVK,2008,1.129596713
Slovakia,SVK,2009,1.132144364
Slovakia,SVK,2010,1.14098169
Slovakia,SVK,2011,1.327489865
Slovakia,SVK,2012,1.645646668
Slovakia,SVK,2013,1.360401245
Slovakia,SVK,2014,1.202309008
Slovenia,SVN,1992,0.160204135
Slovenia,SVN,1993,0.198512598
Slovenia,SVN,1994,0.09837096
Slovenia,SVN,1995,0.09837096
Slovenia,SVN,1996,0.107910584
Slovenia,SVN,1997,0.142489713
Slovenia,SVN,1998,0.09799206
Slovenia,SVN,2003,0.055477459
Slovenia,SVN,2004,0.055477459
Slovenia,SVN,2005,0.055477459
Slovenia,SVN,2006,0.04438071
Slovenia,SVN,2007,0.033287103
Slovenia,SVN,2008,0.033287103
Slovenia,SVN,2009,0.033256052
Slovenia,SVN,2010,0.077595362
Slovenia,SVN,2011,0.022231755
Slovenia,SVN,2012,0.022231755
Slovenia,SVN,2013,0.033349206
Slovenia,SVN,2014,0.029473695
South Africa,ZAF,1992,0.432659311
South Africa,ZAF,1993,19.5055705
South Africa,ZAF,1994,21.1297306
South Africa,ZAF,1995,21.2401968
South Africa,ZAF,1996,19.94830985
South Africa,ZAF,1997,18.9637491
South Africa,ZAF,1998,15.71282068
South Africa,ZAF,1999,15.17099928
South Africa,ZAF,2000,17.88010629
South Africa,ZAF,2001,22.75649892
South Africa,ZAF,2002,24.92378453
South Africa,ZAF,2003,24.70705597
South Africa,ZAF,2004,24.16523457
South Africa,ZAF,2005,23.22535297
South Africa,ZAF,2006,30.61523801
South Africa,ZAF,2007,16.15217729
South Africa,ZAF,2008,14.35749093
South Africa,ZAF,2009,11.19039734
South Africa,ZAF,2010,10.24026926
South Africa,ZAF,2011,13.51293264
South Africa,ZAF,2012,12.35166499
South Africa,ZAF,2013,12.35166499
South Africa,ZAF,2014,14.48449393
South Korea,KOR,2005,5.698160262
South Korea,KOR,2006,5.077285719
South Korea,KOR,2007,5.019327477
South Korea,KOR,2008,5.123653625
South Korea,KOR,2009,8.690030341
South Korea,KOR,2010,10.95800055
South Korea,KOR,2011,11.74376932
South Korea,KOR,2012,12.27652414
South Korea,KOR,2013,5.964539312
South Korea,KOR,2014,7.38515272
Spain,ESP,1922,0.481151196
Spain,ESP,1923,0.569362248
Spain,ESP,1924,0.657573301
Spain,ESP,1925,0.745784354
Spain,ESP,1926,0.833995406
Spain,ESP,1927,0.922206459
Spain,ESP,1928,1.010417511
Spain,ESP,1929,1.101301626
Spain,ESP,1930,1.192185741
Spain,ESP,1931,1.283069856
Spain,ESP,1932,1.37395397
Spain,ESP,1933,1.464838085
Spain,ESP,1934,1.5557222
Spain,ESP,1935,1.646606315
Spain,ESP,1936,1.737490429
Spain,ESP,1937,1.828374544
Spain,ESP,1938,1.893864568
Spain,ESP,1939,1.959354592
Spain,ESP,1940,2.024844616
Spain,ESP,1941,2.09033464
Spain,ESP,1942,2.155824664
Spain,ESP,1943,2.221314687
Spain,ESP,1944,2.286804711
Spain,ESP,1945,2.352294735
Spain,ESP,1946,2.417784759
Spain,ESP,1947,2.574158898
Spain,ESP,1948,2.814734496
Spain,ESP,1949,3.079367653
Spain,ESP,1950,3.211684232
Spain,ESP,1951,3.319943251
Spain,ESP,1952,3.620662749
Spain,ESP,1953,3.837180787
Spain,ESP,1954,3.873267127
Spain,ESP,1955,3.801094447
Spain,ESP,1956,4.017612485
Spain,ESP,1957,4.222101744
Spain,ESP,1958,4.366447102
Spain,ESP,1959,4.498763681
Spain,ESP,1960,4.61905148
Spain,ESP,1961,4.63108026
Spain,ESP,1962,4.835569518
Spain,ESP,1963,4.847598298
Spain,ESP,1964,4.847598298
Spain,ESP,1965,5.160346575
Spain,ESP,1966,5.665555331
Spain,ESP,1967,6.483512364
Spain,ESP,1968,7.590160114
Spain,ESP,1969,8.540433726
Spain,ESP,1970,9.021584922
Spain,ESP,1971,0.312748277
Spain,ESP,1972,0.02405756
Spain,ESP,1973,0.03608634
Spain,ESP,1974,0.03608634
Spain,ESP,1975,0.03608634
Spain,ESP,1976,0.03608634
Spain,ESP,1977,0.04811512
Spain,ESP,1978,0.180431698
Spain,ESP,1979,0.120287799
Spain,ESP,1983,0.813591153
Spain,ESP,1984,2.580593008
Spain,ESP,1985,2.959982637
Spain,ESP,1986,4.377676255
Spain,ESP,1987,8.374646782
Spain,ESP,1988,10.38456201
Spain,ESP,1989,18.37586538
Spain,ESP,1990,16.37122552
Spain,ESP,1991,15.36890559
Spain,ESP,1992,14.07618017
Spain,ESP,1993,7.699878954
Spain,ESP,1994,2.33309397
Spain,ESP,1995,4.902299885
Spain,ESP,1996,5.503145956
Spain,ESP,1997,2.10390234
Spain,ESP,1998,1.321485324
Spain,ESP,1999,1.690215351
Spain,ESP,2000,1.81250903
Spain,ESP,2001,5.76783632
Spain,ESP,2002,5.717236857
Spain,ESP,2003,2.403266716
Spain,ESP,2004,3.789335909
Spain,ESP,2005,1.766120424
Spain,ESP,2006,0.770567871
Spain,ESP,2007,0.201017293
Spain,ESP,2008,0.181053691
Spain,ESP,2009,0.159389677
Spain,ESP,2010,0.593831696
Spain,ESP,2011,0.58771321
Spain,ESP,2012,0.689434404
Spain,ESP,2013,0.632921918
Spain,ESP,2014,0.559370058
Switzerland,CHE,1985,0.305678271
Switzerland,CHE,1986,0.294834459
Switzerland,CHE,1987,0.094359274
Switzerland,CHE,1988,0.077812716
Switzerland,CHE,1989,0.047237304
Switzerland,CHE,1990,0.03880297
Switzerland,CHE,1991,0.033050181
Switzerland,CHE,1992,0.030280613
Switzerland,CHE,1993,0.024984849
Switzerland,CHE,1994,0.011117451
Syria,SYR,1969,1.204325279
Syria,SYR,1970,2.047352973
Syria,SYR,1971,2.384564051
Syria,SYR,1972,2.733818382
Syria,SYR,1973,2.384564051
Syria,SYR,1974,2.167785501
Syria,SYR,1975,2.517039832
Syria,SYR,1976,2.661558866
Syria,SYR,1977,2.408650557
Syria,SYR,1978,2.408650557
Syria,SYR,1980,4.792964951
Syria,SYR,1981,2.489522383
Syria,SYR,1982,2.537452033
Syria,SYR,1983,2.48106421
Syria,SYR,1984,2.537452033
Syria,SYR,1985,1.409695574
Syria,SYR,1986,2.537452033
Syria,SYR,1987,6.174466614
Syria,SYR,1988,5.077723457
Syria,SYR,1989,9.958089534
Syria,SYR,1990,29.03972882
Syria,SYR,1991,34.96045023
Syria,SYR,1992,35.84404742
Syria,SYR,1993,36.8397154
Syria,SYR,1994,37.83340981
Syria,SYR,1995,29.27373829
Syria,SYR,1996,40.02585295
Syria,SYR,1997,45.40246006
Syria,SYR,1998,57.25090907
Syria,SYR,1999,60.13834622
Syria,SYR,2000,60.73574701
Syria,SYR,2001,55.6578403
Syria,SYR,2002,73.68771079
Syria,SYR,2003,74.22953219
Syria,SYR,2004,76.9386392
Syria,SYR,2005,63.89249062
Syria,SYR,2006,65.46361744
Syria,SYR,2007,62.84507274
Syria,SYR,2008,61.79765486
Syria,SYR,2009,68.18690393
Syria,SYR,2010,93.63915839
Syria,SYR,2011,82.43178708
Syria,SYR,2012,60.75023698
Syria,SYR,2013,55.51314759
Syria,SYR,2014,51.14189341
Taiwan,TWN,1929,0.830984442
Taiwan,TWN,1937,0.457643606
Taiwan,TWN,1946,0.457643606
Taiwan,TWN,1947,0.276994814
Taiwan,TWN,1948,0.228821803
Taiwan,TWN,1949,0.228821803
Taiwan,TWN,1950,0.289038067
