Entity,Code,Year,"Crops - Peas, dry - 187 - Yield - 5419 - hg/ha (tonnes per hectare)"
Bolivia,BOL,2016,1.4036
Bolivia,BOL,2017,1.4106
Bolivia,BOL,2018,1.4176
Bosnia and Herzegovina,BIH,1992,1.5
Bosnia and Herzegovina,BIH,1993,1.4615
Bosnia and Herzegovina,BIH,1994,1.5
Bosnia and Herzegovina,BIH,1995,1.4667000000000001
Bosnia and Herzegovina,BIH,1996,1.59
Bosnia and Herzegovina,BIH,1997,1.5
Bosnia and Herzegovina,BIH,1998,1.8657000000000001
Bosnia and Herzegovina,BIH,1999,2.0495
Bosnia and Herzegovina,BIH,2000,1.2221
Bosnia and Herzegovina,BIH,2001,1.6857
Bosnia and Herzegovina,BIH,2002,2.5940000000000003
Bosnia and Herzegovina,BIH,2003,2.1941
Bosnia and Herzegovina,BIH,2004,2.7079
Bosnia and Herzegovina,BIH,2005,2.8495
Bosnia and Herzegovina,BIH,2006,3.4787000000000003
Bosnia and Herzegovina,BIH,2007,2.8851
Bosnia and Herzegovina,BIH,2008,2.6471
Bosnia and Herzegovina,BIH,2009,2.2463
Bosnia and Herzegovina,BIH,2010,2.5484
Bosnia and Herzegovina,BIH,2011,2.5191000000000003
Bosnia and Herzegovina,BIH,2012,2.1449000000000003
Bosnia and Herzegovina,BIH,2013,3.0638
Bosnia and Herzegovina,BIH,2014,3.0455
Bosnia and Herzegovina,BIH,2015,1.8282
Bosnia and Herzegovina,BIH,2016,2.2829
Bosnia and Herzegovina,BIH,2017,1.6221
Bosnia and Herzegovina,BIH,2018,1.7711000000000001
Brazil,BRA,1988,1.4013
Brazil,BRA,1989,1.2478
Brazil,BRA,1990,1.441
Brazil,BRA,1991,1.7670000000000001
Brazil,BRA,1992,2.1351
Brazil,BRA,1993,1.8686
Brazil,BRA,1994,1.6561000000000001
Brazil,BRA,1995,1.7416
Brazil,BRA,1996,1.9473
Brazil,BRA,1997,2.0847
Brazil,BRA,1998,2.3416
Brazil,BRA,1999,2.144
Brazil,BRA,2000,2.5215
Brazil,BRA,2001,2.3465000000000003
Brazil,BRA,2002,2.3939
Brazil,BRA,2003,2.6331
Brazil,BRA,2004,2.7392000000000003
Brazil,BRA,2005,2.753
Brazil,BRA,2006,2.4896000000000003
Brazil,BRA,2007,2.2258
Brazil,BRA,2008,2.2868
Brazil,BRA,2009,2.2582
Brazil,BRA,2010,2.3001
Brazil,BRA,2011,2.5364
Brazil,BRA,2012,2.4502
Brazil,BRA,2013,2.3765
Brazil,BRA,2014,1.9978
Brazil,BRA,2015,1.8653000000000002
Brazil,BRA,2016,3.4401
Brazil,BRA,2017,2.4736000000000002
Brazil,BRA,2018,3.3608000000000002
Bulgaria,BGR,1961,0.5212
Bulgaria,BGR,1962,0.7282000000000001
Bulgaria,BGR,1963,1.1697
Bulgaria,BGR,1964,1.3383
Bulgaria,BGR,1965,1.2014
Bulgaria,BGR,1966,1.7176
Bulgaria,BGR,1967,1.5029000000000001
Bulgaria,BGR,1968,0.7224
Bulgaria,BGR,1969,1.1860000000000002
Bulgaria,BGR,1970,1.7271
Bulgaria,BGR,1971,1.4263000000000001
Bulgaria,BGR,1972,1.357
Bulgaria,BGR,1973,1.4518
Bulgaria,BGR,1974,1.6416000000000002
Bulgaria,BGR,1975,0.9688
Bulgaria,BGR,1976,1.3123
Bulgaria,BGR,1977,1.0439
Bulgaria,BGR,1978,1.6934
Bulgaria,BGR,1979,0.9969
Bulgaria,BGR,1980,1.5093
Bulgaria,BGR,1981,1.3923
Bulgaria,BGR,1982,1.478
Bulgaria,BGR,1983,0.3578
Bulgaria,BGR,1984,1.5570000000000002
Bulgaria,BGR,1985,1.1258000000000001
Bulgaria,BGR,1986,1.1918
Bulgaria,BGR,1987,1.3268
Bulgaria,BGR,1988,1.4188
Bulgaria,BGR,1989,1.6211
Bulgaria,BGR,1990,1.389
Bulgaria,BGR,1991,0.9783000000000001
Bulgaria,BGR,1992,1.7647000000000002
Bulgaria,BGR,1993,1.1455
Bulgaria,BGR,1994,1.3054000000000001
Bulgaria,BGR,1995,1.591
Bulgaria,BGR,1996,1.3408
Bulgaria,BGR,1997,1.2837
Bulgaria,BGR,1998,1.6681000000000001
Bulgaria,BGR,1999,2.7143
Bulgaria,BGR,2000,1.4897
Bulgaria,BGR,2001,2.0987
Bulgaria,BGR,2002,2.17
Bulgaria,BGR,2003,1.6880000000000002
Bulgaria,BGR,2004,2.6295
Bulgaria,BGR,2005,1.7439
Bulgaria,BGR,2006,1.8596000000000001
Bulgaria,BGR,2007,1.2231
Bulgaria,BGR,2008,2.1622
Bulgaria,BGR,2009,1.2774
Bulgaria,BGR,2010,1.8203
Bulgaria,BGR,2011,1.8346
Bulgaria,BGR,2012,1.6656
Bulgaria,BGR,2013,1.6267
Bulgaria,BGR,2014,1.7358
Bulgaria,BGR,2015,2.2153
Bulgaria,BGR,2016,2.5348
Bulgaria,BGR,2017,2.8596
Bulgaria,BGR,2018,1.8124
Burundi,BDI,1961,0.5609000000000001
Burundi,BDI,1962,0.5104000000000001
Burundi,BDI,1963,0.5637
Burundi,BDI,1964,0.5492
Burundi,BDI,1965,0.5504
Burundi,BDI,1966,0.5461
Burundi,BDI,1967,0.546
Burundi,BDI,1968,0.5189
Burundi,BDI,1969,0.5754
Burundi,BDI,1970,0.7842
Burundi,BDI,1971,0.7691
Burundi,BDI,1972,0.6047
Burundi,BDI,1973,0.7525000000000001
Burundi,BDI,1974,0.5796
Burundi,BDI,1975,0.6903
Burundi,BDI,1976,0.6894
Burundi,BDI,1977,0.7621
Burundi,BDI,1978,0.8039000000000001
Burundi,BDI,1979,0.8500000000000001
Burundi,BDI,1980,0.5804
Burundi,BDI,1981,0.53
Burundi,BDI,1982,0.47000000000000003
Burundi,BDI,1983,0.5455
Burundi,BDI,1984,0.5143
Burundi,BDI,1985,0.5818
Burundi,BDI,1986,0.5789000000000001
Burundi,BDI,1987,0.5729000000000001
Burundi,BDI,1988,0.5948
Burundi,BDI,1989,0.675
Burundi,BDI,1990,0.595
Burundi,BDI,1991,0.5903
Burundi,BDI,1992,0.5065000000000001
Burundi,BDI,1993,0.5118
Burundi,BDI,1994,0.4899
Burundi,BDI,1995,0.6296
Burundi,BDI,1996,0.6067
Burundi,BDI,1997,0.6265000000000001
Burundi,BDI,1998,0.6366
Burundi,BDI,1999,0.6238
Burundi,BDI,2000,0.6206
Burundi,BDI,2001,0.7382000000000001
Burundi,BDI,2002,0.6944
Burundi,BDI,2003,0.8390000000000001
Burundi,BDI,2004,0.8906000000000001
Burundi,BDI,2005,0.9568000000000001
Burundi,BDI,2006,1.0266
Burundi,BDI,2007,0.6927
Burundi,BDI,2008,0.6726000000000001
Burundi,BDI,2009,0.6169
Burundi,BDI,2010,1.5249000000000001
Burundi,BDI,2011,1.8604
Burundi,BDI,2012,3.0266
Burundi,BDI,2013,4.1597
Burundi,BDI,2014,1.9125
Burundi,BDI,2015,1.9125
Burundi,BDI,2016,5.719
Burundi,BDI,2017,5.6681
Burundi,BDI,2018,1.9125
Canada,CAN,1961,1.0954000000000002
Canada,CAN,1962,1.2635
Canada,CAN,1963,1.1793
Canada,CAN,1964,1.2264000000000002
Canada,CAN,1965,1.7423000000000002
Canada,CAN,1966,1.3275000000000001
Canada,CAN,1967,1.5701
Canada,CAN,1968,1.35
Canada,CAN,1969,1.0579
Canada,CAN,1970,1.1320000000000001
Canada,CAN,1971,1.4765000000000001
Canada,CAN,1972,1.7488000000000001
Canada,CAN,1973,1.6217000000000001
Canada,CAN,1974,1.4084
Canada,CAN,1975,1.5565
Canada,CAN,1976,1.7586000000000002
Canada,CAN,1977,1.5959
Canada,CAN,1978,1.7181000000000002
Canada,CAN,1979,1.8050000000000002
Canada,CAN,1980,1.5416
Canada,CAN,1981,1.8571000000000002
Canada,CAN,1982,1.9975
Canada,CAN,1983,1.8121
Canada,CAN,1984,1.7597
Canada,CAN,1985,2.2658
Canada,CAN,1986,1.8181
Canada,CAN,1987,1.7533
Canada,CAN,1988,1.1793
Canada,CAN,1989,1.5648
Canada,CAN,1990,2.1394
Canada,CAN,1991,2.065
Canada,CAN,1992,1.949
Canada,CAN,1993,2.0757
Canada,CAN,1994,2.107
Canada,CAN,1995,1.8388
Canada,CAN,1996,2.2558000000000002
Canada,CAN,1997,2.0787
Canada,CAN,1998,2.1667
Canada,CAN,1999,2.6966
Canada,CAN,2000,2.3480000000000003
Canada,CAN,2001,1
Canada,CAN,2002,1.3111000000000002
Canada,CAN,2003,1.6802000000000001
Canada,CAN,2004,2.4899
Canada,CAN,2005,2.3633
Canada,CAN,2006,2.0479000000000003
Canada,CAN,2007,2.0342000000000002
Canada,CAN,2008,2.2616
Canada,CAN,2009,2.2723
Canada,CAN,2010,2.1731000000000003
Canada,CAN,2011,2.5688
Canada,CAN,2012,2.2649
Canada,CAN,2013,2.9530000000000003
Canada,CAN,2014,2.3726000000000003
Canada,CAN,2015,2.1422
Canada,CAN,2016,2.8838
Canada,CAN,2017,2.5042
Canada,CAN,2018,2.5019
Caribbean,,1961,0.6394000000000001
Caribbean,,1962,0.6506000000000001
Caribbean,,1963,0.6539
Caribbean,,1964,0.6102000000000001
Caribbean,,1965,0.6342
Caribbean,,1966,0.5870000000000001
Caribbean,,1967,0.5778
Caribbean,,1968,0.503
Caribbean,,1969,0.6483
Caribbean,,1970,0.7177
Caribbean,,1971,0.7346
Caribbean,,1972,0.7214
Caribbean,,1973,0.6827000000000001
Caribbean,,1974,0.7098
Caribbean,,1975,0.7075
Caribbean,,1976,0.647
Caribbean,,1977,0.7494000000000001
Caribbean,,1978,0.7926000000000001
Caribbean,,1979,0.8517
Caribbean,,1980,0.8036000000000001
Caribbean,,1981,0.9377000000000001
Caribbean,,1982,0.9065000000000001
Caribbean,,1983,0.8238000000000001
Caribbean,,1984,0.9269000000000001
Caribbean,,1985,0.9377000000000001
Caribbean,,1986,0.8408
Caribbean,,1987,0.8763000000000001
Caribbean,,1988,0.8818
Caribbean,,1989,0.9359000000000001
Caribbean,,1990,0.8744000000000001
Caribbean,,1991,0.8964000000000001
Caribbean,,1992,1.0638
Caribbean,,1993,1.1323
Caribbean,,1994,1.1319000000000001
Caribbean,,1995,1.1197000000000001
Caribbean,,1996,1.109
Caribbean,,1997,1.0508
Caribbean,,1998,0.9891000000000001
Caribbean,,1999,1.0715000000000001
Caribbean,,2000,1.0292000000000001
Caribbean,,2001,1.0721
Caribbean,,2002,1.048
Caribbean,,2003,1.0776000000000001
Caribbean,,2004,1.0896000000000001
Caribbean,,2005,1.0624
Caribbean,,2006,1.0758
Caribbean,,2007,1.0033
Caribbean,,2008,1.0417
Caribbean,,2009,1.082
Caribbean,,2010,1.0514000000000001
Caribbean,,2011,1.0979
Caribbean,,2012,1.0838
Caribbean,,2013,1.0952
Caribbean,,2014,1.0447
Caribbean,,2015,1.0343
Caribbean,,2016,1.0496
Caribbean,,2017,1.0457
Caribbean,,2018,1.0337
Central America,,1961,0.7037
Central America,,1962,0.7089000000000001
Central America,,1963,0.7042
Central America,,1964,0.7150000000000001
Central America,,1965,0.7203
Central America,,1966,0.7245
Central America,,1967,0.6206
Central America,,1968,0.6534
Central America,,1969,0.5974
Central America,,1970,0.6761
Central America,,1971,0.5395
Central America,,1972,0.5634
Central America,,1973,0.6306
Central America,,1974,0.6
Central America,,1975,0.6399
Central America,,1976,0.6213000000000001
Central America,,1977,0.5107
Central America,,1978,0.5126000000000001
Central America,,1979,0.5755
Central America,,1980,0.5207
Central America,,1981,0.758
Central America,,1982,0.36360000000000003
Central America,,1983,0.4102
Central America,,1984,0.5365
Central America,,1985,0.5415
Central America,,1986,0.5797
Central America,,1987,0.6588
Central America,,1988,0.6454000000000001
Central America,,1989,0.6641
Central America,,1990,0.8535
Central America,,1991,0.6887
Central America,,1992,0.8025
Central America,,1993,0.8839
Central America,,1994,0.9653
Central America,,1995,1.2569000000000001
Central America,,1996,1.0861
Central America,,1997,1.1131
Central America,,1998,0.8024
Central America,,1999,0.911
Central America,,2000,1.1904000000000001
Central America,,2001,1.2258
Central America,,2002,1.2402
Central America,,2003,1.9453
Central America,,2004,1.3846
Central America,,2005,1.0694000000000001
Central America,,2006,1.0866
Central America,,2007,1.0891
Central America,,2008,1.0608
Central America,,2009,1.1032
Central America,,2010,1.1192
Central America,,2011,1.2363
Central America,,2012,1.0532000000000001
Central America,,2013,1.1708
Central America,,2014,1.1124
Central America,,2015,1.2647000000000002
Central America,,2016,1.3553000000000002
Central America,,2017,1.2473
Central America,,2018,1.0708
Chile,CHL,1961,0.5515
Chile,CHL,1962,0.598
Chile,CHL,1963,0.5919
Chile,CHL,1964,0.6145
Chile,CHL,1965,0.7266
Chile,CHL,1966,1.2982
Chile,CHL,1967,1.0471000000000001
Chile,CHL,1968,0.6796
Chile,CHL,1969,0.6132000000000001
Chile,CHL,1970,0.6902
Chile,CHL,1971,0.8444
Chile,CHL,1972,0.8143
Chile,CHL,1973,0.7544000000000001
Chile,CHL,1974,0.8133
Chile,CHL,1975,0.7232000000000001
Chile,CHL,1976,0.8376
Chile,CHL,1977,0.8755000000000001
Chile,CHL,1978,0.8817
Chile,CHL,1979,0.8752000000000001
Chile,CHL,1980,0.7467
Chile,CHL,1981,0.6252
Chile,CHL,1982,0.6109
Chile,CHL,1983,0.5858
Chile,CHL,1984,0.6521
Chile,CHL,1985,0.8502000000000001
Chile,CHL,1986,0.5875
Chile,CHL,1987,0.8616
Chile,CHL,1988,0.7835000000000001
Chile,CHL,1989,0.8893000000000001
Chile,CHL,1990,1.1008
Chile,CHL,1991,0.903
Chile,CHL,1992,1.2435
Chile,CHL,1993,0.8415
Chile,CHL,1994,1.1319000000000001
Chile,CHL,1995,1.0092
Chile,CHL,1996,0.7267
Chile,CHL,1997,0.8829
Chile,CHL,1998,1.0092
Chile,CHL,1999,0.6365000000000001
Chile,CHL,2000,0.8971
Chile,CHL,2001,1.0288000000000002
Chile,CHL,2002,0.7437
Chile,CHL,2003,0.7887000000000001
Chile,CHL,2004,0.7887000000000001
Chile,CHL,2005,1.1924000000000001
Chile,CHL,2006,1.3706
Chile,CHL,2007,1.4089
Chile,CHL,2008,1.4089
Chile,CHL,2009,1.2286000000000001
Chile,CHL,2010,0.9229
Chile,CHL,2011,1.6905000000000001
Chile,CHL,2012,1.6438000000000001
Chile,CHL,2013,0.498
Chile,CHL,2014,1.0579
Chile,CHL,2015,0.4504
Chile,CHL,2016,1.1772
Chile,CHL,2017,1.0812000000000002
Chile,CHL,2018,0.9997
China,CHN,1961,0.9867
China,CHN,1962,1.1818
China,CHN,1963,1.1071
China,CHN,1964,1.2407000000000001
China,CHN,1965,1.2407000000000001
China,CHN,1966,1
China,CHN,1967,1
China,CHN,1968,0.913
China,CHN,1969,0.9091
China,CHN,1970,1.0455
China,CHN,1971,1.1579000000000002
China,CHN,1972,1.0526
China,CHN,1973,1.1053
China,CHN,1974,1.1667
China,CHN,1975,1.1667
China,CHN,1976,1.2222
China,CHN,1977,1.1111
China,CHN,1978,1.5714000000000001
China,CHN,1979,1.5333
China,CHN,1980,1.6429
China,CHN,1981,1.5714000000000001
China,CHN,1982,1.4286
China,CHN,1983,1.4107
China,CHN,1984,1.5091
China,CHN,1985,1.3150000000000002
China,CHN,1986,1.3162
China,CHN,1987,1.3163
China,CHN,1988,1.4375
China,CHN,1989,1.0939
China,CHN,1990,1.5364
China,CHN,1991,1.3782
China,CHN,1992,1.3415000000000001
China,CHN,1993,1.6
China,CHN,1994,1.5799
China,CHN,1995,1.5554000000000001
China,CHN,1996,1.621
China,CHN,1997,1.4925000000000002
China,CHN,1998,1.6019
China,CHN,1999,1.2530000000000001
China,CHN,2000,1.2143000000000002
China,CHN,2001,1.189
China,CHN,2002,1.5789
China,CHN,2003,1.4894
China,CHN,2004,1.2073
China,CHN,2005,1.155
China,CHN,2006,1.1256000000000002
China,CHN,2007,1.1009
China,CHN,2008,1.1892
China,CHN,2009,1.0971
China,CHN,2010,1.0450000000000002
China,CHN,2011,1.5757
China,CHN,2012,1.5491000000000001
China,CHN,2013,1.3326
China,CHN,2014,1.4211
China,CHN,2015,1.4906000000000001
China,CHN,2016,1.4838
China,CHN,2017,1.5861
China,CHN,2018,1.5253
Colombia,COL,1961,0.5923
Colombia,COL,1962,0.5607
Colombia,COL,1963,0.46330000000000005
Colombia,COL,1964,0.5179
Colombia,COL,1965,0.5639000000000001
Colombia,COL,1966,0.5021
Colombia,COL,1967,0.6166
Colombia,COL,1968,0.558
Colombia,COL,1969,0.5800000000000001
Colombia,COL,1970,0.75
Colombia,COL,1971,0.7326
Colombia,COL,1972,0.7356
Colombia,COL,1973,0.66
Colombia,COL,1974,0.55
Colombia,COL,1975,0.5472
Colombia,COL,1976,0.5455
Colombia,COL,1977,0.5
Colombia,COL,1978,0.5556
Colombia,COL,1979,0.5818
Colombia,COL,1980,0.5893
Colombia,COL,1981,0.6071000000000001
Colombia,COL,1982,0.6071000000000001
Colombia,COL,1983,0.614
Colombia,COL,1984,0.614
Colombia,COL,1985,0.614
Colombia,COL,1986,0.614
Colombia,COL,1987,0.614
Colombia,COL,1988,0.614
Colombia,COL,1989,0.5526
Colombia,COL,1990,0.47100000000000003
Colombia,COL,1991,0.7258
Colombia,COL,1992,0.6364000000000001
Colombia,COL,1993,0.5
Colombia,COL,1994,0.5
Colombia,COL,1996,0.9129
Colombia,COL,1997,1.1965000000000001
Colombia,COL,1998,1.0685
Colombia,COL,1999,1.0472000000000001
Colombia,COL,2000,1.112
Colombia,COL,2001,1.2221
Colombia,COL,2002,1.3806
Colombia,COL,2003,1.4967000000000001
Colombia,COL,2004,1.4436
Colombia,COL,2005,1.421
Colombia,COL,2006,1.4406
Colombia,COL,2007,1.7044000000000001
Colombia,COL,2008,1.8647
Colombia,COL,2009,1.8800000000000001
Colombia,COL,2010,1.8242
Colombia,COL,2011,1.552
Colombia,COL,2012,2.0097
Colombia,COL,2013,1.7861
Colombia,COL,2014,1.7491
Colombia,COL,2015,1.8436000000000001
Colombia,COL,2016,1.7782
Colombia,COL,2017,1.842
Colombia,COL,2018,1.9592
Congo,COG,1961,0.5938
Congo,COG,1962,0.5882000000000001
Congo,COG,1963,0.6
Congo,COG,1964,0.5946
Congo,COG,1965,0.6053000000000001
Congo,COG,1966,0.6154000000000001
Congo,COG,1967,0.625
Congo,COG,1968,0.619
Congo,COG,1969,0.6279
Congo,COG,1970,0.6364000000000001
Congo,COG,1971,0.6304000000000001
Congo,COG,1972,0.625
Congo,COG,1973,0.6354000000000001
Congo,COG,1974,0.6458
Congo,COG,1975,0.6398
Congo,COG,1976,0.6449
Congo,COG,1977,0.65
Congo,COG,1978,0.6531
Congo,COG,1979,0.6633
Congo,COG,1980,0.6735
Congo,COG,1981,0.67
Congo,COG,1982,0.68
Congo,COG,1983,0.6900000000000001
Congo,COG,1984,0.6863
Congo,COG,1985,0.7059000000000001
Congo,COG,1986,0.7115
Congo,COG,1987,0.7170000000000001
Congo,COG,1988,0.7091000000000001
Congo,COG,1989,0.7321000000000001
Congo,COG,1990,0.7368
Congo,COG,1991,0.7414000000000001
Congo,COG,1992,0.7481
Congo,COG,1993,0.7491
Congo,COG,1994,0.75
Congo,COG,1995,0.7541
Congo,COG,1996,0.7581
Congo,COG,1997,0.7377
Congo,COG,1998,0.7581
Congo,COG,1999,0.7619
Congo,COG,2000,0.7656000000000001
Congo,COG,2001,0.7575000000000001
Congo,COG,2002,0.7656000000000001
Congo,COG,2003,0.7639
Congo,COG,2004,0.7566
Congo,COG,2005,0.7558
Congo,COG,2006,0.7552
Congo,COG,2007,0.7571
Congo,COG,2008,0.7639
Congo,COG,2009,0.757
Congo,COG,2010,0.7658
Congo,COG,2011,0.7498
Congo,COG,2012,0.7222000000000001
Congo,COG,2013,0.7253000000000001
Congo,COG,2014,0.7381000000000001
Congo,COG,2015,0.7401
Congo,COG,2016,0.736
Congo,COG,2017,0.7342000000000001
Congo,COG,2018,0.7326
Croatia,HRV,1992,0.3154
Croatia,HRV,1993,0.12380000000000001
Croatia,HRV,1994,0.138
Croatia,HRV,1995,0.2926
Croatia,HRV,1996,0.2192
Croatia,HRV,1997,0.1897
Croatia,HRV,1998,1.3274000000000001
Croatia,HRV,1999,1.2485000000000002
Croatia,HRV,2000,1.645
Croatia,HRV,2001,2.4807
Croatia,HRV,2002,2.3876
Croatia,HRV,2003,1.2992000000000001
Croatia,HRV,2004,2.2866
Croatia,HRV,2005,1.9978
Croatia,HRV,2006,2.1933000000000002
Croatia,HRV,2007,1.7914
Croatia,HRV,2008,2.4786
Croatia,HRV,2009,2.5672
Croatia,HRV,2010,1.5385
Croatia,HRV,2011,2.7619000000000002
Croatia,HRV,2012,2.9065000000000003
Croatia,HRV,2013,1.2273
Croatia,HRV,2014,2.6438
Croatia,HRV,2015,2.0638
Croatia,HRV,2016,3.4648000000000003
Croatia,HRV,2017,2
Croatia,HRV,2018,2.1361
Czech Republic,CZE,1993,2.4462
Czech Republic,CZE,1994,2.4219
Czech Republic,CZE,1995,2.5006
Czech Republic,CZE,1996,2.5452
Czech Republic,CZE,1997,2.1247000000000003
Czech Republic,CZE,1998,2.3890000000000002
Czech Republic,CZE,1999,2.6531000000000002
Czech Republic,CZE,2000,2.2248
Czech Republic,CZE,2001,2.5685000000000002
Czech Republic,CZE,2002,2.0073000000000003
Czech Republic,CZE,2003,2.2310000000000003
Czech Republic,CZE,2004,3.3493
Czech Republic,CZE,2005,2.7044
Czech Republic,CZE,2006,2.6352
Czech Republic,CZE,2007,2.4033
Czech Republic,CZE,2008,2.3526000000000002
Czech Republic,CZE,2009,2.4526000000000003
Czech Republic,CZE,2010,1.9779
Czech Republic,CZE,2011,3.045
Czech Republic,CZE,2012,2.0381
Czech Republic,CZE,2013,2.3736
Czech Republic,CZE,2014,2.9585000000000004
Czech Republic,CZE,2015,3.2736
Czech Republic,CZE,2016,2.5827
Czech Republic,CZE,2017,2.5097
Czech Republic,CZE,2018,2.426
Czechoslovakia,OWID_CZS,1961,1.2829000000000002
Czechoslovakia,OWID_CZS,1962,1.2481
Czechoslovakia,OWID_CZS,1963,1.3108
Czechoslovakia,OWID_CZS,1964,1.2938
Czechoslovakia,OWID_CZS,1965,1.4914
Czechoslovakia,OWID_CZS,1966,1.1699000000000002
Czechoslovakia,OWID_CZS,1967,1.6762000000000001
Czechoslovakia,OWID_CZS,1968,1.0112
Czechoslovakia,OWID_CZS,1969,1.4876
Czechoslovakia,OWID_CZS,1970,1.6339000000000001
Czechoslovakia,OWID_CZS,1971,1.7661
Czechoslovakia,OWID_CZS,1972,1.5272000000000001
Czechoslovakia,OWID_CZS,1973,1.5643
Czechoslovakia,OWID_CZS,1974,1.3674000000000002
Czechoslovakia,OWID_CZS,1975,1.3024
Czechoslovakia,OWID_CZS,1976,1.4504000000000001
Czechoslovakia,OWID_CZS,1977,1.5961
Czechoslovakia,OWID_CZS,1978,2.345
Czechoslovakia,OWID_CZS,1979,1.3689
Czechoslovakia,OWID_CZS,1980,2.4867
Czechoslovakia,OWID_CZS,1981,2.0233
Czechoslovakia,OWID_CZS,1982,2.1078
Czechoslovakia,OWID_CZS,1983,2.8738
Czechoslovakia,OWID_CZS,1984,2.8023000000000002
Czechoslovakia,OWID_CZS,1985,2.3646000000000003
Czechoslovakia,OWID_CZS,1986,2.5107
Czechoslovakia,OWID_CZS,1987,2.3454
Czechoslovakia,OWID_CZS,1988,2.7883
Czechoslovakia,OWID_CZS,1989,2.4487
Czechoslovakia,OWID_CZS,1990,2.7972
Czechoslovakia,OWID_CZS,1991,2.8128
Czechoslovakia,OWID_CZS,1992,2.4722
Democratic Republic of Congo,COD,1961,0.4444
Democratic Republic of Congo,COD,1962,0.4444
Democratic Republic of Congo,COD,1963,0.4444
Democratic Republic of Congo,COD,1964,0.4444
Democratic Republic of Congo,COD,1965,0.4444
Democratic Republic of Congo,COD,1966,0.4444
Democratic Republic of Congo,COD,1967,0.4444
Democratic Republic of Congo,COD,1968,0.4444
Democratic Republic of Congo,COD,1969,0.4444
Democratic Republic of Congo,COD,1970,0.4444
Democratic Republic of Congo,COD,1971,0.4444
Democratic Republic of Congo,COD,1972,0.4444
Democratic Republic of Congo,COD,1973,0.4444
Democratic Republic of Congo,COD,1974,0.4444
Democratic Republic of Congo,COD,1975,0.4444
Democratic Republic of Congo,COD,1976,0.4444
Democratic Republic of Congo,COD,1977,0.45
Democratic Republic of Congo,COD,1978,0.45
Democratic Republic of Congo,COD,1979,0.45
Democratic Republic of Congo,COD,1980,0.45
Democratic Republic of Congo,COD,1981,0.45
Democratic Republic of Congo,COD,1982,0.45
Democratic Republic of Congo,COD,1983,0.45
Democratic Republic of Congo,COD,1984,0.45
Democratic Republic of Congo,COD,1985,0.45
Democratic Republic of Congo,COD,1986,0.45
Democratic Republic of Congo,COD,1987,0.45
Democratic Republic of Congo,COD,1988,0.45
Democratic Republic of Congo,COD,1989,0.45
Democratic Republic of Congo,COD,1990,0.4499
Democratic Republic of Congo,COD,1991,0.3729
Democratic Republic of Congo,COD,1992,0.37470000000000003
Democratic Republic of Congo,COD,1993,0.3765
Democratic Republic of Congo,COD,1994,0.37820000000000004
Democratic Republic of Congo,COD,1995,0.379
Democratic Republic of Congo,COD,1996,0.37510000000000004
Democratic Republic of Congo,COD,1997,0.3704
Democratic Republic of Congo,COD,1998,0.3788
Democratic Republic of Congo,COD,1999,0.37570000000000003
Democratic Republic of Congo,COD,2000,0.3856
Democratic Republic of Congo,COD,2001,0.3896
Democratic Republic of Congo,COD,2002,0.4
Democratic Republic of Congo,COD,2003,0.4
Democratic Republic of Congo,COD,2004,0.4
Democratic Republic of Congo,COD,2005,0.4
Democratic Republic of Congo,COD,2006,0.4
Democratic Republic of Congo,COD,2007,0.403
Democratic Republic of Congo,COD,2008,0.4
Democratic Republic of Congo,COD,2009,0.4
Democratic Republic of Congo,COD,2010,0.4
Democratic Republic of Congo,COD,2011,0.4027
Democratic Republic of Congo,COD,2012,0.4048
Democratic Republic of Congo,COD,2013,0.4041
Democratic Republic of Congo,COD,2014,0.4037
Democratic Republic of Congo,COD,2015,0.4047
Democratic Republic of Congo,COD,2016,0.404
Democratic Republic of Congo,COD,2017,0.4045
Democratic Republic of Congo,COD,2018,0.405
Denmark,DNK,1961,2.6667
Denmark,DNK,1962,2.5714
Denmark,DNK,1963,3.3333000000000004
Denmark,DNK,1964,3.3333000000000004
Denmark,DNK,1965,3.2
Denmark,DNK,1966,2.5
Denmark,DNK,1967,3
Denmark,DNK,1968,3.2911
Denmark,DNK,1969,3.0928
Denmark,DNK,1970,2.8213
Denmark,DNK,1971,3.4301000000000004
Denmark,DNK,1972,2.5739
Denmark,DNK,1973,2.8107
Denmark,DNK,1974,4.0158000000000005
Denmark,DNK,1975,2.833
Denmark,DNK,1976,3.0121
Denmark,DNK,1977,3.5762
Denmark,DNK,1978,3.7197
Denmark,DNK,1979,3.7361
Denmark,DNK,1980,2.9545000000000003
Denmark,DNK,1981,3.8483
Denmark,DNK,1982,3.6698000000000004
Denmark,DNK,1983,3.637
Denmark,DNK,1984,3.8034000000000003
Denmark,DNK,1985,4.274500000000001
Denmark,DNK,1986,3.8074000000000003
Denmark,DNK,1987,2.5468
Denmark,DNK,1988,3.456
Denmark,DNK,1989,3.8745000000000003
