Entity,Code,Year,Oil Consumption (terawatt-hours)
Canada,CAN,2017,1265.306235183033
Canada,CAN,2018,1279.0007741248728
Central America,,1965,46.90949901669074
Central America,,1966,47.38127925011832
Central America,,1967,49.84064574396401
Central America,,1968,50.83444136392405
Central America,,1969,53.985091735999134
Central America,,1970,55.83705427630814
Central America,,1971,58.48972218074055
Central America,,1972,63.691763627346866
Central America,,1973,66.86948264072936
Central America,,1974,68.18197173363444
Central America,,1975,75.675463734359
Central America,,1976,77.54592781998474
Central America,,1977,78.56469509792531
Central America,,1978,79.59785393868286
Central America,,1979,79.62473460918487
Central America,,1980,74.80591904439311
Central America,,1981,74.20826856099114
Central America,,1982,74.24899246766837
Central America,,1983,73.24773837313627
Central America,,1984,71.58962180817393
Central America,,1985,71.64758162898923
Central America,,1986,71.58574653009464
Central America,,1987,76.9390054552489
Central America,,1988,74.59593481308443
Central America,,1989,77.97143380197107
Central America,,1990,80.49532988407098
Central America,,1991,87.79551684520665
Central America,,1992,99.84210913441984
Central America,,1993,106.56005985686652
Central America,,1994,116.62919019849399
Central America,,1995,129.197468147558
Central America,,1996,126.17901920624962
Central America,,1997,136.7930650374149
Central America,,1998,156.82190637703022
Central America,,1999,154.67803127570173
Central America,,2000,159.42989257062197
Central America,,2001,170.7793085040374
Central America,,2002,170.35345763414102
Central America,,2003,177.98371468397605
Central America,,2004,181.87538468310845
Central America,,2005,180.30637741695747
Central America,,2006,190.83190438335734
Central America,,2007,201.86306965131482
Central America,,2008,202.57096339702835
Central America,,2009,200.5689416327041
Central America,,2010,202.77201886662192
Central America,,2011,214.97868961894287
Central America,,2012,217.08785006256215
Central America,,2013,216.8302640751299
Central America,,2014,224.39434412793634
Central America,,2015,243.3539688221884
Central America,,2016,251.86490582526517
Central America,,2017,251.19526362920422
Central America,,2018,254.80116761607206
Chile,CHL,1965,41.60635762971101
Chile,CHL,1966,45.548288305883204
Chile,CHL,1967,47.55048836897519
Chile,CHL,1968,50.105521452652184
Chile,CHL,1969,53.354342608808366
Chile,CHL,1970,56.32218725391037
Chile,CHL,1971,62.389541666666716
Chile,CHL,1972,66.09132666666662
Chile,CHL,1973,62.90487305555554
Chile,CHL,1974,60.21715055555556
Chile,CHL,1975,52.484421666666705
Chile,CHL,1976,55.641128611111185
Chile,CHL,1977,57.00314333333334
Chile,CHL,1978,62.35712666666665
Chile,CHL,1979,62.93562611111107
Chile,CHL,1980,63.69678166666662
Chile,CHL,1981,65.79230583333339
Chile,CHL,1982,58.373781388888936
Chile,CHL,1983,56.69933472222229
Chile,CHL,1984,56.72721722222219
Chile,CHL,1985,55.19452722222218
Chile,CHL,1986,59.049860000000024
Chile,CHL,1987,61.68528472222228
Chile,CHL,1988,67.9612533333333
Chile,CHL,1989,75.17039444444441
Chile,CHL,1990,79.35555861111112
Chile,CHL,1991,88.4829671111112
Chile,CHL,1992,95.84963805555552
Chile,CHL,1993,104.48654016666676
Chile,CHL,1994,112.21420444444443
Chile,CHL,1995,123.35620311111158
Chile,CHL,1996,130.98290755555547
Chile,CHL,1997,140.8829550111111
Chile,CHL,1998,144.01849605555608
Chile,CHL,1999,145.66054172222175
Chile,CHL,2000,142.3690165555552
Chile,CHL,2001,135.44452938888867
Chile,CHL,2002,141.35427699999985
Chile,CHL,2003,136.51785650000028
Chile,CHL,2004,144.7424135018329
Chile,CHL,2005,150.17802868814584
Chile,CHL,2006,166.89793743143744
Chile,CHL,2007,214.7955002447642
Chile,CHL,2008,223.08217122753385
Chile,CHL,2009,217.85314070554043
Chile,CHL,2010,192.92305993938362
Chile,CHL,2011,210.6467137231612
Chile,CHL,2012,210.6272806111108
Chile,CHL,2013,203.2488894444444
Chile,CHL,2014,197.50784884758644
Chile,CHL,2015,199.42492897222178
Chile,CHL,2016,211.35000320314558
Chile,CHL,2017,205.538115805519
Chile,CHL,2018,211.02981146516208
China,CHN,1965,129.06253638888916
China,CHN,1966,165.7999108333334
China,CHN,1967,163.69284527777722
China,CHN,1968,179.0345755555551
China,CHN,1969,240.04433027777736
China,CHN,1970,332.04554833333367
China,CHN,1971,451.5776813888883
China,CHN,1972,519.6964991666662
China,CHN,1973,633.9830905555551
China,CHN,1974,729.0730180555553
China,CHN,1975,804.0782297222224
China,CHN,1976,919.1863952777776
China,CHN,1977,971.0417141666665
China,CHN,1978,1076.636877777778
China,CHN,1979,1079.2995222222228
China,CHN,1980,1011.7210546036647
China,CHN,1981,960.406382350061
China,CHN,1982,950.9188161438415
China,CHN,1983,971.9111504858973
China,CHN,1984,1007.7962962875338
China,CHN,1985,1055.2592538287438
China,CHN,1986,1122.573998763479
China,CHN,1987,1193.0555650032502
China,CHN,1988,1282.6026996198154
China,CHN,1989,1343.1707954325552
China,CHN,1990,1331.568330667436
China,CHN,1991,1439.667767440403
China,CHN,1992,1565.8812791503942
China,CHN,1993,1730.6695080524303
China,CHN,1994,1754.1200029803
China,CHN,1995,1900.1698067354066
China,CHN,1996,2082.8693478373475
China,CHN,1997,2273.275080737152
China,CHN,1998,2335.374537875521
China,CHN,1999,2485.1694591605797
China,CHN,2000,2661.1369972943426
China,CHN,2001,2720.9205083450433
China,CHN,2002,2938.4528137901984
China,CHN,2003,3271.6858570315585
China,CHN,2004,3820.2603869317895
China,CHN,2005,3888.20724461373
China,CHN,2006,4177.681612453415
China,CHN,2007,4384.48014369196
China,CHN,2008,4474.295622225971
China,CHN,2009,4658.824478491265
China,CHN,2010,5297.452201797843
China,CHN,2011,5494.495621253054
China,CHN,2012,5760.146992399876
China,CHN,2013,6016.1268905216875
China,CHN,2014,6271.636949211506
China,CHN,2015,6667.583960574888
China,CHN,2016,6827.362852506205
China,CHN,2017,7102.25014282659
China,CHN,2018,7457.296423838336
Colombia,COL,1965,46.04399219532295
Colombia,COL,1966,52.47748764330492
Colombia,COL,1967,52.93936773399856
Colombia,COL,1968,59.092859456453205
Colombia,COL,1969,56.77011681924008
Colombia,COL,1970,64.31149287081159
Colombia,COL,1971,66.51804944444446
Colombia,COL,1972,75.42734111111118
Colombia,COL,1973,72.52904027777782
Colombia,COL,1974,80.37146222222222
Colombia,COL,1975,80.8375955555556
Colombia,COL,1976,85.2442322222222
Colombia,COL,1977,85.51660916666667
Colombia,COL,1978,87.30357444444442
Colombia,COL,1979,92.5889233333333
Colombia,COL,1980,88.41678818977054
Colombia,COL,1981,90.58166112350611
Colombia,COL,1982,92.93463944808651
Colombia,COL,1983,96.12820542378599
Colombia,COL,1984,95.60485626131961
Colombia,COL,1985,99.25514480166323
Colombia,COL,1986,98.31106841664057
Colombia,COL,1987,103.50867738574824
Colombia,COL,1988,108.9146814315878
Colombia,COL,1989,111.86090104230459
Colombia,COL,1990,113.58744841238696
Colombia,COL,1991,116.54474179580784
Colombia,COL,1992,128.14900410125074
Colombia,COL,1993,136.241913522908
Colombia,COL,1994,140.64757668856234
Colombia,COL,1995,148.1199790330209
Colombia,COL,1996,152.96592981011514
Colombia,COL,1997,155.6038699041526
Colombia,COL,1998,152.115961227702
Colombia,COL,1999,134.94142146039417
Colombia,COL,2000,132.17028714017465
Colombia,COL,2001,123.97800444432276
Colombia,COL,2002,121.93071679193993
Colombia,COL,2003,126.86536953450752
Colombia,COL,2004,126.79295348402943
Colombia,COL,2005,131.63663291227883
Colombia,COL,2006,129.98542722201262
Colombia,COL,2007,128.88387119457215
Colombia,COL,2008,139.52325215646349
Colombia,COL,2009,128.18559141641367
Colombia,COL,2010,143.28770830851974
Colombia,COL,2011,153.87686101050838
Colombia,COL,2012,166.73318834660188
Colombia,COL,2013,167.93881489865737
Colombia,COL,2014,178.47887868101552
Colombia,COL,2015,187.9389782940601
Colombia,COL,2016,195.35350228559705
Colombia,COL,2017,191.32108665817364
Colombia,COL,2018,192.70580286843827
Croatia,HRV,1990,54.27561611111117
Croatia,HRV,1991,38.49625388888887
Croatia,HRV,1992,38.49625388888887
Croatia,HRV,1993,40.67350055555551
Croatia,HRV,1994,41.96200888888885
Croatia,HRV,1995,46.489468888888915
Croatia,HRV,1996,44.090949444444405
Croatia,HRV,1997,47.08818916666666
Croatia,HRV,1998,53.074534444444446
Croatia,HRV,1999,52.552790277777774
Croatia,HRV,2000,46.74931138888886
Croatia,HRV,2001,47.90748750000001
Croatia,HRV,2002,50.1821105555556
Croatia,HRV,2003,55.53367416666673
Croatia,HRV,2004,52.10342458333333
Croatia,HRV,2005,53.63250811111109
Croatia,HRV,2006,54.47205663888892
Croatia,HRV,2007,55.80629247222223
Croatia,HRV,2008,52.93268647222228
Croatia,HRV,2009,51.771261583333356
Croatia,HRV,2010,43.887877805555526
Croatia,HRV,2011,41.77543761111116
Croatia,HRV,2012,37.73008574999999
Croatia,HRV,2013,36.34420011111112
Croatia,HRV,2014,38.00536566666671
Croatia,HRV,2015,39.408260955555534
Croatia,HRV,2016,39.30502497222219
Croatia,HRV,2017,42.00802105555553
Croatia,HRV,2018,42.7172489879548
Cyprus,CYP,1965,4.680250555555556
Cyprus,CYP,1966,5.338632500000006
Cyprus,CYP,1967,5.787254722222228
Cyprus,CYP,1968,6.427251666666663
Cyprus,CYP,1969,7.589793611111118
Cyprus,CYP,1970,8.004829166666665
Cyprus,CYP,1971,9.54851444444445
Cyprus,CYP,1972,10.737023888888894
Cyprus,CYP,1973,11.519170277777773
Cyprus,CYP,1974,10.213084166666672
Cyprus,CYP,1975,8.530229999999996
Cyprus,CYP,1976,8.673059444444446
Cyprus,CYP,1977,9.796983611111113
Cyprus,CYP,1978,10.044485277777781
Cyprus,CYP,1979,10.192833333333331
Cyprus,CYP,1980,10.278665000000004
Cyprus,CYP,1981,9.856193611111113
Cyprus,CYP,1982,11.81379194444447
Cyprus,CYP,1983,12.430679722222182
Cyprus,CYP,1984,12.612488888888903
Cyprus,CYP,1985,12.483789722222193
Cyprus,CYP,1986,13.480528333333325
Cyprus,CYP,1987,15.87359527777784
Cyprus,CYP,1988,16.99601583333331
Cyprus,CYP,1989,17.55608249999995
Cyprus,CYP,1990,18.565105833333362
Cyprus,CYP,1991,18.988806666666644
Cyprus,CYP,1992,21.83139000000003
Cyprus,CYP,1993,22.876077777777773
Cyprus,CYP,1994,22.615880277777816
Cyprus,CYP,1995,23.986263055555522
Cyprus,CYP,1996,24.441817777777743
Cyprus,CYP,1997,24.967742777777815
Cyprus,CYP,1998,27.283785555555603
Cyprus,CYP,1999,28.601558888888825
Cyprus,CYP,2000,29.842425277777803
Cyprus,CYP,2001,29.99326277777783
Cyprus,CYP,2002,29.674216388888887
Cyprus,CYP,2003,31.576580555555587
Cyprus,CYP,2004,30.714468055555564
Cyprus,CYP,2005,34.4784288888889
Cyprus,CYP,2006,34.056619444444465
Cyprus,CYP,2007,34.659277222222215
Cyprus,CYP,2008,35.57521750000004
Cyprus,CYP,2009,34.797148333333325
Cyprus,CYP,2010,33.69676444444446
Cyprus,CYP,2011,33.131394444444496
Cyprus,CYP,2012,30.87498444444449
Cyprus,CYP,2013,27.36157888888892
Cyprus,CYP,2014,27.382716111111062
Cyprus,CYP,2015,28.04369089833336
Cyprus,CYP,2016,30.56814574027776
Cyprus,CYP,2017,31.37527600802952
Cyprus,CYP,2018,31.00331740833331
Czech Republic,CZE,1965,47.046887222222274
Czech Republic,CZE,1966,51.94197833333336
Czech Republic,CZE,1967,57.79913083333333
Czech Republic,CZE,1968,63.840149166666656
Czech Republic,CZE,1969,68.49293305555557
Czech Republic,CZE,1970,82.32865388888888
Czech Republic,CZE,1971,90.63970944444438
Czech Republic,CZE,1972,99.1710216666667
Czech Republic,CZE,1973,111.49430694444447
Czech Republic,CZE,1974,114.32110666666671
Czech Republic,CZE,1975,126.14466499999958
Czech Republic,CZE,1976,133.33147194444473
Czech Republic,CZE,1977,139.4912938888885
Czech Republic,CZE,1978,144.35347055555556
Czech Republic,CZE,1979,146.70984472222278
Czech Republic,CZE,1980,136.4455324999999
Czech Republic,CZE,1981,134.55256000000026
Czech Republic,CZE,1982,123.24367388888872
Czech Republic,CZE,1983,120.67316999999991
Czech Republic,CZE,1984,128.27828222222234
Czech Republic,CZE,1985,125.86781305555517
Czech Republic,CZE,1986,120.88828222222224
Czech Republic,CZE,1987,121.37409305555573
Czech Republic,CZE,1988,116.66190916666696
Czech Republic,CZE,1989,111.4166686111111
Czech Republic,CZE,1990,100.62564194444442
Czech Republic,CZE,1991,84.1908816666667
Czech Republic,CZE,1992,80.70453250000001
Czech Republic,CZE,1993,81.73362944444445
Czech Republic,CZE,1994,84.56829722222227
Czech Republic,CZE,1995,95.41110361111112
Czech Republic,CZE,1996,99.94376500000003
Czech Republic,CZE,1997,95.46250722222223
Czech Republic,CZE,1998,98.56336638888887
Czech Republic,CZE,1999,98.23870055555555
Czech Republic,CZE,2000,95.24451916666666
Czech Republic,CZE,2001,100.53551694444442
Czech Republic,CZE,2002,97.60907694444448
Czech Republic,CZE,2003,104.35659250000003
Czech Republic,CZE,2004,114.50665888888892
Czech Republic,CZE,2005,119.19325833333345
Czech Republic,CZE,2006,117.76400138888884
Czech Republic,CZE,2007,116.9453111111108
Czech Republic,CZE,2008,118.92736166666671
Czech Republic,CZE,2009,116.19033833333334
Czech Republic,CZE,2010,110.39013361111114
Czech Republic,CZE,2011,112.59828921915609
Czech Republic,CZE,2012,110.88003992268665
Czech Republic,CZE,2013,106.18764764946513
Czech Republic,CZE,2014,112.57558489978048
Czech Republic,CZE,2015,110.24892129303196
Czech Republic,CZE,2016,103.01554626697538
Czech Republic,CZE,2017,120.73663212019784
Czech Republic,CZE,2018,123.62442315345602
Denmark,DNK,1965,123.12544583333373
Denmark,DNK,1966,140.2377049999998
Denmark,DNK,1967,148.31646166666613
Denmark,DNK,1968,161.21198499999963
Denmark,DNK,1969,193.82655861111132
Denmark,DNK,1970,215.5995858333329
Denmark,DNK,1971,212.84606222222175
Denmark,DNK,1972,225.19148861111117
Denmark,DNK,1973,208.22062777777742
Denmark,DNK,1974,188.51406666666674
Denmark,DNK,1975,186.319597777778
Denmark,DNK,1976,198.24033138888896
Denmark,DNK,1977,197.9822677777778
Denmark,DNK,1978,197.52115444444425
Denmark,DNK,1979,188.93774555555592
Denmark,DNK,1980,161.3312694444448
Denmark,DNK,1981,151.96734499999997
Denmark,DNK,1982,130.91790027777807
Denmark,DNK,1983,123.85265527777754
Denmark,DNK,1984,122.43610777777822
Denmark,DNK,1985,126.1774133333329
Denmark,DNK,1986,124.5112011111108
Denmark,DNK,1987,114.68499305555554
Denmark,DNK,1988,113.99846972222223
Denmark,DNK,1989,109.76311333333331
Denmark,DNK,1990,107.5214444444445
Denmark,DNK,1991,109.08682472222226
Denmark,DNK,1992,108.11384194444436
Denmark,DNK,1993,113.18888138888886
Denmark,DNK,1994,120.41808666666661
Denmark,DNK,1995,125.3796666666671
Denmark,DNK,1996,136.06866777777788
Denmark,DNK,1997,131.27933583333362
Denmark,DNK,1998,126.99976222222267
Denmark,DNK,1999,126.04253999999969
Denmark,DNK,2000,122.53468027777807
Denmark,DNK,2001,117.52587777777825
Denmark,DNK,2002,113.73350694444441
Denmark,DNK,2003,109.98831361111115
Denmark,DNK,2004,108.04398805555562
Denmark,DNK,2005,109.0709514729195
Denmark,DNK,2006,111.18864900842507
Denmark,DNK,2007,111.8910262998139
Denmark,DNK,2008,109.69808302553821
Denmark,DNK,2009,98.71868133924933
Denmark,DNK,2010,100.04880454039986
Denmark,DNK,2011,98.34283493054332
Denmark,DNK,2012,92.56749311257663
Denmark,DNK,2013,92.21519693406078
Denmark,DNK,2014,92.74302902939355
Denmark,DNK,2015,93.68942060622807
Denmark,DNK,2016,92.1350517590718
Denmark,DNK,2017,91.74314451822046
Denmark,DNK,2018,92.13327623842025
Eastern Africa,,1965,65.38981353489552
Eastern Africa,,1966,68.88254020456104
Eastern Africa,,1967,72.45645598419814
Eastern Africa,,1968,75.46902717566637
Eastern Africa,,1969,79.93738297437565
Eastern Africa,,1970,83.59492527767348
Eastern Africa,,1971,99.83836278409976
Eastern Africa,,1972,103.74373395801516
Eastern Africa,,1973,108.91720298405649
Eastern Africa,,1974,109.07347550819235
Eastern Africa,,1975,104.85342386032195
Eastern Africa,,1976,104.96335355714746
Eastern Africa,,1977,106.93525356546567
Eastern Africa,,1978,104.9473158093353
Eastern Africa,,1979,106.93566571395601
Eastern Africa,,1980,110.80219341940075
Eastern Africa,,1981,107.41433065269054
Eastern Africa,,1982,103.62702954467282
Eastern Africa,,1983,102.6880386868246
Eastern Africa,,1984,104.35634357415714
Eastern Africa,,1985,106.74696193252501
Eastern Africa,,1986,113.50602587146383
Eastern Africa,,1987,115.03737443770109
Eastern Africa,,1988,125.26147336011813
Eastern Africa,,1989,130.36602023789393
Eastern Africa,,1990,132.99683786833148
Eastern Africa,,1991,129.49672554355206
Eastern Africa,,1992,130.06781233983713
Eastern Africa,,1993,133.65912083717453
Eastern Africa,,1994,140.70587208460682
Eastern Africa,,1995,145.62826831195918
Eastern Africa,,1996,150.33631146808972
Eastern Africa,,1997,152.58185722115476
Eastern Africa,,1998,154.6794039353569
Eastern Africa,,1999,163.19699024701592
Eastern Africa,,2000,164.2921200399435
Eastern Africa,,2001,173.17851436965782
Eastern Africa,,2002,175.35819902267932
Eastern Africa,,2003,176.30259027087519
Eastern Africa,,2004,192.27520561152735
Eastern Africa,,2005,201.05575835244014
Eastern Africa,,2006,212.70868997740143
Eastern Africa,,2007,218.46693829516727
Eastern Africa,,2008,224.20609221569387
Eastern Africa,,2009,234.12091230732108
Eastern Africa,,2010,242.48895498746026
Eastern Africa,,2011,256.9162076304155
Eastern Africa,,2012,263.11943081626515
Eastern Africa,,2013,277.34433293578115
Eastern Africa,,2014,290.749660704539
Eastern Africa,,2015,320.8222032205506
Eastern Africa,,2016,328.94744943952566
Eastern Africa,,2017,346.50654106303244
Eastern Africa,,2018,356.5252329436307
Ecuador,ECU,1965,7.920637499999995
Ecuador,ECU,1966,8.269749444444443
Ecuador,ECU,1967,8.931145277777784
Ecuador,ECU,1968,10.672142222222229
Ecuador,ECU,1969,11.293050833333329
Ecuador,ECU,1970,12.877644722222191
Ecuador,ECU,1971,14.232480277777839
Ecuador,ECU,1972,14.631551388888866
Ecuador,ECU,1973,16.28416861111115
Ecuador,ECU,1974,18.546285555555585
Ecuador,ECU,1975,18.147562777777807
Ecuador,ECU,1976,20.509939166666634
Ecuador,ECU,1977,25.594435555555574
Ecuador,ECU,1978,26.17273222222225
Ecuador,ECU,1979,27.873513611111154
Ecuador,ECU,1980,35.726156666666654
Ecuador,ECU,1981,39.948213333333385
Ecuador,ECU,1982,43.62993388888885
Ecuador,ECU,1983,39.96963027777774
Ecuador,ECU,1984,40.17237722222225
Ecuador,ECU,1985,49.39900722222219
Ecuador,ECU,1986,50.14319194444448
Ecuador,ECU,1987,50.63072555555553
Ecuador,ECU,1988,48.865155833333304
Ecuador,ECU,1989,50.56367749999994
Ecuador,ECU,1990,50.39789750000002
Ecuador,ECU,1991,56.955773333333305
Ecuador,ECU,1992,55.20078472222227
Ecuador,ECU,1993,57.68342444444445
Ecuador,ECU,1994,62.846388611111145
Ecuador,ECU,1995,60.94065583333333
Ecuador,ECU,1996,68.29644611111105
Ecuador,ECU,1997,78.18628972222221
Ecuador,ECU,1998,79.66963555555557
Ecuador,ECU,1999,72.19261833333339
Ecuador,ECU,2000,76.82842444444448
Ecuador,ECU,2001,79.38502361111115
Ecuador,ECU,2002,78.7771063888889
Ecuador,ECU,2003,80.37900694444444
Ecuador,ECU,2004,87.28776981036435
Ecuador,ECU,2005,95.14136869643117
Ecuador,ECU,2006,100.83730111498616
Ecuador,ECU,2007,102.50296703721733
Ecuador,ECU,2008,105.60008816585298
Ecuador,ECU,2009,107.39316264931554
Ecuador,ECU,2010,124.17418543658812
Ecuador,ECU,2011,127.33136998334727
Ecuador,ECU,2012,131.82271118029155
Ecuador,ECU,2013,139.67485237052358
Ecuador,ECU,2014,147.15437602943808
Ecuador,ECU,2015,142.80742872944913
Ecuador,ECU,2016,134.24996221629576
Ecuador,ECU,2017,131.24374863883793
Ecuador,ECU,2018,142.0259640853525
Egypt,EGY,1965,81.39379222222226
Egypt,EGY,1966,87.33999388888894
Egypt,EGY,1967,71.32263611111108
Egypt,EGY,1968,74.5997583333334
Egypt,EGY,1969,55.37866388888885
Egypt,EGY,1970,71.66592111111112
Egypt,EGY,1971,74.07779833333338
Egypt,EGY,1972,84.65238666666663
Egypt,EGY,1973,79.57201638888891
Egypt,EGY,1974,87.89896916666663
Egypt,EGY,1975,97.01281249999998
Egypt,EGY,1976,114.5768708333333
Egypt,EGY,1977,122.37047111111144
Egypt,EGY,1978,126.69804972222197
Egypt,EGY,1979,138.93947555555604
Egypt,EGY,1980,155.64956333333384
Egypt,EGY,1981,179.15859194444465
Egypt,EGY,1982,203.74937416666648
Egypt,EGY,1983,224.3814058333334
Egypt,EGY,1984,241.74294083333368
Egypt,EGY,1985,245.68801611111067
Egypt,EGY,1986,246.78307722222198
Egypt,EGY,1987,256.41716666666616
Egypt,EGY,1988,260.4202663888891
Egypt,EGY,1989,270.84620249999955
Egypt,EGY,1990,280.5364463888887
Egypt,EGY,1991,275.76706111111105
Egypt,EGY,1992,268.22276277777786
Egypt,EGY,1993,255.58455138888922
Egypt,EGY,1994,253.925718055556
Egypt,EGY,1995,275.3647072222217
