Entity,Code,Year,Gas per capita (kWh) (kilowatt-hours)
Poland,POL,1986,2944.787205422109
Poland,POL,1987,3025.3369380790537
Poland,POL,1988,2992.0285432981404
Poland,POL,1989,2926.532392480903
Poland,POL,1990,2738.303477496839
Poland,POL,1991,2545.203896716908
Poland,POL,1992,2363.3239959887956
Poland,POL,1993,2475.894885131198
Poland,POL,1994,2489.0463413277243
Poland,POL,1995,2720.013520859097
Poland,POL,1996,2852.4603998610755
Poland,POL,1997,2841.4774938399273
Poland,POL,1998,2869.288714889794
Poland,POL,1999,2793.2806989110145
Poland,POL,2000,3004.1561843673003
Poland,POL,2001,3132.0983638022326
Poland,POL,2002,3055.8471238691577
Poland,POL,2003,3406.7361228708182
Poland,POL,2004,3598.2031256510422
Poland,POL,2005,3708.390888548047
Poland,POL,2006,3751.975022589561
Poland,POL,2007,3753.0817516752277
Poland,POL,2008,4078.4312858461303
Poland,POL,2009,3935.8515280350443
Poland,POL,2010,4234.969706245762
Poland,POL,2011,4297.157725206989
Poland,POL,2012,4556.821384560651
Poland,POL,2013,4562.717299509932
Poland,POL,2014,4466.569821784674
Poland,POL,2015,4495.663237282432
Poland,POL,2016,4806.025722122194
Poland,POL,2017,5053.706779087293
Poland,POL,2018,5205.079726493856
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0
Portugal,PRT,1997,98.89434883341524
Portugal,PRT,1998,786.9590756040728
Portugal,PRT,1999,2191.906386922477
Portugal,PRT,2000,2242.404119080315
Portugal,PRT,2001,2489.9758899661547
Portugal,PRT,2002,3015.8113344117087
Portugal,PRT,2003,2895.704209499521
Portugal,PRT,2004,3613.174499621813
Portugal,PRT,2005,4080.4913907736964
Portugal,PRT,2006,3906.325064736793
Portugal,PRT,2007,4151.505069645324
Portugal,PRT,2008,4532.653332972157
Portugal,PRT,2009,4497.695350221615
Portugal,PRT,2010,4896.904027428275
Portugal,PRT,2011,4970.840842748605
Portugal,PRT,2012,4327.846790425613
Portugal,PRT,2013,4123.310098770172
Portugal,PRT,2014,3960.414885348436
Portugal,PRT,2015,4648.787901236497
Portugal,PRT,2016,4918.471186771258
Portugal,PRT,2017,6161.419602113909
Portugal,PRT,2018,5708.573614856669
Qatar,QAT,1965,11329.05410472973
Qatar,QAT,1966,10608.749929000001
Qatar,QAT,1967,13599.418655465119
Qatar,QAT,1968,57203.22583537634
Qatar,QAT,1969,87308.91091059407
Qatar,QAT,1970,94561.36364818181
Qatar,QAT,1971,87409.66387647059
Qatar,QAT,1972,87145.41981625954
Qatar,QAT,1973,115161.97182133804
Qatar,QAT,1974,87235.71425077923
Qatar,QAT,1975,126408.8414562805
Qatar,QAT,1976,65074.13792752874
Qatar,QAT,1977,88202.47255280221
Qatar,QAT,1978,79727.34373645834
Qatar,QAT,1979,220227.80488609758
Qatar,QAT,1980,219059.59820575896
Qatar,QAT,1981,180415.52418250003
Qatar,QAT,1982,188878.15885458485
Qatar,QAT,1983,175347.0873893204
Qatar,QAT,1984,179986.8035106745
Qatar,QAT,1985,152320.75471215637
Qatar,QAT,1986,150829.14573339195
Qatar,QAT,1987,137591.23223357822
Qatar,QAT,1988,136601.3513385811
Qatar,QAT,1989,138896.10389179658
Qatar,QAT,1990,136985.29411142858
Qatar,QAT,1991,162157.08419694044
Qatar,QAT,1992,263872.7272086869
Qatar,QAT,1993,278892.21565568866
Qatar,QAT,1994,275591.71606213023
Qatar,QAT,1995,272368.421137427
Qatar,QAT,1996,185543.2195737094
Qatar,QAT,1997,193938.76955106546
Qatar,QAT,1998,202992.8608171196
Qatar,QAT,1999,225529.24605719303
Qatar,QAT,2000,190831.75487125004
Qatar,QAT,2001,170274.43694382114
Qatar,QAT,2002,178686.8726474883
Qatar,QAT,2003,191688.79873577715
Qatar,QAT,2004,208664.26703691902
Qatar,QAT,2005,206849.81008011565
Qatar,QAT,2006,173596.33787771262
Qatar,QAT,2007,158122.30059293925
Qatar,QAT,2008,144034.64460424497
Qatar,QAT,2009,128526.31008471298
Qatar,QAT,2010,136986.0898820043
Qatar,QAT,2011,140837.4315456778
Qatar,QAT,2012,153001.11786867032
Qatar,QAT,2013,152212.4325643132
Qatar,QAT,2014,156844.99721260677
Qatar,QAT,2015,165609.60103363212
Qatar,QAT,2016,152250.28952792013
Qatar,QAT,2017,158090.45542788992
Qatar,QAT,2018,150586.338537527
Romania,ROU,1965,7249.239948875131
Romania,ROU,1966,7734.986431248085
Romania,ROU,1967,8428.772171697543
Romania,ROU,1968,8809.727812400279
Romania,ROU,1969,10104.359428495447
Romania,ROU,1970,10377.821874246923
Romania,ROU,1971,10970.683532346997
Romania,ROU,1972,11016.504702627195
Romania,ROU,1973,11518.010253383885
Romania,ROU,1974,11768.10057325874
Romania,ROU,1975,12658.04992673313
Romania,ROU,1976,13816.794151812239
Romania,ROU,1977,14497.5325003803
Romania,ROU,1978,14853.602225832363
Romania,ROU,1979,14201.60321291012
Romania,ROU,1980,14648.674325362577
Romania,ROU,1981,15310.229276232572
Romania,ROU,1982,15507.336702934606
Romania,ROU,1983,15390.76560777055
Romania,ROU,1984,15281.912983327535
Romania,ROU,1985,14155.823447899962
Romania,ROU,1986,14345.400562916937
Romania,ROU,1987,14018.777719228789
Romania,ROU,1988,13998.555315401387
Romania,ROU,1989,13900.66683794
Romania,ROU,1990,14278.651710392098
Romania,ROU,1991,11798.855353719571
Romania,ROU,1992,10544.800222330596
Romania,ROU,1993,10189.265598710064
Romania,ROU,1994,9337.298839306108
Romania,ROU,1995,9743.631613385587
Romania,ROU,1996,9902.525649921074
Romania,ROU,1997,8188.234383461436
Romania,ROU,1998,7757.121871663849
Romania,ROU,1999,7161.707329787425
Romania,ROU,2000,7186.926863649094
Romania,ROU,2001,6970.8149511983265
Romania,ROU,2002,7253.1117026449465
Romania,ROU,2003,7886.843923508287
Romania,ROU,2004,7511.86393393271
Romania,ROU,2005,7560.664428159873
Romania,ROU,2006,7776.702458378073
Romania,ROU,2007,7056.289815974137
Romania,ROU,2008,6788.982238550168
Romania,ROU,2009,5962.278323490649
Romania,ROU,2010,6128.8100823905825
Romania,ROU,2011,6350.580222830309
Romania,ROU,2012,6196.7172588174235
Romania,ROU,2013,5683.554363585657
Romania,ROU,2014,5508.160311186365
Romania,ROU,2015,5204.930991094103
Romania,ROU,2016,5301.379501374521
Romania,ROU,2017,5692.516606998067
Romania,ROU,2018,5573.472711595407
Russia,RUS,1985,24908.525578944747
Russia,RUS,1986,25015.750412069843
Russia,RUS,1987,26269.656821276916
Russia,RUS,1988,27535.645252567665
Russia,RUS,1989,27783.092246615914
Russia,RUS,1990,28074.928722826233
Russia,RUS,1991,28713.939319758643
Russia,RUS,1992,27743.150547836736
Russia,RUS,1993,27642.89951142384
Russia,RUS,1994,25973.894141134442
Russia,RUS,1995,25126.674097881005
Russia,RUS,1996,25302.02480280635
Russia,RUS,1997,23381.050500345227
Russia,RUS,1998,24400.6394156535
Russia,RUS,1999,24399.392467900027
Russia,RUS,2000,25012.213922323088
Russia,RUS,2001,25520.553578399456
Russia,RUS,2002,25938.941043783056
Russia,RUS,2003,26664.30528626147
Russia,RUS,2004,27458.09985233861
Russia,RUS,2005,27869.10688728493
Russia,RUS,2006,29409.15546925627
Russia,RUS,2007,29931.53873584103
Russia,RUS,2008,29511.39187891808
Russia,RUS,2009,27753.96815074798
Russia,RUS,2010,29545.80121791753
Russia,RUS,2011,30315.032747713954
Russia,RUS,2012,29766.92797024182
Russia,RUS,2013,29438.243788871998
Russia,RUS,2014,29184.548182686798
Russia,RUS,2015,28187.3879952416
Russia,RUS,2016,28955.17928077485
Russia,RUS,2017,29622.79878051261
Russia,RUS,2018,31186.909946141597
Saudi Arabia,SAU,1965,1239.471511612304
Saudi Arabia,SAU,1966,1439.6809582552344
Saudi Arabia,SAU,1967,1674.157844529355
Saudi Arabia,SAU,1968,1941.258351722346
Saudi Arabia,SAU,1969,2248.6160713232143
Saudi Arabia,SAU,1970,2632.196710522618
Saudi Arabia,SAU,1971,2100.5572861432556
Saudi Arabia,SAU,1972,2272.094478833099
Saudi Arabia,SAU,1973,2547.6758051549464
Saudi Arabia,SAU,1974,3067.4698801615878
Saudi Arabia,SAU,1975,3470.1442240962397
Saudi Arabia,SAU,1976,3561.7390741240556
Saudi Arabia,SAU,1977,4765.04629638036
Saudi Arabia,SAU,1978,6237.018619675033
Saudi Arabia,SAU,1979,7246.115123318014
Saudi Arabia,SAU,1980,9532.349602825303
Saudi Arabia,SAU,1981,10445.209464935997
Saudi Arabia,SAU,1982,10388.706888683228
Saudi Arabia,SAU,1983,9526.792582315187
Saudi Arabia,SAU,1984,13922.215959714955
Saudi Arabia,SAU,1985,13613.84251887339
Saudi Arabia,SAU,1986,17355.37189665797
Saudi Arabia,SAU,1987,17624.25584833172
Saudi Arabia,SAU,1988,18344.39283023225
Saudi Arabia,SAU,1989,18070.981743393335
Saudi Arabia,SAU,1990,19615.621537957373
Saudi Arabia,SAU,1991,19919.811601556074
Saudi Arabia,SAU,1992,21024.995662275072
Saudi Arabia,SAU,1993,21414.175535179867
Saudi Arabia,SAU,1994,22307.84012569452
Saudi Arabia,SAU,1995,21880.7339447127
Saudi Arabia,SAU,1996,22165.33571457392
Saudi Arabia,SAU,1997,22194.568970216933
Saudi Arabia,SAU,1998,22483.445382434416
Saudi Arabia,SAU,1999,21733.102252612036
Saudi Arabia,SAU,2000,22899.487030768487
Saudi Arabia,SAU,2001,24055.793991656847
Saudi Arabia,SAU,2002,24703.049759963316
Saudi Arabia,SAU,2003,25407.222694353655
Saudi Arabia,SAU,2004,26972.722951160682
Saudi Arabia,SAU,2005,28417.030567177528
Saudi Arabia,SAU,2006,28487.203037190797
Saudi Arabia,SAU,2007,28071.868173468334
Saudi Arabia,SAU,2008,29517.555717509367
Saudi Arabia,SAU,2009,27986.293654096888
Saudi Arabia,SAU,2010,30369.789577156193
Saudi Arabia,SAU,2011,31005.7308633331
Saudi Arabia,SAU,2012,32366.146458953874
Saudi Arabia,SAU,2013,31621.35631742314
Saudi Arabia,SAU,2014,31458.744381320957
Saudi Arabia,SAU,2015,31284.28652596318
Saudi Arabia,SAU,2016,32462.164410560057
Saudi Arabia,SAU,2017,33005.108304447
Saudi Arabia,SAU,2018,33266.829817129044
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,3265.624999590625
Singapore,SGP,1993,4310.344828644888
Singapore,SGP,1994,4171.545668471897
Singapore,SGP,1995,4041.406694129325
Singapore,SGP,1996,3916.9873566520064
Singapore,SGP,1997,3797.9744145788914
Singapore,SGP,1998,3690.7536916601916
Singapore,SGP,1999,3603.0341348925413
Singapore,SGP,2000,4113.73758909655
Singapore,SGP,2001,10683.467569730195
Singapore,SGP,2002,11470.946181666668
Singapore,SGP,2003,12378.763440215549
Singapore,SGP,2004,14812.62083920517
Singapore,SGP,2005,14500.437586336147
Singapore,SGP,2006,18513.53980579964
Singapore,SGP,2007,17797.903958316227
Singapore,SGP,2008,18245.935025067003
Singapore,SGP,2009,18483.272265592914
Singapore,SGP,2010,16246.457421229783
Singapore,SGP,2011,15743.017421939589
Singapore,SGP,2012,16632.52002282548
Singapore,SGP,2013,18363.11898015035
Singapore,SGP,2014,18801.156006847625
Singapore,SGP,2015,20705.74203304721
Singapore,SGP,2016,21050.775834435797
Singapore,SGP,2017,21527.074111615282
Singapore,SGP,2018,21337.7595461966
Slovakia,SVK,1965,681.1088299064569
Slovakia,SVK,1966,751.4938883703034
Slovakia,SVK,1967,894.6729589166105
Slovakia,SVK,1968,1990.5070364641504
Slovakia,SVK,1969,2004.272080610297
Slovakia,SVK,1970,2671.8440182859663
Slovakia,SVK,1971,3326.8684446612765
Slovakia,SVK,1972,3581.4558066572786
Slovakia,SVK,1973,3897.080918746512
Slovakia,SVK,1974,4704.835282803401
Slovakia,SVK,1975,5331.895645585947
Slovakia,SVK,1976,5826.58267350479
Slovakia,SVK,1977,6553.637675960429
Slovakia,SVK,1978,7266.979400695493
Slovakia,SVK,1979,7425.080774705171
Slovakia,SVK,1980,5393.886332313389
Slovakia,SVK,1981,5556.035339521542
Slovakia,SVK,1982,5759.262908693338
Slovakia,SVK,1983,5876.101428470727
Slovakia,SVK,1984,6628.84390912028
Slovakia,SVK,1985,6773.369458997485
Slovakia,SVK,1986,7216.78860199461
Slovakia,SVK,1987,7584.5785443333325
Slovakia,SVK,1988,7430.682684670099
Slovakia,SVK,1989,8364.438960455665
Slovakia,SVK,1990,11190.052950493571
Slovakia,SVK,1991,9913.166322000377
Slovakia,SVK,1992,10862.919871760181
Slovakia,SVK,1993,10721.2455572003
Slovakia,SVK,1994,10205.808316170054
Slovakia,SVK,1995,11288.558140493024
Slovakia,SVK,1996,11874.88393643454
Slovakia,SVK,1997,12036.820627319608
Slovakia,SVK,1998,12221.825765021315
Slovakia,SVK,1999,12362.865876280104
Slovakia,SVK,2000,12442.998704269308
Slovakia,SVK,2001,13284.814815644444
Slovakia,SVK,2002,12636.527776761113
Slovakia,SVK,2003,12208.703704337036
Slovakia,SVK,2004,11844.13780258937
Slovakia,SVK,2005,12715.086127925542
Slovakia,SVK,2006,11584.50639112058
Slovakia,SVK,2007,10962.95610260604
Slovakia,SVK,2008,11128.77384658085
Slovakia,SVK,2009,9529.253840840587
Slovakia,SVK,2010,10774.380088654701
Slovakia,SVK,2011,9970.23479317249
Slovakia,SVK,2012,9375.577100245615
Slovakia,SVK,2013,10326.816673183328
Slovakia,SVK,2014,8081.092282630318
Slovakia,SVK,2015,8299.852832849521
Slovakia,SVK,2016,8324.650864424844
Slovakia,SVK,2017,8830.717694355726
Slovakia,SVK,2018,8532.412952068586
Slovenia,SVN,1965,0
Slovenia,SVN,1966,0
Slovenia,SVN,1967,0
Slovenia,SVN,1968,0
Slovenia,SVN,1969,0
Slovenia,SVN,1970,0
Slovenia,SVN,1971,0
Slovenia,SVN,1972,0
Slovenia,SVN,1973,0
Slovenia,SVN,1974,0
Slovenia,SVN,1975,0
Slovenia,SVN,1976,0
Slovenia,SVN,1977,0
Slovenia,SVN,1978,0
Slovenia,SVN,1979,0
Slovenia,SVN,1980,0
Slovenia,SVN,1981,0
Slovenia,SVN,1982,0
Slovenia,SVN,1983,0
Slovenia,SVN,1984,0
Slovenia,SVN,1985,0
Slovenia,SVN,1986,0
Slovenia,SVN,1987,0
Slovenia,SVN,1988,0
Slovenia,SVN,1989,0
Slovenia,SVN,1990,4447.532401834496
Slovenia,SVN,1991,4224.1035840936265
Slovenia,SVN,1992,3571.9451367980055
Slovenia,SVN,1993,3554.847577916042
Slovenia,SVN,1994,3882.5814514837098
Slovenia,SVN,1995,4317.930685816173
Slovenia,SVN,1996,4391.402713333335
Slovenia,SVN,1997,4672.873678520384
Slovenia,SVN,1998,4786.990440135884
Slovenia,SVN,1999,4994.466802318914
Slovenia,SVN,2000,4827.976355598592
Slovenia,SVN,2001,4973.3175615400105
Slovenia,SVN,2002,4797.060141308506
Slovenia,SVN,2003,5304.108146091549
Slovenia,SVN,2004,5251.311946954774
Slovenia,SVN,2005,5405.730442190476
Slovenia,SVN,2006,5223.646340174825
Slovenia,SVN,2007,5285.724324249502
Slovenia,SVN,2008,5048.924840365794
Slovenia,SVN,2009,4751.778727330384
Slovenia,SVN,2010,4908.489539926579
Slovenia,SVN,2011,4183.612546450513
Slovenia,SVN,2012,4010.3916108503404
Slovenia,SVN,2013,3929.5543782355794
Slovenia,SVN,2014,3522.4070033913886
Slovenia,SVN,2015,3729.7634962723328
Slovenia,SVN,2016,3949.180942844745
Slovenia,SVN,2017,4153.208218357418
Slovenia,SVN,2018,4105.178863450434
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,27.124937633355398
South Africa,ZAF,1972,39.36080238209776
South Africa,ZAF,1973,41.511993993643635
South Africa,ZAF,1974,47.42967270924124
South Africa,ZAF,1975,60.76915354871999
South Africa,ZAF,1976,59.85043410690097
South Africa,ZAF,1977,55.94309495940486
South Africa,ZAF,1978,55.99400095397767
South Africa,ZAF,1979,67.50712762209365
South Africa,ZAF,1980,74.4708265332493
South Africa,ZAF,1981,70.3523821085467
South Africa,ZAF,1982,62.30583218374793
South Africa,ZAF,1983,68.67693723914306
South Africa,ZAF,1984,67.05786741504932
South Africa,ZAF,1985,61.69137325774963
South Africa,ZAF,1986,63.14801055469311
South Africa,ZAF,1987,57.05331622805995
South Africa,ZAF,1988,56.2377448457309
South Africa,ZAF,1989,56.00314990537156
South Africa,ZAF,1990,535.5500232716503
South Africa,ZAF,1991,528.6375661337787
South Africa,ZAF,1992,476.08326606754076
South Africa,ZAF,1993,321.39156193899174
South Africa,ZAF,1994,314.42325234173154
South Africa,ZAF,1995,311.59819605150113
South Africa,ZAF,1996,266.2000061047324
South Africa,ZAF,1997,216.69359053481287
South Africa,ZAF,1998,212.84673733414223
South Africa,ZAF,1999,267.571105210537
South Africa,ZAF,2000,253.42526643123998
South Africa,ZAF,2001,303.4619031379606
South Africa,ZAF,2002,301.6096832922364
South Africa,ZAF,2003,225.2881670472399
South Africa,ZAF,2004,514.7343854840143
South Africa,ZAF,2005,721.6839899053904
South Africa,ZAF,2006,772.2723429491226
South Africa,ZAF,2007,771.7569973684853
South Africa,ZAF,2008,787.8664438709096
South Africa,ZAF,2009,658.5168236604791
South Africa,ZAF,2010,804.8218524929224
South Africa,ZAF,2011,823.1961572473273
South Africa,ZAF,2012,824.7362235110633
South Africa,ZAF,2013,755.1862835246894
South Africa,ZAF,2014,788.0288477183559
South Africa,ZAF,2015,779.7325743306974
South Africa,ZAF,2016,809.3041197181897
South Africa,ZAF,2017,777.3086469794773
South Africa,ZAF,2018,750.1620605325905
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,17.248418756815703
South Korea,KOR,1987,528.2838294912083
South Korea,KOR,1988,675.9642169791148
South Korea,KOR,1989,647.8597820714975
South Korea,KOR,1990,737.2603802600307
South Korea,KOR,1991,845.1210199893945
South Korea,KOR,1992,1093.5350985221676
South Korea,KOR,1993,1351.1365963685575
South Korea,KOR,1994,1779.0630522088356
South Korea,KOR,1995,2129.081116287285
South Korea,KOR,1996,2784.733098730083
South Korea,KOR,1997,3351.5426443847955
South Korea,KOR,1998,3106.8047875420953
South Korea,KOR,1999,3750.951421826148
South Korea,KOR,2000,4180.702589754955
South Korea,KOR,2001,4560.800088039241
South Korea,KOR,2002,5037.0256875000005
South Korea,KOR,2003,5247.272083048425
South Korea,KOR,2004,6119.438207576351
South Korea,KOR,2005,6524.009465924725
South Korea,KOR,2006,6853.229705400982
South Korea,KOR,2007,7399.156133374121
South Korea,KOR,2008,7591.5651457850445
South Korea,KOR,2009,7192.231260258982
South Korea,KOR,2010,9085.793727041539
South Korea,KOR,2011,9730.740127746758
South Korea,KOR,2012,10492.926529633845
South Korea,KOR,2013,10919.601179835538
South Korea,KOR,2014,9880.651102592476
South Korea,KOR,2015,8982.100053125554
South Korea,KOR,2016,9345.015122687955
South Korea,KOR,2017,9737.825421058402
South Korea,KOR,2018,10932.543438636365
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,28.023748345963366
Spain,ESP,1970,22.0576081973793
Spain,ESP,1971,116.12922054162897
Spain,ESP,1972,337.9875375164436
Spain,ESP,1973,322.56408802247006
Spain,ESP,1974,398.57932116811367
Spain,ESP,1975,406.4884751141337
Spain,ESP,1976,461.60928422581804
Spain,ESP,1977,439.07055385987405
Spain,ESP,1978,445.2834774271058
Spain,ESP,1979,426.2925615056035
Spain,ESP,1980,541.9995755995013
Spain,ESP,1981,614.4264194308964
Spain,ESP,1982,665.8440198089505
Spain,ESP,1983,716.2262776547003
Spain,ESP,1984,584.7409748109467
Spain,ESP,1985,617.9841999499148
Spain,ESP,1986,725.7360510770537
Spain,ESP,1987,774.9884479334601
Spain,ESP,1988,997.8662362411947
Spain,ESP,1989,1278.2816533091338
Spain,ESP,1990,1474.233913096447
Spain,ESP,1991,1656.7911654841091
Spain,ESP,1992,1727.4216676866865
Spain,ESP,1993,1689.1704647442712
Spain,ESP,1994,1846.1403867594556
Spain,ESP,1995,2256.848770058562
Spain,ESP,1996,2517.970537737353
Spain,ESP,1997,3284.350647563382
Spain,ESP,1998,3357.7199108352816
Spain,ESP,1999,3819.7780370593764
Spain,ESP,2000,4334.696583412125
Spain,ESP,2001,4615.173386439653
Spain,ESP,2002,5201.200965357824
Spain,ESP,2003,5828.887218198892
Spain,ESP,2004,6758.352862819803
Spain,ESP,2005,7883.40384620732
Spain,ESP,2006,8119.423621192068
Spain,ESP,2007,8135.171790200093
Spain,ESP,2008,8811.168749295623
Spain,ESP,2009,7794.0326661300005
Spain,ESP,2010,7712.6990997847915
Spain,ESP,2011,7145.969612042308
Spain,ESP,2012,7059.816445802436
Spain,ESP,2013,6462.273556566022
Spain,ESP,2014,5883.941152251059
Spain,ESP,2015,6114.549498414467
Spain,ESP,2016,6244.62842025132
Spain,ESP,2017,6798.041787467578
Spain,ESP,2018,6739.527508800034
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0
Sri Lanka,LKA,2001,0
Sri Lanka,LKA,2002,0
Sri Lanka,LKA,2003,0
Sri Lanka,LKA,2004,0
Sri Lanka,LKA,2005,0
Sri Lanka,LKA,2006,0
Sri Lanka,LKA,2007,0
Sri Lanka,LKA,2008,0
Sri Lanka,LKA,2009,0
Sri Lanka,LKA,2010,0
Sri Lanka,LKA,2011,0
Sri Lanka,LKA,2012,0
Sri Lanka,LKA,2013,0
Sri Lanka,LKA,2014,0
Sri Lanka,LKA,2015,0
Sri Lanka,LKA,2016,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2018,0
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,122.63699469729602
Sweden,SWE,1986,271.37746030530707
Sweden,SWE,1987,387.0680441467759
Sweden,SWE,1988,549.7341999421147
Sweden,SWE,1989,858.3803152536998
Sweden,SWE,1990,783.2380064479981
Sweden,SWE,1991,831.1594206655072
Sweden,SWE,1992,931.4492918821227
Sweden,SWE,1993,1009.5747118726423
Sweden,SWE,1994,996.4480562002728
Sweden,SWE,1995,993.1530107967407
Sweden,SWE,1996,1061.4346993249803
Sweden,SWE,1997,1047.3277708512799
Sweden,SWE,1998,1037.8198624360277
Sweden,SWE,1999,1039.8117881088697
Sweden,SWE,2000,1015.87480284508
Sweden,SWE,2001,1144.077320797932
Sweden,SWE,2002,1161.2767627844412
Sweden,SWE,2003,1154.1168589196736
Sweden,SWE,2004,1143.9773104960518
Sweden,SWE,2005,1084.1630709160306
Sweden,SWE,2006,1060.9333772900177
Sweden,SWE,2007,1123.349339525265
Sweden,SWE,2008,1005.440667307276
Sweden,SWE,2009,1227.5582523816172
Sweden,SWE,2010,1646.6986160724177
Sweden,SWE,2011,1324.2579486194147
Sweden,SWE,2012,1144.7134025998116
Sweden,SWE,2013,1125.467872706384
Sweden,SWE,2014,951.764341198927
Sweden,SWE,2015,912.6216078576547
Sweden,SWE,2016,999.3137459058559
Sweden,SWE,2017,800.7824335759719
Sweden,SWE,2018,814.3640331889292
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0.41010440124671915
Switzerland,CHE,1970,62.59144802958869
Switzerland,CHE,1971,149.92745409962922
Switzerland,CHE,1972,188.7697970420733
Switzerland,CHE,1973,253.8534877244558
Switzerland,CHE,1974,532.2682692138563
Switzerland,CHE,1975,855.294302381253
Switzerland,CHE,1976,892.9135107228535
Switzerland,CHE,1977,1021.8285349114204
Switzerland,CHE,1978,1124.6429700333226
Switzerland,CHE,1979,1264.5140763925558
Switzerland,CHE,1980,1443.3481864831317
Switzerland,CHE,1981,1554.161371450127
Switzerland,CHE,1982,1635.02610347888
Switzerland,CHE,1983,1787.3997165644173
