Entity,Code,Year,"Gross enrolment ratio, tertiary, both sexes (%) (%)"
Bulgaria,BGR,1972,15.5400104522705
Bulgaria,BGR,1973,17.1830997467041
Bulgaria,BGR,1974,18.0850105285645
Bulgaria,BGR,1975,19.1207008361816
Bulgaria,BGR,1976,19.5128803253174
Bulgaria,BGR,1977,19.8443508148193
Bulgaria,BGR,1978,22.0938396453857
Bulgaria,BGR,1979,18.3387203216553
Bulgaria,BGR,1980,17.1537094116211
Bulgaria,BGR,1981,16.1826400756836
Bulgaria,BGR,1982,15.703989982605
Bulgaria,BGR,1983,15.4662599563599
Bulgaria,BGR,1984,16.031530380249
Bulgaria,BGR,1985,17.0695209503174
Bulgaria,BGR,1986,18.7381992340088
Bulgaria,BGR,1987,20.7895202636719
Bulgaria,BGR,1988,22.582010269165
Bulgaria,BGR,1989,25.0483894348145
Bulgaria,BGR,1990,26.1975994110107
Bulgaria,BGR,1991,31.0378704071045
Bulgaria,BGR,1992,30.4489498138428
Bulgaria,BGR,1993,31.9185199737549
Bulgaria,BGR,1994,33.6854209899902
Bulgaria,BGR,1995,36.5194282531738
Bulgaria,BGR,1996,41.0835418701172
Bulgaria,BGR,1997,43.1740112304688
Bulgaria,BGR,1998,43.0730018615723
Bulgaria,BGR,1999,45.2016296386719
Bulgaria,BGR,2000,44.4912986755371
Bulgaria,BGR,2001,43.0179405212402
Bulgaria,BGR,2002,40.8659400939941
Bulgaria,BGR,2003,41.5204811096191
Bulgaria,BGR,2004,41.9365081787109
Bulgaria,BGR,2005,44.2700500488281
Bulgaria,BGR,2006,45.8198890686035
Bulgaria,BGR,2007,49.5277786254883
Bulgaria,BGR,2008,51.3505401611328
Bulgaria,BGR,2009,54.1134605407715
Bulgaria,BGR,2010,58.0110015869141
Bulgaria,BGR,2011,59.625358581543
Bulgaria,BGR,2012,62.741340637207
Bulgaria,BGR,2013,66.5383377075195
Bulgaria,BGR,2014,70.7856292724609
Burkina Faso,BFA,1971,0.0375399999320507
Burkina Faso,BFA,1972,0.0469300001859665
Burkina Faso,BFA,1973,0.0549499988555908
Burkina Faso,BFA,1974,0.0860200002789497
Burkina Faso,BFA,1975,0.101199999451637
Burkina Faso,BFA,1976,0.201790004968643
Burkina Faso,BFA,1977,0.18333999812603
Burkina Faso,BFA,1978,0.222760006785393
Burkina Faso,BFA,1979,0.229230001568794
Burkina Faso,BFA,1980,0.213220000267029
Burkina Faso,BFA,1981,0.278349995613098
Burkina Faso,BFA,1982,0.426149994134903
Burkina Faso,BFA,1983,0.500909984111786
Burkina Faso,BFA,1984,0.539619982242584
Burkina Faso,BFA,1985,0.593140006065369
Burkina Faso,BFA,1986,0.611819982528687
Burkina Faso,BFA,1987,0.638949990272522
Burkina Faso,BFA,1988,0.678569972515106
Burkina Faso,BFA,1989,0.754429996013641
Burkina Faso,BFA,1990,0.756060004234314
Burkina Faso,BFA,1991,0.700980007648468
Burkina Faso,BFA,1992,0.930050015449524
Burkina Faso,BFA,1993,1.08194005489349
Burkina Faso,BFA,1994,1.05425000190735
Burkina Faso,BFA,1995,1.09777998924255
Burkina Faso,BFA,1996,1.05427002906799
Burkina Faso,BFA,1997,0.969240009784698
Burkina Faso,BFA,1999,0.999109983444214
Burkina Faso,BFA,2001,1.15665996074677
Burkina Faso,BFA,2002,1.4118800163269
Burkina Faso,BFA,2003,1.60139000415802
Burkina Faso,BFA,2005,2.30757999420166
Burkina Faso,BFA,2006,2.44096994400024
Burkina Faso,BFA,2007,2.61181998252869
Burkina Faso,BFA,2008,3.18009996414185
Burkina Faso,BFA,2009,3.53254008293152
Burkina Faso,BFA,2010,3.57862997055054
Burkina Faso,BFA,2011,4.14645004272461
Burkina Faso,BFA,2012,4.5582799911499
Burkina Faso,BFA,2013,4.77590990066528
Burundi,BDI,1971,0.172940000891685
Burundi,BDI,1972,0.176229998469353
Burundi,BDI,1973,0.165859997272491
Burundi,BDI,1974,0.243330001831055
Burundi,BDI,1975,0.249709993600845
Burundi,BDI,1976,0.298519998788834
Burundi,BDI,1979,0.455449998378754
Burundi,BDI,1980,0.458480000495911
Burundi,BDI,1981,0.468459993600845
Burundi,BDI,1982,0.507420003414154
Burundi,BDI,1984,0.574410021305084
Burundi,BDI,1985,0.593039989471436
Burundi,BDI,1986,0.647059977054596
Burundi,BDI,1987,0.628679990768433
Burundi,BDI,1988,0.742799997329712
Burundi,BDI,1989,0.742540001869202
Burundi,BDI,1990,0.703069984912872
Burundi,BDI,1991,0.787150025367737
Burundi,BDI,1992,0.846509993076324
Burundi,BDI,1993,0.947830021381378
Burundi,BDI,1998,0.906390011310577
Burundi,BDI,1999,0.994750022888184
Burundi,BDI,2000,1.1574000120163
Burundi,BDI,2001,1.12700998783112
Burundi,BDI,2002,1.76206004619598
Burundi,BDI,2004,2.28261995315552
Burundi,BDI,2005,2.30535006523132
Burundi,BDI,2006,2.30872988700867
Burundi,BDI,2007,2.35823011398315
Burundi,BDI,2008,2.54795002937317
Burundi,BDI,2009,2.71314001083374
Burundi,BDI,2010,3.14944005012512
Burundi,BDI,2011,2.98189997673035
Burundi,BDI,2012,3.6691300868988
Burundi,BDI,2013,4.40817022323608
Cambodia,KHM,1971,1.40670001506805
Cambodia,KHM,1972,1.49600005149841
Cambodia,KHM,1973,1.35962998867035
Cambodia,KHM,1980,0.096610002219677
Cambodia,KHM,1981,0.0847200006246567
Cambodia,KHM,1982,0.0834200009703636
Cambodia,KHM,1983,0.104209996759892
Cambodia,KHM,1984,0.180549994111061
Cambodia,KHM,1985,0.251659989356995
Cambodia,KHM,1986,0.273279994726181
Cambodia,KHM,1989,0.604759991168976
Cambodia,KHM,1990,0.631340026855469
Cambodia,KHM,1991,0.747590005397797
Cambodia,KHM,1992,0.963750004768372
Cambodia,KHM,1993,1.19442999362946
Cambodia,KHM,1994,1.37802994251251
Cambodia,KHM,1995,1.37784004211426
Cambodia,KHM,1996,1.66408002376556
Cambodia,KHM,1997,1.2608699798584
Cambodia,KHM,2000,2.47334003448486
Cambodia,KHM,2001,2.37258005142212
Cambodia,KHM,2002,2.48211002349854
Cambodia,KHM,2003,2.90973997116089
Cambodia,KHM,2004,2.80890011787415
Cambodia,KHM,2005,3.37825989723206
Cambodia,KHM,2006,5.66012001037598
Cambodia,KHM,2007,7.28856992721558
Cambodia,KHM,2008,9.08675003051758
Cambodia,KHM,2009,11.7190198898315
Cambodia,KHM,2010,14.0606203079224
Cambodia,KHM,2011,15.9015102386475
Cameroon,CMR,1971,0.46450999379158
Cameroon,CMR,1972,0.583329975605011
Cameroon,CMR,1973,0.744360029697418
Cameroon,CMR,1974,0.89876002073288
Cameroon,CMR,1975,1.0251499414444
Cameroon,CMR,1979,1.58269000053406
Cameroon,CMR,1980,1.77050995826721
Cameroon,CMR,1981,1.57492005825043
Cameroon,CMR,1982,1.63078999519348
Cameroon,CMR,1983,1.69869995117188
Cameroon,CMR,1984,1.89111995697021
Cameroon,CMR,1985,2.08016991615295
Cameroon,CMR,1987,2.34489989280701
Cameroon,CMR,1988,2.5136399269104
Cameroon,CMR,1989,2.50492000579834
Cameroon,CMR,1990,2.85825991630554
Cameroon,CMR,1991,3.15683007240295
Cameroon,CMR,1999,4.8755202293396
Cameroon,CMR,2000,4.61444997787476
Cameroon,CMR,2001,4.62893009185791
Cameroon,CMR,2002,5.05578994750977
Cameroon,CMR,2003,5.0907998085022
Cameroon,CMR,2004,5.05879020690918
Cameroon,CMR,2005,5.80821990966797
Cameroon,CMR,2006,6.75809001922607
Cameroon,CMR,2007,7.2037501335144
Cameroon,CMR,2008,7.81625986099243
Cameroon,CMR,2009,8.96290969848633
Cameroon,CMR,2010,11.0382404327393
Cameroon,CMR,2011,11.9260301589966
Canada,CAN,1976,47.9106407165527
Canada,CAN,1986,70.3124465942383
Canada,CAN,1989,82.7145385742188
Canada,CAN,1990,90.097412109375
Canada,CAN,1991,95.0668716430664
Canada,CAN,1992,97.0927810668945
Canada,CAN,1993,87.7365112304688
Canada,CAN,1994,89.5941162109375
Canada,CAN,1995,90.0355606079102
Canada,CAN,1996,88.7212524414063
Canada,CAN,1998,59.2148017883301
Canada,CAN,1999,59.9892807006836
Canada,CAN,2000,58.8835906982422
Cape Verde,CPV,1999,1.8546199798584
Cape Verde,CPV,2000,2.01276993751526
Cape Verde,CPV,2001,1.70915997028351
Cape Verde,CPV,2002,4.06175994873047
Cape Verde,CPV,2003,4.69169998168945
Cape Verde,CPV,2004,6.09222984313965
Cape Verde,CPV,2005,7.46140003204346
Cape Verde,CPV,2006,8.31694030761719
Cape Verde,CPV,2007,9.29753971099854
Cape Verde,CPV,2008,11.4715995788574
Cape Verde,CPV,2009,14.4666204452515
Cape Verde,CPV,2010,17.3055591583252
Cape Verde,CPV,2011,20.0860195159912
Cape Verde,CPV,2012,20.121410369873
Cape Verde,CPV,2013,22.3113803863525
Cape Verde,CPV,2014,22.9821796417236
Central African Republic,CAF,1971,0.103459998965263
Central African Republic,CAF,1974,0.239439994096756
Central African Republic,CAF,1975,0.254119992256165
Central African Republic,CAF,1976,0.397899985313416
Central African Republic,CAF,1977,0.429580003023148
Central African Republic,CAF,1978,0.567130029201508
Central African Republic,CAF,1979,0.80773001909256
Central African Republic,CAF,1980,1.10164999961853
Central African Republic,CAF,1981,0.874339997768402
Central African Republic,CAF,1982,1.25099003314972
Central African Republic,CAF,1983,1.02357995510101
Central African Republic,CAF,1984,1.10318005084991
Central African Republic,CAF,1985,1.11598002910614
Central African Republic,CAF,1986,1.13891005516052
Central African Republic,CAF,1987,1.03374004364014
Central African Republic,CAF,1988,1.14172005653381
Central African Republic,CAF,1989,1.25113999843597
Central African Republic,CAF,1990,1.38643002510071
Central African Republic,CAF,1991,1.4903199672699
Central African Republic,CAF,1992,1.38700997829437
Central African Republic,CAF,1999,1.88852000236511
Central African Republic,CAF,2000,1.86210000514984
Central African Republic,CAF,2004,1.70155000686646
Central African Republic,CAF,2006,1.12782001495361
Central African Republic,CAF,2008,2.27610993385315
Central African Republic,CAF,2009,2.44476008415222
Central African Republic,CAF,2010,2.55825996398926
Central African Republic,CAF,2011,2.98681998252869
Central African Republic,CAF,2012,2.77415990829468
Chad,TCD,1972,0.0146199995651841
Chad,TCD,1973,0.0734200030565262
Chad,TCD,1974,0.17459000647068
Chad,TCD,1975,0.116619996726513
Chad,TCD,1976,0.14801000058651
Chad,TCD,1977,0.202209994196892
Chad,TCD,1985,0.391099989414215
Chad,TCD,1989,0.639249980449677
Chad,TCD,1996,0.564800024032593
Chad,TCD,1997,0.600430011749268
Chad,TCD,1998,0.730960011482239
Chad,TCD,2000,0.831040024757385
Chad,TCD,2001,0.825290024280548
Chad,TCD,2003,0.922919988632202
Chad,TCD,2004,1.20652997493744
Chad,TCD,2005,1.42056000232697
Chad,TCD,2008,1.94586002826691
Chad,TCD,2009,2.01314997673035
Chad,TCD,2010,2.1014199256897
Chad,TCD,2011,2.22098994255066
Chad,TCD,2014,3.44538998603821
Chile,CHL,1970,8.98231029510498
Chile,CHL,1971,11.1577301025391
Chile,CHL,1972,13.5503997802734
Chile,CHL,1973,15.0996103286743
Chile,CHL,1974,14.5214900970459
Chile,CHL,1975,14.6065797805786
Chile,CHL,1976,12.7934303283691
Chile,CHL,1977,12.3018598556519
Chile,CHL,1978,11.97340965271
Chile,CHL,1979,11.4060697555542
Chile,CHL,1980,12.7761297225952
Chile,CHL,1982,13.4006700515747
Chile,CHL,1983,14.8585996627808
Chile,CHL,1984,15.4610500335693
Chile,CHL,1985,15.9152297973633
Chile,CHL,1986,17.0234794616699
Chile,CHL,1987,17.6448192596436
Chile,CHL,1988,18.4041996002197
Chile,CHL,1991,20.8833198547363
Chile,CHL,1992,23.9566802978516
Chile,CHL,1993,26.4092102050781
Chile,CHL,1994,27.460319519043
Chile,CHL,1995,28.3151702880859
Chile,CHL,1996,30.4447498321533
Chile,CHL,1997,31.6308002471924
Chile,CHL,1998,33.765739440918
Chile,CHL,1999,37.308780670166
Chile,CHL,2000,37.1474189758301
Chile,CHL,2002,41.748119354248
Chile,CHL,2003,44.5942916870117
Chile,CHL,2004,44.7578086853027
Chile,CHL,2005,49.9946517944336
Chile,CHL,2006,48.619499206543
Chile,CHL,2007,54.3121490478516
Chile,CHL,2008,57.2566909790039
Chile,CHL,2009,61.8706016540527
Chile,CHL,2010,69.6741104125977
Chile,CHL,2011,75.0463104248047
Chile,CHL,2012,79.446907043457
Chile,CHL,2013,83.8164367675781
Chile,CHL,2014,86.6306991577148
China,CHN,1970,0.131139993667603
China,CHN,1973,0.212300002574921
China,CHN,1974,0.347900003194809
China,CHN,1975,0.488460004329681
China,CHN,1976,0.578970015048981
China,CHN,1977,0.652999997138977
China,CHN,1978,0.723950028419495
China,CHN,1979,0.988740026950836
China,CHN,1980,1.15503001213074
China,CHN,1981,1.81824004650116
China,CHN,1984,2.05269002914429
China,CHN,1985,2.47547006607056
China,CHN,1986,3.0168399810791
China,CHN,1987,3.1572699546814
China,CHN,1988,3.12477993965149
China,CHN,1989,3.03242993354797
China,CHN,1990,3.01247000694275
China,CHN,1991,2.93091011047363
China,CHN,1992,2.84388995170593
China,CHN,1993,2.93091011047363
China,CHN,1994,3.66664004325867
China,CHN,1995,4.46107006072998
China,CHN,1996,4.99665021896362
China,CHN,1997,5.45091009140015
China,CHN,1998,5.97588014602661
China,CHN,1999,6.50995016098022
China,CHN,2000,7.72047996520996
China,CHN,2001,9.95131015777588
China,CHN,2002,12.7910404205322
China,CHN,2003,15.6358003616333
China,CHN,2004,17.9110298156738
China,CHN,2005,19.3358592987061
China,CHN,2006,20.4976902008057
China,CHN,2007,20.8445301055908
China,CHN,2008,20.9399795532227
China,CHN,2009,22.5159606933594
China,CHN,2010,23.9479198455811
China,CHN,2011,24.8728103637695
China,CHN,2012,27.1844291687012
China,CHN,2013,30.1620693206787
China,CHN,2014,39.3903884887695
Colombia,COL,1970,3.98479008674622
Colombia,COL,1971,4.43142986297607
Colombia,COL,1972,5.00469017028809
Colombia,COL,1973,5.39898014068604
Colombia,COL,1974,5.93662023544312
Colombia,COL,1975,6.8302001953125
Colombia,COL,1976,7.38195991516113
Colombia,COL,1977,8.41316032409668
Colombia,COL,1978,8.72233009338379
Colombia,COL,1979,8.93144035339355
Colombia,COL,1980,8.76352024078369
Colombia,COL,1981,9.98770046234131
Colombia,COL,1982,10.2497701644897
Colombia,COL,1983,10.5733299255371
Colombia,COL,1984,10.9517602920532
Colombia,COL,1985,11.0727701187134
Colombia,COL,1986,11.6425104141235
Colombia,COL,1987,12.0442304611206
Colombia,COL,1988,12.7137899398804
Colombia,COL,1989,13.3258895874023
Colombia,COL,1990,13.8766202926636
Colombia,COL,1991,14.6928796768188
Colombia,COL,1992,15.4235696792603
Colombia,COL,1993,15.6547603607178
Colombia,COL,1994,16.2047691345215
Colombia,COL,1995,16.147180557251
Colombia,COL,1996,17.2768497467041
Colombia,COL,1997,20.2773494720459
Colombia,COL,1998,22.6417503356934
Colombia,COL,1999,22.1712608337402
Colombia,COL,2000,23.1944999694824
Colombia,COL,2001,23.9204597473145
Colombia,COL,2002,23.9655704498291
Colombia,COL,2004,26.6144790649414
Colombia,COL,2005,29.1851291656494
Colombia,COL,2006,31.3316402435303
Colombia,COL,2007,32.6321716308594
Colombia,COL,2008,35.2456512451172
Colombia,COL,2009,37.0786285400391
Colombia,COL,2010,39.4090995788574
Colombia,COL,2011,43.5029602050781
Colombia,COL,2012,46.2157516479492
Colombia,COL,2013,50.1038208007813
Colombia,COL,2014,51.2910003662109
Comoros,COM,1990,0.68614000082016
Comoros,COM,1992,0.603929996490479
Comoros,COM,1993,0.603359997272491
Comoros,COM,1996,0.83499002456665
Comoros,COM,1999,1.33674001693726
Comoros,COM,2000,1.4145599603653
Comoros,COM,2003,3.0163300037384
Comoros,COM,2007,4.05386018753052
Comoros,COM,2009,5.80089998245239
Comoros,COM,2010,5.69981002807617
Comoros,COM,2011,7.90915012359619
Comoros,COM,2012,8.59988975524902
Comoros,COM,2013,8.68262958526611
Comoros,COM,2014,8.9284200668335
Congo,COG,1971,1.59449005126953
Congo,COG,1972,1.2800600528717
Congo,COG,1973,1.75001001358032
Congo,COG,1974,2.07083988189697
Congo,COG,1975,2.3415699005127
Congo,COG,1976,2.44621992111206
Congo,COG,1977,2.76817011833191
Congo,COG,1978,3.24261999130249
Congo,COG,1979,3.75520992279053
Congo,COG,1980,4.56170988082886
Congo,COG,1981,4.66686010360718
Congo,COG,1982,5.51867008209229
Congo,COG,1983,5.65491008758545
Congo,COG,1984,5.7604398727417
Congo,COG,1985,5.80913019180298
Congo,COG,1986,5.73191022872925
Congo,COG,1987,5.70770978927612
Congo,COG,1988,6.03562021255493
Congo,COG,1989,4.99230003356934
Congo,COG,1990,4.90369987487793
Congo,COG,1991,4.81267976760864
Congo,COG,1992,5.24459981918335
Congo,COG,1993,5.80072021484375
Congo,COG,1999,3.65785002708435
Congo,COG,2000,5.18898010253906
Congo,COG,2001,4.34357023239136
Congo,COG,2002,3.88177990913391
Congo,COG,2003,3.8853600025177
Congo,COG,2009,6.55394983291626
Congo,COG,2011,9.11577033996582
Congo,COG,2012,10.4394598007202
Congo,COG,2013,9.71879959106445
Costa Rica,CRI,1970,8.77462959289551
Costa Rica,CRI,1971,9.78742027282715
Costa Rica,CRI,1972,10.5792798995972
Costa Rica,CRI,1973,11.6928901672363
Costa Rica,CRI,1978,21.0841903686523
Costa Rica,CRI,1979,21.3619995117188
Costa Rica,CRI,1980,20.7007102966309
Costa Rica,CRI,1981,21.3693408966064
Costa Rica,CRI,1982,20.9064598083496
Costa Rica,CRI,1983,20.5442199707031
Costa Rica,CRI,1984,20.7990798950195
Costa Rica,CRI,1985,21.9078807830811
Costa Rica,CRI,1986,22.8752307891846
Costa Rica,CRI,1987,24.7347202301025
Costa Rica,CRI,1988,24.7326393127441
Costa Rica,CRI,1989,26.4058208465576
Costa Rica,CRI,1990,26.7485904693604
Costa Rica,CRI,1991,28.8771800994873
Costa Rica,CRI,1992,31.4050903320313
Costa Rica,CRI,2004,27.2814197540283
Costa Rica,CRI,2011,47.1797409057617
Costa Rica,CRI,2012,49.3247413635254
Costa Rica,CRI,2013,50.0085296630859
Costa Rica,CRI,2014,53.0382804870605
Cote d'Ivoire,CIV,1971,1.01277005672455
Cote d'Ivoire,CIV,1972,1.0365799665451
Cote d'Ivoire,CIV,1973,1.23485004901886
Cote d'Ivoire,CIV,1974,1.28517997264862
Cote d'Ivoire,CIV,1976,1.37461996078491
Cote d'Ivoire,CIV,1977,1.59248995780945
Cote d'Ivoire,CIV,1978,1.77646005153656
Cote d'Ivoire,CIV,1979,2.06325006484985
Cote d'Ivoire,CIV,1980,2.26828002929688
Cote d'Ivoire,CIV,1981,2.943039894104
Cote d'Ivoire,CIV,1982,2.68180990219116
Cote d'Ivoire,CIV,1984,2.45248007774353
Cote d'Ivoire,CIV,1985,2.43420004844666
Cote d'Ivoire,CIV,1987,2.68252992630005
Cote d'Ivoire,CIV,1992,2.75285005569458
Cote d'Ivoire,CIV,1993,3.31032991409302
Cote d'Ivoire,CIV,1994,4.17027997970581
Cote d'Ivoire,CIV,1995,4.17692995071411
Cote d'Ivoire,CIV,1997,6.47985982894897
Cote d'Ivoire,CIV,1999,6.6433801651001
Cote d'Ivoire,CIV,2007,9.41854953765869
Cote d'Ivoire,CIV,2008,8.91781044006348
Cote d'Ivoire,CIV,2009,8.77849006652832
Cote d'Ivoire,CIV,2010,8.06916999816895
Cote d'Ivoire,CIV,2011,3.59932994842529
Cote d'Ivoire,CIV,2013,8.61769962310791
Cote d'Ivoire,CIV,2014,8.68021011352539
Croatia,HRV,1981,17.857759475708
Croatia,HRV,1986,16.2522106170654
Croatia,HRV,1990,21.3500194549561
Croatia,HRV,1991,22.4433193206787
Croatia,HRV,1992,21.8586502075195
Croatia,HRV,1993,24.4432601928711
Croatia,HRV,1994,26.054370880127
Croatia,HRV,1995,26.2350196838379
Croatia,HRV,1996,27.7944202423096
Croatia,HRV,1997,27.6827392578125
Croatia,HRV,1998,29.363639831543
Croatia,HRV,1999,31.7017803192139
Croatia,HRV,2000,32.3815994262695
Croatia,HRV,2001,35.1330184936523
Croatia,HRV,2002,37.9139709472656
Croatia,HRV,2003,40.7613716125488
Croatia,HRV,2004,42.0459518432617
Croatia,HRV,2005,44.7524909973145
Croatia,HRV,2006,45.5852890014648
Croatia,HRV,2007,47.232120513916
Croatia,HRV,2008,49.3373985290527
Croatia,HRV,2009,49.1482810974121
Croatia,HRV,2010,54.6723213195801
Croatia,HRV,2011,58.1723098754883
Croatia,HRV,2012,61.6672096252441
Croatia,HRV,2014,69.5441513061523
Cuba,CUB,1971,3.71005010604858
Cuba,CUB,1972,4.98046016693115
Cuba,CUB,1973,6.32571983337402
Cuba,CUB,1974,6.99994993209839
Cuba,CUB,1975,8.48013973236084
Cuba,CUB,1976,10.2859296798706
Cuba,CUB,1977,13.5254001617432
Cuba,CUB,1978,15.656590461731
Cuba,CUB,1979,16.3991107940674
Cuba,CUB,1980,16.948169708252
Cuba,CUB,1981,16.1739807128906
Cuba,CUB,1982,16.1142406463623
Cuba,CUB,1983,15.7498502731323
Cuba,CUB,1984,16.8058605194092
Cuba,CUB,1985,18.0586795806885
Cuba,CUB,1986,19.9155406951904
Cuba,CUB,1987,21.9482192993164
Cuba,CUB,1988,22.6587505340576
Cuba,CUB,1989,21.7670593261719
Cuba,CUB,1990,21.1283092498779
Cuba,CUB,1991,21.1664199829102
Cuba,CUB,1992,19.7193603515625
Cuba,CUB,1993,17.7310600280762
Cuba,CUB,1994,16.3094902038574
Cuba,CUB,1995,13.7473201751709
Cuba,CUB,1996,12.8764801025391
Cuba,CUB,1997,12.8290700912476
Cuba,CUB,1998,13.1251497268677
Cuba,CUB,1999,20.6383094787598
Cuba,CUB,2000,22.3626594543457
Cuba,CUB,2001,25.5795307159424
Cuba,CUB,2002,27.3526802062988
Cuba,CUB,2003,33.1449890136719
Cuba,CUB,2004,54.3949813842773
Cuba,CUB,2005,62.8638610839844
Cuba,CUB,2006,87.651741027832
Cuba,CUB,2007,107.446968078613
Cuba,CUB,2008,119.778747558594
Cuba,CUB,2009,116.855491638184
Cuba,CUB,2010,97.0580978393555
Cuba,CUB,2011,82.4969177246094
Cuba,CUB,2012,64.452751159668
Cuba,CUB,2013,49.3996505737305
Cuba,CUB,2014,40.9997596740723
Curacao,CUW,2013,20.3126392364502
Cyprus,CYP,1971,1.30066001415253
Cyprus,CYP,1972,1.46037995815277
Cyprus,CYP,1973,1.59917998313904
Cyprus,CYP,1974,1.42482995986938
Cyprus,CYP,1978,1.71266996860504
Cyprus,CYP,1979,2.19646000862122
Cyprus,CYP,1980,2.24612998962402
Cyprus,CYP,1981,2.86834001541138
Cyprus,CYP,1982,3.02886009216309
Cyprus,CYP,1983,2.80084991455078
Cyprus,CYP,1984,3.40532994270325
Cyprus,CYP,1985,3.96423006057739
Cyprus,CYP,1986,4.83484983444214
Cyprus,CYP,1987,5.42948007583618
Cyprus,CYP,1988,6.75509977340698
Cyprus,CYP,1989,7.93447017669678
Cyprus,CYP,1990,9.02723979949951
Cyprus,CYP,1991,10.1246700286865
Cyprus,CYP,1992,9.24697971343994
Cyprus,CYP,1993,14.0725803375244
Cyprus,CYP,1994,15.0281295776367
Cyprus,CYP,1995,17.0165691375732
Cyprus,CYP,1996,19.1795597076416
Cyprus,CYP,1997,20.9354000091553
Cyprus,CYP,1999,21.0324192047119
Cyprus,CYP,2000,19.5623207092285
Cyprus,CYP,2001,21.6125202178955
Cyprus,CYP,2002,25.1022891998291
Cyprus,CYP,2003,31.9636096954346
Cyprus,CYP,2004,35.8636894226074
Cyprus,CYP,2005,33.2208213806152
Cyprus,CYP,2006,33.4199104309082
Cyprus,CYP,2007,36.1738090515137
Cyprus,CYP,2008,42.6180000305176
Cyprus,CYP,2009,52.0038909912109
Cyprus,CYP,2010,48.311580657959
Cyprus,CYP,2011,46.5397300720215
Cyprus,CYP,2012,45.8635902404785
Cyprus,CYP,2013,47.5252418518066
Cyprus,CYP,2014,53.1043510437012
Czech Republic,CZE,1971,8.92372989654541
