Entity,Code,Year,Percentage of enrolment in primary education in private institutions (%) (%)
Cambodia,KHM,2012,2.38081002235413
Cambodia,KHM,2014,2.57784008979797
Cameroon,CMR,1971,53.6066703796387
Cameroon,CMR,1972,48.2820205688477
Cameroon,CMR,1973,47.1052513122559
Cameroon,CMR,1974,46.5041618347168
Cameroon,CMR,1975,44.6083488464355
Cameroon,CMR,1976,42.8734512329102
Cameroon,CMR,1981,36.2904014587402
Cameroon,CMR,1982,35.2682113647461
Cameroon,CMR,1983,35.0304298400879
Cameroon,CMR,1984,34.7407608032227
Cameroon,CMR,1985,34.0793190002441
Cameroon,CMR,1986,33.8212394714355
Cameroon,CMR,1987,32.7222785949707
Cameroon,CMR,1988,32.2920303344727
Cameroon,CMR,1990,27.1569499969482
Cameroon,CMR,1991,25.2268390655518
Cameroon,CMR,1992,24.8607902526855
Cameroon,CMR,1994,24.4129009246826
Cameroon,CMR,1995,24.4909896850586
Cameroon,CMR,1997,24.5162601470947
Cameroon,CMR,1998,27.0520095825195
Cameroon,CMR,1999,27.673059463501
Cameroon,CMR,2000,27.2575492858887
Cameroon,CMR,2001,26.3513698577881
Cameroon,CMR,2002,24.8742408752441
Cameroon,CMR,2003,23.4565505981445
Cameroon,CMR,2006,22.5413093566895
Cameroon,CMR,2007,22.123649597168
Cameroon,CMR,2008,22.8498001098633
Cameroon,CMR,2009,22.8428592681885
Cameroon,CMR,2010,22.5359802246094
Cameroon,CMR,2011,20.9214191436768
Cameroon,CMR,2012,22.6998500823975
Cameroon,CMR,2014,22.5431499481201
Canada,CAN,1972,1.82160997390747
Canada,CAN,1982,2.69173002243042
Canada,CAN,1983,2.87083005905151
Canada,CAN,1984,2.97952008247375
Canada,CAN,1985,3.01892995834351
Canada,CAN,1986,3.21341991424561
Canada,CAN,1987,3.33228993415833
Canada,CAN,1988,3.51310992240906
Canada,CAN,1989,3.62005996704102
Canada,CAN,1990,3.61777997016907
Canada,CAN,1991,3.66948008537292
Canada,CAN,1992,3.74785995483398
Canada,CAN,1993,3.93227005004883
Canada,CAN,1994,4.13309001922607
Canada,CAN,1995,4.18709993362427
Canada,CAN,1996,4.18708992004395
Canada,CAN,1998,4.52821016311646
Canada,CAN,1999,6.47713994979858
Canada,CAN,2000,6.47768020629883
Canada,CAN,2005,5.89201021194458
Canada,CAN,2006,5.82033014297485
Canada,CAN,2007,5.82028007507324
Canada,CAN,2008,4.97788000106812
Canada,CAN,2009,6.03573989868164
Canada,CAN,2010,6.12328004837036
Canada,CAN,2011,5.82418012619019
Canada,CAN,2012,5.80994987487793
Canada,CAN,2013,5.84188985824585
Cape Verde,CPV,2006,0.334010004997253
Cape Verde,CPV,2007,0.352789998054504
Cape Verde,CPV,2008,0.382699996232986
Cape Verde,CPV,2009,0.386139988899231
Cape Verde,CPV,2010,0.409090012311935
Cape Verde,CPV,2011,0.529550015926361
Cape Verde,CPV,2012,0.712779998779297
Cape Verde,CPV,2013,0.724780023097992
Cape Verde,CPV,2014,0.866869986057281
Cayman Islands,CYM,1976,37.6616706848145
Cayman Islands,CYM,1977,37.3768997192383
Cayman Islands,CYM,1999,36.3664512634277
Cayman Islands,CYM,2000,37.2343482971191
Cayman Islands,CYM,2001,39.1377906799316
Cayman Islands,CYM,2002,38.3347282409668
Cayman Islands,CYM,2004,32.9961318969727
Cayman Islands,CYM,2005,34.135799407959
Cayman Islands,CYM,2006,34.6142692565918
Cayman Islands,CYM,2007,35.4830017089844
Cayman Islands,CYM,2008,36.1616706848145
Cayman Islands,CYM,2011,36.6624794006348
Cayman Islands,CYM,2012,37.5154991149902
Cayman Islands,CYM,2013,38.3037986755371
Central African Republic,CAF,1974,0.182089999318123
Central African Republic,CAF,1975,0.172309994697571
Central African Republic,CAF,2003,9.75014972686768
Central African Republic,CAF,2005,9.7632999420166
Central African Republic,CAF,2007,11.4177198410034
Central African Republic,CAF,2008,13.6370496749878
Central African Republic,CAF,2009,13.7871198654175
Central African Republic,CAF,2010,14.2017803192139
Central African Republic,CAF,2011,13.7569599151611
Central African Republic,CAF,2012,13.7112598419189
Chad,TCD,1971,8.36725997924805
Chad,TCD,1972,7.76166009902954
Chad,TCD,1974,5.75923013687134
Chad,TCD,1975,5.59462022781372
Chad,TCD,1976,9.745849609375
Chad,TCD,1977,4.90713977813721
Chad,TCD,1985,5.30023002624512
Chad,TCD,1986,5.51928997039795
Chad,TCD,1990,5.39482021331787
Chad,TCD,1991,6.00288009643555
Chad,TCD,1992,5.54403018951416
Chad,TCD,1994,6.87641000747681
Chad,TCD,1995,8.11600017547607
Chad,TCD,1996,8.04827976226807
Chad,TCD,1997,8.28656959533691
Chad,TCD,2008,7.46552991867065
Chad,TCD,2009,8.5709400177002
Chad,TCD,2010,8.4451904296875
Chad,TCD,2011,8.86376953125
Chad,TCD,2012,9.50856018066406
Chad,TCD,2013,10.4118795394897
Chile,CHL,1997,41.9423484802246
Chile,CHL,1998,43.5622406005859
Chile,CHL,2002,46.5056114196777
Chile,CHL,2004,50.166259765625
Chile,CHL,2005,51.0707702636719
Chile,CHL,2006,52.9295806884766
Chile,CHL,2007,54.8618583679199
Chile,CHL,2008,56.628101348877
Chile,CHL,2009,57.9616203308105
Chile,CHL,2010,58.0295486450195
Chile,CHL,2011,59.0960311889648
Chile,CHL,2012,60.2141189575195
Chile,CHL,2014,61.5134887695313
China,CHN,2006,3.5707700252533
China,CHN,2007,3.83716011047363
China,CHN,2008,4.23585987091064
China,CHN,2009,4.63632011413574
China,CHN,2010,4.97805976867676
China,CHN,2011,5.39201021194458
China,CHN,2012,5.70447015762329
China,CHN,2013,6.04681015014648
China,CHN,2014,6.60940980911255
Colombia,COL,1970,13.4317102432251
Colombia,COL,1971,13.2348299026489
Colombia,COL,1972,10.9272298812866
Colombia,COL,1973,14.9791097640991
Colombia,COL,1974,14.7824201583862
Colombia,COL,1980,14.4781198501587
Colombia,COL,1981,14.5929203033447
Colombia,COL,1982,13.4371795654297
Colombia,COL,1983,13.5007295608521
Colombia,COL,1984,13.6921901702881
Colombia,COL,1985,13.453709602356
Colombia,COL,1986,13.6198902130127
Colombia,COL,1987,15.1823797225952
Colombia,COL,1988,15.1556997299194
Colombia,COL,1989,15.1748199462891
Colombia,COL,1990,15.2386703491211
Colombia,COL,1991,15.3495798110962
Colombia,COL,1992,17.2866096496582
Colombia,COL,1993,17.179500579834
Colombia,COL,1994,18.6906299591064
Colombia,COL,1995,18.0000095367432
Colombia,COL,1996,19.2802295684814
Colombia,COL,1998,19.557430267334
Colombia,COL,1999,19.5566902160645
Colombia,COL,2000,18.7476997375488
Colombia,COL,2001,18.8253498077393
Colombia,COL,2002,17.091329574585
Colombia,COL,2004,16.9335498809814
Colombia,COL,2005,18.6927509307861
Colombia,COL,2006,19.2509307861328
Colombia,COL,2007,19.672679901123
Colombia,COL,2008,19.8088607788086
Colombia,COL,2009,18.3137092590332
Colombia,COL,2010,18.3682193756104
Colombia,COL,2011,18.5125102996826
Colombia,COL,2012,18.6288509368896
Colombia,COL,2013,18.3064098358154
Colombia,COL,2014,18.661600112915
Comoros,COM,1971,2.12666988372803
Comoros,COM,1973,1.9516099691391
Comoros,COM,1974,1.07785999774933
Comoros,COM,1992,0.971189975738525
Comoros,COM,1993,1.44798004627228
Comoros,COM,1994,3.39812994003296
Comoros,COM,1996,9.35729026794434
Comoros,COM,1999,12.4014101028442
Comoros,COM,2000,10.7363395690918
Comoros,COM,2002,10.0801696777344
Comoros,COM,2003,10.0801696777344
Comoros,COM,2004,10.0135803222656
Comoros,COM,2007,11.0928297042847
Comoros,COM,2008,14.7828798294067
Comoros,COM,2011,14.1201400756836
Comoros,COM,2013,19.0995597839355
Congo,COG,1992,0.439579993486404
Congo,COG,1993,0.358749985694885
Congo,COG,1994,1.3764899969101
Congo,COG,1995,1.35011994838715
Congo,COG,1996,1.56745004653931
Congo,COG,1999,10.0064697265625
Congo,COG,2000,15.2185201644897
Congo,COG,2001,18.0198097229004
Congo,COG,2002,18.9834899902344
Congo,COG,2003,23.7266597747803
Congo,COG,2004,25.2636203765869
Congo,COG,2005,26.5087795257568
Congo,COG,2006,38.437629699707
Congo,COG,2007,35.0008506774902
Congo,COG,2008,34.8872184753418
Congo,COG,2010,35.7508888244629
Congo,COG,2011,35.9104309082031
Congo,COG,2012,31.0734100341797
Costa Rica,CRI,1970,3.51624989509583
Costa Rica,CRI,1971,3.5689799785614
Costa Rica,CRI,1972,3.60283994674683
Costa Rica,CRI,1973,3.77694010734558
Costa Rica,CRI,1974,3.75453996658325
Costa Rica,CRI,1975,3.68527007102966
Costa Rica,CRI,1980,2.59984993934631
Costa Rica,CRI,1981,2.67314004898071
Costa Rica,CRI,1982,2.8740599155426
Costa Rica,CRI,1983,3.06049990653992
Costa Rica,CRI,1984,3.11500000953674
Costa Rica,CRI,1985,3.45489001274109
Costa Rica,CRI,1986,3.47281002998352
Costa Rica,CRI,1987,3.99384999275208
Costa Rica,CRI,1988,4.38454008102417
Costa Rica,CRI,1989,4.47497987747192
Costa Rica,CRI,1990,4.65780019760132
Costa Rica,CRI,1991,4.72273015975952
Costa Rica,CRI,1992,4.88845014572144
Costa Rica,CRI,1993,4.81030988693237
Costa Rica,CRI,1994,4.86408996582031
Costa Rica,CRI,1995,4.98089981079102
Costa Rica,CRI,1996,5.43073987960815
Costa Rica,CRI,1997,5.56853008270264
Costa Rica,CRI,1998,6.77502012252808
Costa Rica,CRI,1999,6.65936994552612
Costa Rica,CRI,2000,6.89381980895996
Costa Rica,CRI,2001,6.82053995132446
Costa Rica,CRI,2002,6.98448991775513
Costa Rica,CRI,2004,6.85829019546509
Costa Rica,CRI,2005,6.10788011550903
Costa Rica,CRI,2006,7.03184986114502
Costa Rica,CRI,2007,7.51496982574463
Costa Rica,CRI,2008,7.79594993591309
Costa Rica,CRI,2009,8.10717010498047
Costa Rica,CRI,2010,8.10262966156006
Costa Rica,CRI,2011,8.45291996002197
Costa Rica,CRI,2012,8.46094989776611
Costa Rica,CRI,2013,8.88059997558594
Costa Rica,CRI,2014,8.75537014007568
Cote d'Ivoire,CIV,1970,23.1609401702881
Cote d'Ivoire,CIV,1971,21.7525596618652
Cote d'Ivoire,CIV,1972,21.2899608612061
Cote d'Ivoire,CIV,1973,20.379430770874
Cote d'Ivoire,CIV,1974,19.8507900238037
Cote d'Ivoire,CIV,1975,19.5171604156494
Cote d'Ivoire,CIV,1976,18.6298007965088
Cote d'Ivoire,CIV,1977,18.2130508422852
Cote d'Ivoire,CIV,1978,16.9787101745605
Cote d'Ivoire,CIV,1979,15.9597797393799
Cote d'Ivoire,CIV,1980,14.9916696548462
Cote d'Ivoire,CIV,1981,14.0169897079468
Cote d'Ivoire,CIV,1982,12.8659000396729
Cote d'Ivoire,CIV,1983,11.7425498962402
Cote d'Ivoire,CIV,1984,11.2255001068115
Cote d'Ivoire,CIV,1985,11.2480697631836
Cote d'Ivoire,CIV,1986,11.2057399749756
Cote d'Ivoire,CIV,1987,11.3929300308228
Cote d'Ivoire,CIV,1988,11.3845996856689
Cote d'Ivoire,CIV,1989,11.2902698516846
Cote d'Ivoire,CIV,1990,11.3388500213623
Cote d'Ivoire,CIV,1991,10.3508100509644
Cote d'Ivoire,CIV,1992,9.58209037780762
Cote d'Ivoire,CIV,1993,10.0452003479004
Cote d'Ivoire,CIV,1994,10.0803298950195
Cote d'Ivoire,CIV,1995,11.8188400268555
Cote d'Ivoire,CIV,1996,11.9252901077271
Cote d'Ivoire,CIV,1997,11.2626104354858
Cote d'Ivoire,CIV,1998,11.8192901611328
Cote d'Ivoire,CIV,1999,11.6346397399902
Cote d'Ivoire,CIV,2000,11.6418504714966
Cote d'Ivoire,CIV,2001,11.3236799240112
Cote d'Ivoire,CIV,2002,10.9105195999146
Cote d'Ivoire,CIV,2006,11.7115497589111
Cote d'Ivoire,CIV,2007,11.7098302841187
Cote d'Ivoire,CIV,2008,9.67210006713867
Cote d'Ivoire,CIV,2009,10.6673002243042
Cote d'Ivoire,CIV,2011,14.1663799285889
Cote d'Ivoire,CIV,2012,12.2564401626587
Cote d'Ivoire,CIV,2013,13.0429496765137
Cote d'Ivoire,CIV,2014,13.5113000869751
Croatia,HRV,1996,0.0822599977254868
Croatia,HRV,1997,0.136319994926453
Croatia,HRV,1999,0.140389993786812
Croatia,HRV,2000,0.15922999382019
Croatia,HRV,2001,0.169190004467964
Croatia,HRV,2002,0.180140003561974
Croatia,HRV,2003,0.178120002150536
Croatia,HRV,2005,0.244069993495941
Croatia,HRV,2006,0.223879992961884
Croatia,HRV,2007,0.207660004496574
Croatia,HRV,2008,0.182119995355606
Croatia,HRV,2009,0.198060005903244
Croatia,HRV,2010,0.268139988183975
Croatia,HRV,2011,0.768869996070862
Croatia,HRV,2012,0.350120007991791
Croatia,HRV,2014,0.36438000202179
Curacao,CUW,2013,75.8793029785156
Cyprus,CYP,1971,1.59918999671936
Cyprus,CYP,1972,1.31157994270325
Cyprus,CYP,1973,1.46138000488281
Cyprus,CYP,1974,1.29244005680084
Cyprus,CYP,1975,0.621370017528534
Cyprus,CYP,1976,0.752619981765747
Cyprus,CYP,1977,1.05660998821259
Cyprus,CYP,1981,2.59748005867004
Cyprus,CYP,1982,3.04153990745544
Cyprus,CYP,1983,3.36161994934082
Cyprus,CYP,1984,4.05976009368896
Cyprus,CYP,1985,4.32663011550903
Cyprus,CYP,1986,4.20475006103516
Cyprus,CYP,1987,3.95547008514404
Cyprus,CYP,1988,3.92711997032166
Cyprus,CYP,1989,3.95605993270874
Cyprus,CYP,1990,4.13372993469238
Cyprus,CYP,1991,4.7790699005127
Cyprus,CYP,1992,4.32123994827271
Cyprus,CYP,1993,4.62270021438599
Cyprus,CYP,1994,4.34929990768433
Cyprus,CYP,1995,4.17206001281738
Cyprus,CYP,1996,4.22827005386353
Cyprus,CYP,1997,4.19233989715576
Cyprus,CYP,1999,4.00324010848999
Cyprus,CYP,2000,4.07493019104004
Cyprus,CYP,2001,4.30881023406982
Cyprus,CYP,2002,5.1697301864624
Cyprus,CYP,2003,5.42087984085083
Cyprus,CYP,2004,5.59200000762939
Cyprus,CYP,2005,5.79456996917725
Cyprus,CYP,2006,5.93200016021729
Cyprus,CYP,2007,6.29229021072388
Cyprus,CYP,2008,6.99308013916016
Cyprus,CYP,2009,7.27832984924316
Cyprus,CYP,2010,7.62325000762939
Cyprus,CYP,2011,7.7559700012207
Cyprus,CYP,2012,7.71853017807007
Cyprus,CYP,2013,7.78819990158081
Cyprus,CYP,2014,8.01821994781494
Czech Republic,CZE,1993,0.194419994950294
Czech Republic,CZE,1994,0.406230002641678
Czech Republic,CZE,1995,0.606779992580414
Czech Republic,CZE,1996,0.722209990024567
Czech Republic,CZE,1997,0.679849982261658
Czech Republic,CZE,1999,0.803810000419617
Czech Republic,CZE,2000,0.850600004196167
Czech Republic,CZE,2001,0.89886999130249
Czech Republic,CZE,2002,0.962499976158142
Czech Republic,CZE,2003,1.13751995563507
Czech Republic,CZE,2004,1.09139001369476
Czech Republic,CZE,2005,1.15944004058838
Czech Republic,CZE,2006,1.1855800151825
Czech Republic,CZE,2007,1.26075005531311
Czech Republic,CZE,2008,1.34268999099731
Czech Republic,CZE,2009,1.4573700428009
Czech Republic,CZE,2010,1.53100001811981
Czech Republic,CZE,2011,1.6313099861145
Czech Republic,CZE,2012,1.7027200460434
Czech Republic,CZE,2013,1.79392004013062
Czech Republic,CZE,2014,1.90946996212006
Democratic Republic of Congo,COD,1987,3.97078990936279
Democratic Republic of Congo,COD,1988,3.83205008506775
Democratic Republic of Congo,COD,1994,6.30669021606445
Democratic Republic of Congo,COD,1995,12.9797697067261
Democratic Republic of Congo,COD,2014,12.5846500396729
Denmark,DNK,1972,5.90023994445801
Denmark,DNK,1973,5.97104978561401
Denmark,DNK,1974,6.02550983428955
Denmark,DNK,1975,6.2189998626709
Denmark,DNK,1976,6.46904993057251
Denmark,DNK,1981,8.84121036529541
Denmark,DNK,1982,6.38956022262573
Denmark,DNK,1983,6.48761987686157
Denmark,DNK,1984,6.92931985855103
Denmark,DNK,1985,8.60826015472412
Denmark,DNK,1986,9.01574039459229
Denmark,DNK,1987,9.38669967651367
Denmark,DNK,1988,9.19223976135254
Denmark,DNK,1989,9.56254005432129
Denmark,DNK,1990,9.74211978912354
Denmark,DNK,1992,10.2221899032593
Denmark,DNK,1993,11.0001201629639
Denmark,DNK,1994,10.9999704360962
Denmark,DNK,1995,10.7001104354858
Denmark,DNK,1996,10.6768798828125
Denmark,DNK,1999,10.7580404281616
Denmark,DNK,2000,10.7780599594116
Denmark,DNK,2002,11.0184097290039
Denmark,DNK,2004,11.7430400848389
Denmark,DNK,2005,12.0841903686523
Denmark,DNK,2006,12.1490697860718
Denmark,DNK,2007,12.1490697860718
Denmark,DNK,2008,13.268030166626
Denmark,DNK,2009,13.4808197021484
Denmark,DNK,2010,13.7287302017212
Denmark,DNK,2011,14.441370010376
Denmark,DNK,2012,14.989239692688
Denmark,DNK,2013,14.8636598587036
Denmark,DNK,2014,15.281590461731
Djibouti,DJI,1971,22.563060760498
Djibouti,DJI,1972,21.2686595916748
Djibouti,DJI,1973,19.9331703186035
Djibouti,DJI,1974,18.0431709289551
Djibouti,DJI,1975,16.5484600067139
Djibouti,DJI,1976,13.1913204193115
Djibouti,DJI,1981,9.01965045928955
Djibouti,DJI,1982,8.15517044067383
Djibouti,DJI,1983,7.35575008392334
Djibouti,DJI,1984,8.15672969818115
Djibouti,DJI,1985,5.47640991210938
Djibouti,DJI,1986,9.88418006896973
Djibouti,DJI,1987,9.32341003417969
Djibouti,DJI,1988,9.26016044616699
Djibouti,DJI,1989,10.1364297866821
Djibouti,DJI,1990,11.1351900100708
Djibouti,DJI,1991,8.89105987548828
Djibouti,DJI,1992,9.30498027801514
Djibouti,DJI,1993,9.06861972808838
Djibouti,DJI,1994,9.96819019317627
Djibouti,DJI,1995,8.30288028717041
Djibouti,DJI,1996,7.19432020187378
Djibouti,DJI,1997,7.95749998092651
Djibouti,DJI,1998,7.96679019927979
Djibouti,DJI,1999,8.52752017974854
Djibouti,DJI,2000,6.73718976974487
Djibouti,DJI,2001,10.5066995620728
Djibouti,DJI,2002,10.9947900772095
Djibouti,DJI,2003,13.855580329895
Djibouti,DJI,2004,15.4619903564453
Djibouti,DJI,2005,14.6591396331787
Djibouti,DJI,2006,12.7677001953125
Djibouti,DJI,2007,14.3240299224854
Djibouti,DJI,2008,13.644829750061
Djibouti,DJI,2009,9.98272037506104
Djibouti,DJI,2011,11.2424602508545
Djibouti,DJI,2012,10.9381904602051
Djibouti,DJI,2013,12.0723400115967
Djibouti,DJI,2014,12.6914300918579
Djibouti,DJI,2015,10.4353399276733
Dominica,DMA,1973,11.7093496322632
Dominica,DMA,1974,11.9427499771118
Dominica,DMA,1975,11.5190896987915
Dominica,DMA,1984,3.64375996589661
Dominica,DMA,1986,4.01945018768311
Dominica,DMA,1991,4.01993989944458
Dominica,DMA,1992,4.53795003890991
Dominica,DMA,1994,4.51567983627319
Dominica,DMA,1999,24.2527408599854
Dominica,DMA,2000,26.2952308654785
Dominica,DMA,2001,26.9641304016113
Dominica,DMA,2002,27.1849994659424
Dominica,DMA,2003,28.3269596099854
Dominica,DMA,2004,29.558349609375
Dominica,DMA,2005,30.0815601348877
Dominica,DMA,2006,31.4407501220703
Dominica,DMA,2007,31.9217891693115
Dominica,DMA,2008,34.6039009094238
Dominica,DMA,2009,34.9653701782227
Dominica,DMA,2010,35.1069107055664
Dominica,DMA,2011,34.7382583618164
Dominica,DMA,2012,35.3757400512695
Dominica,DMA,2014,36.7771301269531
Dominican Republic,DOM,1971,11.5697898864746
Dominican Republic,DOM,1973,12.6100397109985
Dominican Republic,DOM,1981,17.8288593292236
Dominican Republic,DOM,1982,18.785530090332
Dominican Republic,DOM,1983,12.6036996841431
Dominican Republic,DOM,1984,12.5723495483398
Dominican Republic,DOM,1985,21.246000289917
Dominican Republic,DOM,1986,24.0525207519531
Dominican Republic,DOM,1991,21.2472400665283
Dominican Republic,DOM,1992,22.1242294311523
Dominican Republic,DOM,1993,22.8793907165527
Dominican Republic,DOM,1994,20.6308708190918
Dominican Republic,DOM,1995,19.5287208557129
Dominican Republic,DOM,1996,18.0317306518555
Dominican Republic,DOM,1997,14.648699760437
Dominican Republic,DOM,1998,15.9735898971558
Dominican Republic,DOM,1999,15.7939195632935
Dominican Republic,DOM,2005,17.278299331665
Dominican Republic,DOM,2006,17.0865592956543
Dominican Republic,DOM,2007,19.3261699676514
Dominican Republic,DOM,2008,20.8034896850586
Dominican Republic,DOM,2009,22.1646099090576
Dominican Republic,DOM,2010,23.1348896026611
Dominican Republic,DOM,2011,23.2651691436768
Dominican Republic,DOM,2012,23.473819732666
Dominican Republic,DOM,2013,23.519889831543
Dominican Republic,DOM,2014,23.5600490570068
East Asia & Pacific,,1972,4.43703985214233
East Asia & Pacific,,1973,4.20755004882813
East Asia & Pacific,,1974,4.02440977096558
East Asia & Pacific,,1975,3.69671988487244
East Asia & Pacific,,1976,3.44486999511719
East Asia & Pacific,,1977,3.29434990882874
East Asia & Pacific,,1978,3.29638004302979
East Asia & Pacific,,1979,3.27938008308411
East Asia & Pacific,,1980,3.23990988731384
East Asia & Pacific,,1981,3.19875001907349
East Asia & Pacific,,1982,3.20818996429443
East Asia & Pacific,,1983,3.26430010795593
East Asia & Pacific,,1984,3.28865003585815
East Asia & Pacific,,1985,3.27430009841919
East Asia & Pacific,,1986,3.28565001487732
East Asia & Pacific,,1987,3.35521006584167
East Asia & Pacific,,1988,3.42674994468689
East Asia & Pacific,,1989,3.50475001335144
East Asia & Pacific,,1990,3.54783010482788
East Asia & Pacific,,1991,3.57070994377136
East Asia & Pacific,,1992,3.4921600818634
East Asia & Pacific,,1993,3.51735997200012
East Asia & Pacific,,1994,3.62826991081238
East Asia & Pacific,,1995,3.74131989479065
East Asia & Pacific,,1996,3.87580990791321
East Asia & Pacific,,1997,3.9570300579071
East Asia & Pacific,,1998,4.22270011901855
East Asia & Pacific,,1999,4.42584991455078
East Asia & Pacific,,2000,4.29709005355835
East Asia & Pacific,,2001,4.61218976974487
East Asia & Pacific,,2002,4.89386987686157
East Asia & Pacific,,2003,5.19567012786865
East Asia & Pacific,,2004,5.39221000671387
East Asia & Pacific,,2005,5.86474990844727
East Asia & Pacific,,2006,6.08058977127075
East Asia & Pacific,,2007,6.75441980361938
East Asia & Pacific,,2008,6.72057008743286
East Asia & Pacific,,2009,7.09530019760132
East Asia & Pacific,,2010,7.44408988952637
East Asia & Pacific,,2011,7.81400012969971
East Asia & Pacific,,2012,8.09605026245117
East Asia & Pacific,,2013,8.4265604019165
East Asia & Pacific,,2014,8.84397029876709
East Asia & Pacific (all income levels),,1970,4.81738996505737
East Asia & Pacific (all income levels),,1971,4.80689001083374
East Asia & Pacific (all income levels),,1972,4.74243021011353
East Asia & Pacific (all income levels),,1973,4.50265979766846
East Asia & Pacific (all income levels),,1974,4.30259990692139
East Asia & Pacific (all income levels),,1975,3.97462010383606
East Asia & Pacific (all income levels),,1976,3.71337008476257
East Asia & Pacific (all income levels),,1977,3.55528998374939
East Asia & Pacific (all income levels),,1978,3.53783988952637
East Asia & Pacific (all income levels),,1979,3.50243997573853
East Asia & Pacific (all income levels),,1980,3.44798994064331
East Asia & Pacific (all income levels),,1981,3.40442991256714
East Asia & Pacific (all income levels),,1982,3.41090989112854
East Asia & Pacific (all income levels),,1983,3.46404004096985
East Asia & Pacific (all income levels),,1984,3.49607992172241
East Asia & Pacific (all income levels),,1985,3.48821997642517
