Entity,Code,Year,Solar (kilowatt-hours)
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.3955476101007065
Switzerland,CHE,1991,0.783324378627772
Switzerland,CHE,1992,1.1621867731488296
Switzerland,CHE,1993,1.5324374727034504
Switzerland,CHE,1994,1.89649628855578
Switzerland,CHE,1995,2.2569281732418527
Switzerland,CHE,1996,2.617369671781756
Switzerland,CHE,1997,2.605891604187297
Switzerland,CHE,1998,2.968503384094755
Switzerland,CHE,1999,3.698635858046381
Switzerland,CHE,2000,4.051983815789474
Switzerland,CHE,2001,4.765361314946372
Switzerland,CHE,2002,5.467269443213297
Switzerland,CHE,2003,6.517394074023115
Switzerland,CHE,2004,6.4675614595849265
Switzerland,CHE,2005,7.48113643969135
Switzerland,CHE,2006,8.468475412979352
Switzerland,CHE,2007,10.125486600769536
Switzerland,CHE,2008,12.772978946608948
Switzerland,CHE,2009,18.42173455924294
Switzerland,CHE,2010,31.677349888590093
Switzerland,CHE,2011,55.91314813456431
Switzerland,CHE,2012,98.25700625499502
Switzerland,CHE,2013,162.26285286718462
Switzerland,CHE,2014,270.020651718255
Switzerland,CHE,2015,354.9158540388092
Switzerland,CHE,2016,418.60319065035804
Switzerland,CHE,2017,523.763880011826
Switzerland,CHE,2018,604.1493595249825
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.01440050985569263
Taiwan,TWN,2001,0.03140399837170383
Taiwan,TWN,2002,0.04111405084898033
Taiwan,TWN,2003,0.05411062399643175
Taiwan,TWN,2004,0.06809243907842268
Taiwan,TWN,2005,0.11126200651810095
Taiwan,TWN,2006,0.1679904175429373
Taiwan,TWN,2007,0.2502222881318969
Taiwan,TWN,2008,0.5223865172249013
Taiwan,TWN,2009,1.0490622415061674
Taiwan,TWN,2010,2.9038632426254964
Taiwan,TWN,2011,7.946683686879539
Taiwan,TWN,2012,19.508625366856556
Taiwan,TWN,2013,37.959608952267104
Taiwan,TWN,2014,61.80258289077134
Taiwan,TWN,2015,97.80487128029887
Taiwan,TWN,2016,126.15604682064527
Taiwan,TWN,2017,188.0286776063358
Taiwan,TWN,2018,303.13180749262415
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,1.459478145655114
Thailand,THA,2007,1.5427950101235985
Thailand,THA,2008,1.5386575130390348
Thailand,THA,2009,1.7473807586701962
Thailand,THA,2010,2.2832212617010192
Thailand,THA,2011,3.6793307944548124
Thailand,THA,2012,19.338435354531516
Thailand,THA,2013,48.56131084364224
Thailand,THA,2014,74.34588304387849
Thailand,THA,2015,91.07028656901696
Thailand,THA,2016,128.8489669500225
Thailand,THA,2017,170.37629481837882
Thailand,THA,2018,178.8925087369649
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0.20744909234412
Trinidad and Tobago,TTO,2001,1.241310495283019
Trinidad and Tobago,TTO,2002,2.0607503915426784
Trinidad and Tobago,TTO,2003,3.074278185358256
Trinidad and Tobago,TTO,2004,4.487962906976745
Trinidad and Tobago,TTO,2005,4.670243665123458
Trinidad and Tobago,TTO,2006,5.453006208749041
Trinidad and Tobago,TTO,2007,5.834543379204892
Trinidad and Tobago,TTO,2008,6.2084462633181134
Trinidad and Tobago,TTO,2009,6.972391892505678
Trinidad and Tobago,TTO,2010,7.926440512048194
Trinidad and Tobago,TTO,2011,7.878976796407185
Trinidad and Tobago,TTO,2012,7.826255018587361
Trinidad and Tobago,TTO,2013,7.774234121122601
Trinidad and Tobago,TTO,2014,7.728570484581499
Trinidad and Tobago,TTO,2015,7.683440145985402
Trinidad and Tobago,TTO,2016,7.63883381712627
Trinidad and Tobago,TTO,2017,7.5849364234104035
Trinidad and Tobago,TTO,2018,7.5521956906474825
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0
Turkey,TUR,2001,0
Turkey,TUR,2002,0
Turkey,TUR,2003,0
Turkey,TUR,2004,0
Turkey,TUR,2005,0
Turkey,TUR,2006,0
Turkey,TUR,2007,0
Turkey,TUR,2008,0
Turkey,TUR,2009,0
Turkey,TUR,2010,0.08732268447467752
Turkey,TUR,2011,0.1025334865133505
Turkey,TUR,2012,0.15009447334931886
Turkey,TUR,2013,0.23515637892657232
Turkey,TUR,2014,0.5929051674888967
Turkey,TUR,2015,6.505139622941843
Turkey,TUR,2016,34.38769262514407
Turkey,TUR,2017,93.73515774360175
Turkey,TUR,2018,252.18586859217876
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0.08253253390996658
Turkmenistan,TKM,2011,0.2323100367220719
Turkmenistan,TKM,2012,0.49026366552771444
Turkmenistan,TKM,2013,0.9066588483041371
Turkmenistan,TKM,2014,1.5009040541529455
Turkmenistan,TKM,2015,2.4684356298292904
Turkmenistan,TKM,2016,3.2437244913458145
Turkmenistan,TKM,2017,3.1809282077110113
Turkmenistan,TKM,2018,3.1303682481627075
Ukraine,UKR,1965,0
Ukraine,UKR,1966,0
Ukraine,UKR,1967,0
Ukraine,UKR,1968,0
Ukraine,UKR,1969,0
Ukraine,UKR,1970,0
Ukraine,UKR,1971,0
Ukraine,UKR,1972,0
Ukraine,UKR,1973,0
Ukraine,UKR,1974,0
Ukraine,UKR,1975,0
Ukraine,UKR,1976,0
Ukraine,UKR,1977,0
Ukraine,UKR,1978,0
Ukraine,UKR,1979,0
Ukraine,UKR,1980,0
Ukraine,UKR,1981,0
Ukraine,UKR,1982,0
Ukraine,UKR,1983,0
Ukraine,UKR,1984,0
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,1.7305429802718109
Ukraine,UKR,2012,19.279178726844727
Ukraine,UKR,2013,33.122087970499265
Ukraine,UKR,2014,25.02543384531832
Ukraine,UKR,2015,27.943171775967237
Ukraine,UKR,2016,28.897107349376036
Ukraine,UKR,2017,44.84177881788348
Ukraine,UKR,2018,76.51559679790263
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,5.617492720727549
United Arab Emirates,ARE,2010,5.57094547017544
United Arab Emirates,ARE,2011,6.235550523080362
United Arab Emirates,ARE,2012,6.937328075913368
United Arab Emirates,ARE,2013,29.697531216568823
United Arab Emirates,ARE,2014,85.88189656283916
United Arab Emirates,ARE,2015,85.5128211799633
United Arab Emirates,ARE,2016,93.13557323042411
United Arab Emirates,ARE,2017,147.67391277748501
United Arab Emirates,ARE,2018,258.72689100093453
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.047186630039231
United Kingdom,GBR,1985,0.04711887882440528
United Kingdom,GBR,1986,0.04702801390584364
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.046787961030045934
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.04481875894134478
United Kingdom,GBR,2000,0.04466130797820885
United Kingdom,GBR,2001,0.08901895169474326
United Kingdom,GBR,2002,0.1330737745676432
United Kingdom,GBR,2003,0.13254872735514853
United Kingdom,GBR,2004,0.17581068261152777
United Kingdom,GBR,2005,0.34920093550955417
United Kingdom,GBR,2006,0.47594370990282964
United Kingdom,GBR,2007,0.5994973090879506
United Kingdom,GBR,2008,0.719878379274278
United Kingdom,GBR,2009,0.837704296423626
United Kingdom,GBR,2010,1.6702232254963758
United Kingdom,GBR,2011,10.015612600512325
United Kingdom,GBR,2012,55.211712627818684
United Kingdom,GBR,2013,81.40716748722762
United Kingdom,GBR,2014,163.07086779099095
United Kingdom,GBR,2015,301.01386508001826
United Kingdom,GBR,2016,413.24370860674526
United Kingdom,GBR,2017,454.51774870352335
United Kingdom,GBR,2018,506.4605944876531
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.033448014023641066
United States,USA,1984,0.058550316038574024
United States,USA,1985,0.11748959667359667
United States,USA,1986,0.15364493131507084
United States,USA,1987,0.11386397449087257
United States,USA,1988,0.09772050001616998
United States,USA,1989,2.667474340517207
United States,USA,1990,3.870284697247343
United States,USA,1991,4.944468856184119
United States,USA,1992,4.186553187378448
United States,USA,1993,4.818003314350446
United States,USA,1994,5.036275459482703
United States,USA,1995,5.105793245614036
United States,USA,1996,5.30896865339315
United States,USA,1997,5.1592150131661985
United States,USA,1998,5.017470517344366
United States,USA,1999,4.897030598999096
United States,USA,2000,4.843640989918293
United States,USA,2001,5.310638322183494
United States,USA,2002,5.510850159855746
United States,USA,2003,5.544845881835372
United States,USA,2004,6.2841086107544974
United States,USA,2005,6.680784187381938
United States,USA,2006,7.286289149881908
United States,USA,2007,9.589429435943156
United States,USA,2008,14.160563720669092
United States,USA,2009,17.835164842870576
United States,USA,2010,25.659419923027468
United States,USA,2011,40.02387908262299
United States,USA,2012,75.7270164093885
United States,USA,2013,133.40579208079726
United States,USA,2014,241.26498877212666
United States,USA,2015,323.34194780797947
United States,USA,2016,451.5028263312033
United States,USA,2017,631.8717255150923
United States,USA,2018,781.3429776833101
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.2276261712376934
Venezuela,VEN,2011,0.2714659720299086
Venezuela,VEN,2012,0.4678602322809169
Venezuela,VEN,2013,0.4725120486216044
Venezuela,VEN,2014,0.5910655327364112
Venezuela,VEN,2015,0.7685028379097134
Venezuela,VEN,2016,0.8847016699608055
Venezuela,VEN,2017,0.8957580106795455
Venezuela,VEN,2018,0.9117276640011077
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0
Vietnam,VNM,2011,0
Vietnam,VNM,2012,0
Vietnam,VNM,2013,0
Vietnam,VNM,2014,0.11477324072660663
Vietnam,VNM,2015,0.11358064028831319
Vietnam,VNM,2016,0.196721996475865
Vietnam,VNM,2017,0.2470746482595322
Vietnam,VNM,2018,2.2097789972369335
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.0016798847925538517
World,OWID_WRL,1984,0.003471602367978787
World,OWID_WRL,1985,0.006346726740191195
World,OWID_WRL,1986,0.008055019438613429
World,OWID_WRL,1987,0.00552253067247614
World,OWID_WRL,1988,0.005214625328820204
World,OWID_WRL,1989,0.13175540096353744
World,OWID_WRL,1990,0.19181237293699052
World,OWID_WRL,1991,0.24555048055935877
World,OWID_WRL,1992,0.22424743885560003
World,OWID_WRL,1993,0.2624684604635734
World,OWID_WRL,1994,0.27881726468566415
World,OWID_WRL,1995,0.29357408042295663
World,OWID_WRL,1996,0.31859998116112687
World,OWID_WRL,1997,0.3371713959680005
World,OWID_WRL,1998,0.3657466386940597
World,OWID_WRL,1999,0.39758400463623933
World,OWID_WRL,2000,0.482070681758918
World,OWID_WRL,2001,0.5959040669119889
World,OWID_WRL,2002,0.741383327985103
World,OWID_WRL,2003,0.9358033955387156
World,OWID_WRL,2004,1.216499709635992
World,OWID_WRL,2005,1.680543968119764
World,OWID_WRL,2006,2.2776573464097587
World,OWID_WRL,2007,3.0498901902124995
World,OWID_WRL,2008,4.892579530811638
World,OWID_WRL,2009,8.027496727501445
World,OWID_WRL,2010,12.741430098301823
World,OWID_WRL,2011,24.306531828721734
World,OWID_WRL,2012,37.21245503760466
World,OWID_WRL,2013,50.75091132008282
World,OWID_WRL,2014,71.3908651308637
World,OWID_WRL,2015,92.97760352901588
World,OWID_WRL,2016,115.77577490229632
World,OWID_WRL,2017,158.12000834511088
World,OWID_WRL,2018,201.60975346225717
