Entity,Code,Year,Wind (%)
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0.02028087443995686
Sri Lanka,LKA,2000,0.018184020736971354
Sri Lanka,LKA,2001,0.019078102346853025
Sri Lanka,LKA,2002,0.01918548297747694
Sri Lanka,LKA,2003,0.017438057137025315
Sri Lanka,LKA,2004,0.014312499291832932
Sri Lanka,LKA,2005,0.011069439784744175
Sri Lanka,LKA,2006,0.009755768969649442
Sri Lanka,LKA,2007,0.009565793905997495
Sri Lanka,LKA,2008,0.014383432424911616
Sri Lanka,LKA,2009,0.015036651652886902
Sri Lanka,LKA,2010,0.21275232705948172
Sri Lanka,LKA,2011,0.34882883096462086
Sri Lanka,LKA,2012,0.5546548175783196
Sri Lanka,LKA,2013,0.8679072252195756
Sri Lanka,LKA,2014,1.1203240509549108
Sri Lanka,LKA,2015,1.1087273022794384
Sri Lanka,LKA,2016,1.0474252859445021
Sri Lanka,LKA,2017,1.0675082969492196
Sri Lanka,LKA,2018,0.8532955200658132
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0.0013781294260816817
Sweden,SWE,1984,0.002176314209094137
Sweden,SWE,1985,0.0024077949130496923
Sweden,SWE,1986,0.002315315907054709
Sweden,SWE,1987,0.002376997899890972
Sweden,SWE,1988,0.00202687726554727
Sweden,SWE,1989,0.0020697313777953796
Sweden,SWE,1990,0.0024507018988402223
Sweden,SWE,1991,0.0056045692850133725
Sweden,SWE,1992,0.013278068467809444
Sweden,SWE,1993,0.022517660645369492
Sweden,SWE,1994,0.032335142154733425
Sweden,SWE,1995,0.044897510757419705
Sweden,SWE,1996,0.06298918536845557
Sweden,SWE,1997,0.0863253208774954
Sweden,SWE,1998,0.12094515559940705
Sweden,SWE,1999,0.14480455990858393
Sweden,SWE,2000,0.20024187889801548
Sweden,SWE,2001,0.1960602174160258
Sweden,SWE,2002,0.26230287838087946
Sweden,SWE,2003,0.3033869476848308
Sweden,SWE,2004,0.35285123836554494
Sweden,SWE,2005,0.383134309352629
Sweden,SWE,2006,0.42254621272205495
Sweden,SWE,2007,0.6009219302057236
Sweden,SWE,2008,0.8514099497540188
Sweden,SWE,2009,1.155374362002578
Sweden,SWE,2010,1.5300429167440943
Sweden,SWE,2011,2.6749357049124725
Sweden,SWE,2012,2.9637688499707435
Sweden,SWE,2013,4.3228547386529526
Sweden,SWE,2014,4.936931153458658
Sweden,SWE,2015,6.911981180422287
Sweden,SWE,2016,6.663697885141391
Sweden,SWE,2017,7.327020923970073
Sweden,SWE,2018,7.096918788968483
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.0008289803730562914
Switzerland,CHE,1997,0.0015540707202417077
Switzerland,CHE,1998,0.0023168010503653268
Switzerland,CHE,1999,0.0022425825233921377
Switzerland,CHE,2000,0.0022973909280612818
Switzerland,CHE,2001,0.002860108571737458
Switzerland,CHE,2002,0.003823241181218201
Switzerland,CHE,2003,0.003855141581754906
Switzerland,CHE,2004,0.004679201264531696
Switzerland,CHE,2005,0.006476955200921033
Switzerland,CHE,2006,0.01163062412428425
Switzerland,CHE,2007,0.012543255675836003
Switzerland,CHE,2008,0.014367167465226312
Switzerland,CHE,2009,0.017380085639896556
Switzerland,CHE,2010,0.028677785762999067
Switzerland,CHE,2011,0.05692413386703789
Switzerland,CHE,2012,0.0676343892824123
Switzerland,CHE,2013,0.0672190998889178
Switzerland,CHE,2014,0.07873974281505468
Switzerland,CHE,2015,0.08756797706270415
Switzerland,CHE,2016,0.09212090022701021
Switzerland,CHE,2017,0.11193377140577164
Switzerland,CHE,2018,0.10819345850618359
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00035275292383483433
Taiwan,TWN,2001,0.0030211101831039543
Taiwan,TWN,2002,0.0037647766246418904
Taiwan,TWN,2003,0.005401128992269465
Taiwan,TWN,2004,0.005451046377101768
Taiwan,TWN,2005,0.019599108423579096
Taiwan,TWN,2006,0.05798880890214794
Taiwan,TWN,2007,0.08835731421514127
Taiwan,TWN,2008,0.1249093617080671
Taiwan,TWN,2009,0.1699749710312902
Taiwan,TWN,2010,0.2093178534056604
Taiwan,TWN,2011,0.30896980127228824
Taiwan,TWN,2012,0.2932689103543209
Taiwan,TWN,2013,0.33413495038185026
Taiwan,TWN,2014,0.2984521036207229
Taiwan,TWN,2015,0.30566954389783607
Taiwan,TWN,2016,0.2867271750067881
Taiwan,TWN,2017,0.33301244388468515
Taiwan,TWN,2018,0.32090027550864464
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.000025438215846005406
Thailand,THA,2007,0.00009616801622290039
Thailand,THA,2008,0.00011878390442163213
Thailand,THA,2009,0.00022962721575660024
Thailand,THA,2010,0.0008422020535312312
Thailand,THA,2011,0.0010389439719001928
Thailand,THA,2012,0.0033405346592357593
Thailand,THA,2013,0.06717511892454421
Thailand,THA,2014,0.05676824759018403
Thailand,THA,2015,0.05670799538741473
Thailand,THA,2016,0.06130742118027577
Thailand,THA,2017,0.09158956324510716
Thailand,THA,2018,0.13003679050403588
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.001770328177053337
Turkey,TUR,1999,0.006758388661161595
Turkey,TUR,2000,0.010285968655330444
Turkey,TUR,2001,0.021102970558400484
Turkey,TUR,2002,0.014863256289940514
Turkey,TUR,2003,0.01793873164669527
Turkey,TUR,2004,0.01576457614864836
Turkey,TUR,2005,0.015722271060103835
Turkey,TUR,2006,0.03132425727928125
Turkey,TUR,2007,0.07915811572157036
Turkey,TUR,2008,0.19003322296316139
Turkey,TUR,2009,0.331211692490992
Turkey,TUR,2010,0.6131286536004706
Turkey,TUR,2011,0.9286970821050778
Turkey,TUR,2012,1.0844466806702635
Turkey,TUR,2013,1.4072456713181594
Turkey,TUR,2014,1.5375047455497501
Turkey,TUR,2015,1.9218850210614216
Turkey,TUR,2016,2.428445604918661
Turkey,TUR,2017,2.6528667006225652
Turkey,TUR,2018,2.921748316586294
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.0005126027833522012
Ukraine,UKR,1999,0.0005023049386761423
Ukraine,UKR,2000,0.001001980029589279
Ukraine,UKR,2001,0.0026716605954960086
Ukraine,UKR,2002,0.0037284627998517518
Ukraine,UKR,2003,0.005113712482169309
Ukraine,UKR,2004,0.005405520484229799
Ukraine,UKR,2005,0.006290968966041889
Ukraine,UKR,2006,0.005731267764243447
Ukraine,UKR,2007,0.007548654129307401
Ukraine,UKR,2008,0.007627163094145438
Ukraine,UKR,2009,0.008576775073166914
Ukraine,UKR,2010,0.009311914305077279
Ukraine,UKR,2011,0.015941305262895854
Ukraine,UKR,2012,0.05292551096057717
Ukraine,UKR,2013,0.12323999674077876
Ukraine,UKR,2014,0.24776946540641803
Ukraine,UKR,2015,0.2863519533775316
Ukraine,UKR,2016,0.24031876691458148
Ukraine,UKR,2017,0.2646123701010951
Ukraine,UKR,2018,0.3036740674477247
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0.00034703812565308427
United Arab Emirates,ARE,2014,0.0003485927342908611
United Arab Emirates,ARE,2015,0.00031684640176397644
United Arab Emirates,ARE,2016,0.00022981763497042173
United Arab Emirates,ARE,2017,0.00015575774545717827
United Arab Emirates,ARE,2018,0.0001512483141277596
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.0009579470670840966
United Kingdom,GBR,1990,0.0009500736612010321
United Kingdom,GBR,1991,0.0009306693127240724
United Kingdom,GBR,1992,0.0034362106332968454
United Kingdom,GBR,1993,0.022357187503308215
United Kingdom,GBR,1994,0.035879566683001324
United Kingdom,GBR,1995,0.04074640682151587
United Kingdom,GBR,1996,0.04837749910061815
United Kingdom,GBR,1997,0.06732876935782087
United Kingdom,GBR,1998,0.08761159825925807
United Kingdom,GBR,1999,0.08533277631900077
United Kingdom,GBR,2000,0.09411013099931066
United Kingdom,GBR,2001,0.09490580692642499
United Kingdom,GBR,2002,0.12658941135905277
United Kingdom,GBR,2003,0.1275961583683457
United Kingdom,GBR,2004,0.19091754443118875
United Kingdom,GBR,2005,0.2836321615739603
United Kingdom,GBR,2006,0.41694521244932703
United Kingdom,GBR,2007,0.5342016327871795
United Kingdom,GBR,2008,0.7300853340567487
United Kingdom,GBR,2009,1.0030148192139139
United Kingdom,GBR,2010,1.0843392198135657
United Kingdom,GBR,2011,1.7865210229345494
United Kingdom,GBR,2012,2.192448190275435
United Kingdom,GBR,2013,3.1487875446077958
United Kingdom,GBR,2014,3.7562335954908828
United Kingdom,GBR,2015,4.672125160074251
United Kingdom,GBR,2016,4.357661220109578
United Kingdom,GBR,2017,5.856414405971462
United Kingdom,GBR,2018,6.721209388015488
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.000037155644549613666
United States,USA,1984,0.00008581401695645992
United States,USA,1985,0.00007638935157147636
United States,USA,1986,0.0000552161580339787
United States,USA,1987,0.00004514051597423617
United States,USA,1988,0.000010618317471207743
United States,USA,1989,0.025155082114120403
United States,USA,1990,0.03315423413350619
United States,USA,1991,0.03514221132965468
United States,USA,1992,0.03387034816595849
United States,USA,1993,0.034537284910289984
United States,USA,1994,0.03888219333077252
United States,USA,1995,0.034953951852376895
United States,USA,1996,0.03456542696017326
United States,USA,1997,0.034867547888346485
United States,USA,1998,0.03187731438003327
United States,USA,1999,0.04647022069318747
United States,USA,2000,0.05661565441863364
United States,USA,2001,0.06978259663699153
United States,USA,2002,0.10565883019364869
United States,USA,2003,0.11371083742763075
United States,USA,2004,0.14087409723793087
United States,USA,2005,0.1771876311358092
United States,USA,2006,0.26649399952794245
United States,USA,2007,0.3402469735260815
United States,USA,2008,0.56024240754958
United States,USA,2009,0.7859460169411417
United States,USA,2010,0.9730576935436444
United States,USA,2011,1.246179298214123
United States,USA,2012,1.4981148564101887
United States,USA,2013,1.7373696941615606
United States,USA,2014,1.8594056149403615
United States,USA,2015,1.969571781803234
United States,USA,2016,2.344757983747489
United States,USA,2017,2.615257181172166
United States,USA,2018,2.7315513094012154
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0
Venezuela,VEN,2014,0
Venezuela,VEN,2015,0.00035938352097016334
Venezuela,VEN,2016,0
Venezuela,VEN,2017,0
Venezuela,VEN,2018,0
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.0009997666414997945
Vietnam,VNM,2009,0.006668461619037821
Vietnam,VNM,2010,0.02066277236430017
Vietnam,VNM,2011,0.018051230713846053
Vietnam,VNM,2012,0.017260758232132835
Vietnam,VNM,2013,0.02725149172097302
Vietnam,VNM,2014,0.024914915650278507
Vietnam,VNM,2015,0.05786839961478841
Vietnam,VNM,2016,0.06421267197231068
Vietnam,VNM,2017,0.0790002746097005
Vietnam,VNM,2018,0.0861620399958583
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.000010508693299871204
World,OWID_WRL,1979,0.000020311454486151136
World,OWID_WRL,1980,0.00003580556504265658
World,OWID_WRL,1981,0.000036007106527801706
World,OWID_WRL,1982,0.00006371085005252612
World,OWID_WRL,1983,0.00011118035986611391
World,OWID_WRL,1984,0.00014488324190858813
World,OWID_WRL,1985,0.00020273384531812122
World,OWID_WRL,1986,0.0004288357705784881
World,OWID_WRL,1987,0.000583126920346431
World,OWID_WRL,1988,0.0009536275396303237
World,OWID_WRL,1989,0.007473028119762947
World,OWID_WRL,1990,0.010127980251948873
World,OWID_WRL,1991,0.011320702841479381
World,OWID_WRL,1992,0.013023163115602
World,OWID_WRL,1993,0.015558386252295735
World,OWID_WRL,1994,0.019197290646596702
World,OWID_WRL,1995,0.021824711022947255
World,OWID_WRL,1996,0.023610595152728134
World,OWID_WRL,1997,0.030512122168627254
World,OWID_WRL,1998,0.040181962932815014
World,OWID_WRL,1999,0.052589681327448304
World,OWID_WRL,2000,0.07598337696833297
World,OWID_WRL,2001,0.09180364029943143
World,OWID_WRL,2002,0.12237190510107786
World,OWID_WRL,2003,0.1419173901499349
World,OWID_WRL,2004,0.1830067317582853
World,OWID_WRL,2005,0.21631308803040983
