Entity,Code,Year,"Cumulative drop-out rate to the last grade of lower secondary general education, both sexes (%) (%)"
Tajikistan,TJK,2004,8.19223976135254
Tajikistan,TJK,2005,6.56934976577759
Tajikistan,TJK,2006,7.29710006713867
Tajikistan,TJK,2007,5.83797979354858
Tajikistan,TJK,2008,6.28443002700806
Tajikistan,TJK,2009,6.91089010238647
Tajikistan,TJK,2010,5.9242901802063
Tajikistan,TJK,2011,4.98783016204834
Tajikistan,TJK,2014,3.19198989868164
Tanzania,TZA,2001,21.9679794311523
Tanzania,TZA,2002,30.7710609436035
Tanzania,TZA,2003,15.1930704116821
Tanzania,TZA,2004,26.6817092895508
Tanzania,TZA,2007,37.3024597167969
Tanzania,TZA,2008,36.1687202453613
Tanzania,TZA,2012,41.8815803527832
Thailand,THA,1975,26.9615707397461
Thailand,THA,1976,23.8100891113281
Thailand,THA,1977,20.0146598815918
Thailand,THA,1978,15.91868019104
Timor,TLS,2008,2.06781005859375
Timor,TLS,2009,7.98351001739502
Timor,TLS,2010,0.962979972362518
Timor,TLS,2011,6.55610990524292
Timor,TLS,2012,9.06606960296631
Togo,TGO,1971,59.5032005310059
Togo,TGO,1972,58.5696792602539
Togo,TGO,1973,60.4381103515625
Togo,TGO,1974,59.7678298950195
Togo,TGO,1975,68.1068420410156
Togo,TGO,1976,70.7397689819336
Togo,TGO,1977,67.9607467651367
Togo,TGO,1978,57.0406684875488
Togo,TGO,1979,57.7403984069824
Togo,TGO,1980,46.9567909240723
Togo,TGO,1981,38.2034683227539
Togo,TGO,1982,43.0652694702148
Togo,TGO,1983,46.0532913208008
Togo,TGO,1984,52.2278900146484
Togo,TGO,1985,45.0819091796875
Togo,TGO,1986,61.2473983764648
Togo,TGO,1987,46.1952705383301
Togo,TGO,1988,73.4401702880859
Togo,TGO,1989,51.6458282470703
Togo,TGO,1990,67.3682403564453
Togo,TGO,1991,42.7733688354492
Togo,TGO,1992,46.6157608032227
Togo,TGO,1994,51.2882194519043
Togo,TGO,1995,41.177791595459
Togo,TGO,1996,56.9319915771484
Togo,TGO,1999,38.6057090759277
Togo,TGO,2000,30.3408508300781
Togo,TGO,2001,24.407470703125
Togo,TGO,2002,28.2525596618652
Togo,TGO,2003,28.4039707183838
Togo,TGO,2004,33.0688209533691
Togo,TGO,2005,25.5601997375488
Togo,TGO,2006,53.7798614501953
Togo,TGO,2007,21.7011299133301
Togo,TGO,2010,5.39403009414673
Togo,TGO,2013,41.9605484008789
Tonga,TON,1982,37.6696395874023
Tonga,TON,1983,43.0072708129883
Tonga,TON,1984,27.6260890960693
Tonga,TON,1985,17.0902194976807
Tonga,TON,1993,28.0894508361816
Tonga,TON,2003,47.8634185791016
Trinidad and Tobago,TTO,1971,13.3992595672607
Trinidad and Tobago,TTO,1972,15.8257703781128
Trinidad and Tobago,TTO,1985,13.1347103118896
Trinidad and Tobago,TTO,1988,3.74835991859436
Trinidad and Tobago,TTO,1993,3.87028002738953
Trinidad and Tobago,TTO,1996,2.32920002937317
Trinidad and Tobago,TTO,1997,1.59511005878448
Trinidad and Tobago,TTO,2003,10.7094602584839
Trinidad and Tobago,TTO,2004,16.6985702514648
Trinidad and Tobago,TTO,2007,6.11542987823486
Trinidad and Tobago,TTO,2008,0.732460021972656
Trinidad and Tobago,TTO,2009,13.7936401367188
Tunisia,TUN,1979,21.7678508758545
Tunisia,TUN,1980,40.0834693908691
Tunisia,TUN,1981,33.7495994567871
Tunisia,TUN,1982,48.052921295166
Tunisia,TUN,1983,24.3181991577148
Tunisia,TUN,1984,23.8182697296143
Tunisia,TUN,1985,24.054370880127
Tunisia,TUN,1986,24.0774707794189
Tunisia,TUN,1987,12.9046096801758
Tunisia,TUN,1988,18.1879806518555
Tunisia,TUN,1990,36.1785583496094
Tunisia,TUN,1991,17.706750869751
Tunisia,TUN,1992,29.0035705566406
Tunisia,TUN,1993,33.7479705810547
Tunisia,TUN,1994,19.0859508514404
Tunisia,TUN,1995,26.6538906097412
Tunisia,TUN,1996,28.2488403320313
Tunisia,TUN,1997,27.7883892059326
Tunisia,TUN,2004,24.6289405822754
Tunisia,TUN,2005,25.9182605743408
Tunisia,TUN,2008,31.9224796295166
Tunisia,TUN,2009,30.7132301330566
Tunisia,TUN,2012,21.2134990692139
Tunisia,TUN,2013,20.6391696929932
Turkey,TUR,1976,16.9595203399658
Turkey,TUR,1977,19.7862091064453
Turkey,TUR,1982,39.8440017700195
Turkey,TUR,1983,43.6184387207031
Turkey,TUR,1984,40.193660736084
Turkey,TUR,1986,32.969669342041
Turkey,TUR,1987,32.749439239502
Turkey,TUR,1988,37.7307014465332
Turkey,TUR,1989,39.6332511901855
Turkey,TUR,1990,24.9752292633057
Turkey,TUR,1991,26.254940032959
Turkey,TUR,1992,23.0338897705078
Turkey,TUR,2003,6.19796991348267
Turkey,TUR,2004,3.85739994049072
Turkey,TUR,2005,4.08634996414185
Turkey,TUR,2006,3.1400899887085
Turkey,TUR,2007,5.82824993133545
Turkey,TUR,2008,6.22810983657837
Turkey,TUR,2010,21.0074195861816
Turkey,TUR,2011,8.96875
Turks and Caicos Islands,TCA,1997,18.2263107299805
Turks and Caicos Islands,TCA,2000,11.165340423584
Turks and Caicos Islands,TCA,2001,6.74985980987549
Turks and Caicos Islands,TCA,2002,22.9344291687012
Turks and Caicos Islands,TCA,2004,1.3249499797821
Tuvalu,TUV,1990,67.3202590942383
Uganda,UGA,1976,31.3421993255615
Uganda,UGA,1977,24.8862400054932
Uganda,UGA,1995,33.0829010009766
Uganda,UGA,2000,40.1361198425293
Uganda,UGA,2001,4.37689018249512
Uganda,UGA,2002,32.7802200317383
Uganda,UGA,2003,32.5833511352539
Uganda,UGA,2005,3.92115998268127
Uganda,UGA,2006,9.18039989471436
Uganda,UGA,2007,7.6911997795105
Uganda,UGA,2008,13.302339553833
Uganda,UGA,2009,28.9533290863037
Uganda,UGA,2010,40.6631317138672
Ukraine,UKR,1971,9.69487953186035
Ukraine,UKR,1972,8.31033992767334
Ukraine,UKR,1973,3.81205010414124
Ukraine,UKR,1977,1.11110997200012
Ukraine,UKR,1978,1.15401005744934
Ukraine,UKR,1979,1.21221005916595
Ukraine,UKR,1980,1.46932995319366
Ukraine,UKR,1982,5.03485012054443
Ukraine,UKR,1983,7.41254997253418
Ukraine,UKR,1984,7.65490007400513
Ukraine,UKR,1985,5.34261989593506
Ukraine,UKR,1988,2.36753988265991
Ukraine,UKR,1990,1.45800995826721
Ukraine,UKR,1992,4.10882997512817
Ukraine,UKR,1993,7.524010181427
Ukraine,UKR,1994,14.3234300613403
Ukraine,UKR,1999,3.09681010246277
Ukraine,UKR,2000,2.95091009140015
Ukraine,UKR,2001,2.0934898853302
Ukraine,UKR,2002,1.42624998092651
Ukraine,UKR,2003,1.47789001464844
Ukraine,UKR,2004,18.9939804077148
Ukraine,UKR,2005,24.5582695007324
Ukraine,UKR,2006,0.724749982357025
Ukraine,UKR,2007,1.01807999610901
Ukraine,UKR,2008,1.32823002338409
Ukraine,UKR,2009,1.05279004573822
Ukraine,UKR,2010,0.749660015106201
Ukraine,UKR,2011,0.936309993267059
Ukraine,UKR,2012,0.711239993572235
Ukraine,UKR,2013,0.846650004386902
United Arab Emirates,ARE,1974,48.4529685974121
United Arab Emirates,ARE,1975,54.2267112731934
United Arab Emirates,ARE,1976,47.1789512634277
United Arab Emirates,ARE,1977,43.0805892944336
United Arab Emirates,ARE,1978,42.9632987976074
United Arab Emirates,ARE,1980,48.8709907531738
United Arab Emirates,ARE,1982,35.4330711364746
United Arab Emirates,ARE,1983,32.3198204040527
United Arab Emirates,ARE,1984,30.9771595001221
United Arab Emirates,ARE,1985,26.3258895874023
United Arab Emirates,ARE,1986,29.6170501708984
United Arab Emirates,ARE,1987,31.864429473877
United Arab Emirates,ARE,1988,32.9763984680176
United Arab Emirates,ARE,1989,25.7496891021729
United Arab Emirates,ARE,1990,27.0889492034912
United Arab Emirates,ARE,1991,31.1648998260498
United Arab Emirates,ARE,1992,30.2661399841309
United Arab Emirates,ARE,1993,30.5612201690674
United Arab Emirates,ARE,1994,23.47878074646
United Arab Emirates,ARE,1995,20.5113105773926
United Arab Emirates,ARE,1997,14.5641403198242
United Arab Emirates,ARE,2000,4.24013996124268
United Arab Emirates,ARE,2001,5.45238018035889
United Arab Emirates,ARE,2002,5.26812982559204
United Arab Emirates,ARE,2003,6.04083013534546
United Arab Emirates,ARE,2004,8.04380989074707
United Arab Emirates,ARE,2005,3.9894700050354
United Arab Emirates,ARE,2006,2.07437992095947
United Arab Emirates,ARE,2009,8.90180969238281
United Arab Emirates,ARE,2010,9.14015007019043
United Arab Emirates,ARE,2011,10.162989616394
United Arab Emirates,ARE,2012,5.417799949646
United Arab Emirates,ARE,2013,3.2399799823761
Uruguay,URY,2001,6.22396993637085
Uruguay,URY,2002,9.45569038391113
Uruguay,URY,2003,11.3840303421021
Uruguay,URY,2004,14.2369499206543
Uruguay,URY,2005,10.8211803436279
Uruguay,URY,2006,13.576060295105
Uruguay,URY,2007,4.38270998001099
Uruguay,URY,2008,12.448769569397
Uruguay,URY,2009,15.5351896286011
Uzbekistan,UZB,1999,11.294529914856
Uzbekistan,UZB,2000,5.50598001480103
Uzbekistan,UZB,2001,5.09034013748169
Uzbekistan,UZB,2002,4.15367984771729
Uzbekistan,UZB,2003,3.77524995803833
Uzbekistan,UZB,2004,4.07658004760742
Uzbekistan,UZB,2005,3.56825995445251
Uzbekistan,UZB,2006,3.36231994628906
Uzbekistan,UZB,2007,3.57985997200012
Uzbekistan,UZB,2008,3.74038004875183
Uzbekistan,UZB,2009,3.09265995025635
Uzbekistan,UZB,2010,4.54322004318237
Vanuatu,VUT,1994,35.3067016601563
Vanuatu,VUT,2005,20.3311595916748
Vanuatu,VUT,2009,28.5863704681396
Venezuela,VEN,1972,50.969310760498
Venezuela,VEN,1973,47.5024108886719
Venezuela,VEN,1974,47.4024085998535
Venezuela,VEN,1975,44.336009979248
Venezuela,VEN,1976,44.2095489501953
Venezuela,VEN,1977,41.3216705322266
Venezuela,VEN,1978,41.3018493652344
Venezuela,VEN,1979,42.6889114379883
Venezuela,VEN,1980,42.643138885498
Venezuela,VEN,1981,45.2231292724609
Venezuela,VEN,1982,45.4174194335938
Venezuela,VEN,1983,44.2515411376953
Venezuela,VEN,1984,43.1837005615234
Venezuela,VEN,1985,38.8533210754395
Venezuela,VEN,1986,37.6777114868164
Venezuela,VEN,1987,41.8723793029785
Venezuela,VEN,1988,43.2157897949219
Venezuela,VEN,1989,45.6591415405273
Venezuela,VEN,1990,46.0894012451172
Venezuela,VEN,1991,45.4900398254395
Venezuela,VEN,1992,45.9255905151367
Venezuela,VEN,1993,46.5168304443359
Venezuela,VEN,1996,38.6491088867188
Venezuela,VEN,1997,37.5919189453125
Venezuela,VEN,1999,26.0329895019531
Venezuela,VEN,2000,24.8537006378174
Venezuela,VEN,2001,25.3559894561768
Venezuela,VEN,2002,30.9256896972656
Venezuela,VEN,2003,26.6561508178711
Venezuela,VEN,2004,24.6300792694092
Venezuela,VEN,2005,22.2865390777588
Venezuela,VEN,2006,19.8595695495605
Venezuela,VEN,2007,17.9448394775391
Venezuela,VEN,2008,16.9937496185303
Venezuela,VEN,2009,17.3201904296875
Venezuela,VEN,2010,16.2276096343994
Venezuela,VEN,2011,14.6329202651978
Venezuela,VEN,2012,17.9543399810791
Venezuela,VEN,2013,19.2875194549561
Vietnam,VNM,1979,85.2634429931641
Vietnam,VNM,1999,21.7634105682373
Vietnam,VNM,2000,21.8227195739746
Vietnam,VNM,2001,18.9022998809814
Vietnam,VNM,2010,14.0717496871948
Vietnam,VNM,2011,17.2607898712158
Vietnam,VNM,2012,17.8069305419922
Vietnam,VNM,2013,10.58909034729
Yemen,YEM,2004,17.9228706359863
Yemen,YEM,2012,14.6236896514893
Zambia,ZMB,1976,17.2591590881348
Zambia,ZMB,1977,8.51838970184326
Zambia,ZMB,1978,7.28641986846924
Zambia,ZMB,1979,5.21690988540649
Zambia,ZMB,1980,10.61266040802
Zambia,ZMB,1981,10.0494604110718
Zambia,ZMB,1983,11.6600799560547
Zambia,ZMB,1984,15.3995304107666
Zambia,ZMB,1999,2.66861009597778
Zambia,ZMB,2000,15.3010396957397
Zambia,ZMB,2004,0.630339980125427
Zambia,ZMB,2006,3.41072010993958
Zambia,ZMB,2008,6.31232023239136
Zambia,ZMB,2009,12.0259704589844
Zambia,ZMB,2010,8.72399044036865
Zambia,ZMB,2011,8.79195022583008
Zambia,ZMB,2012,10.8969602584839
Zimbabwe,ZWE,1984,24.3384895324707
Zimbabwe,ZWE,2012,5.79791021347046
