Entity,Code,Year,Pupil-teacher ratio in pre-primary education (headcount basis) (headcount basis)
Cameroon,CMR,1991,26.288480758667
Cameroon,CMR,1992,26.9535808563232
Cameroon,CMR,1994,24.2820205688477
Cameroon,CMR,1995,24.1508693695068
Cameroon,CMR,1997,19.2118797302246
Cameroon,CMR,1998,19.756139755249
Cameroon,CMR,1999,23.4132499694824
Cameroon,CMR,2000,23.6684703826904
Cameroon,CMR,2001,23.6674194335938
Cameroon,CMR,2002,23.9527606964111
Cameroon,CMR,2003,23.5032196044922
Cameroon,CMR,2004,22.8324909210205
Cameroon,CMR,2005,24.0725002288818
Cameroon,CMR,2006,21.2201595306396
Cameroon,CMR,2007,17.5952701568604
Cameroon,CMR,2008,21.7791996002197
Cameroon,CMR,2009,22.3045597076416
Cameroon,CMR,2010,21.8098106384277
Cameroon,CMR,2011,22.0854091644287
Cameroon,CMR,2012,22.1466407775879
Cameroon,CMR,2014,21.0998497009277
Canada,CAN,1985,33.9494514465332
Canada,CAN,1986,33.4324798583984
Canada,CAN,1987,33.3950309753418
Canada,CAN,1988,32.0453109741211
Canada,CAN,1989,30.753490447998
Canada,CAN,1990,31.7725791931152
Canada,CAN,1991,30.5605297088623
Canada,CAN,1992,30.6873302459717
Canada,CAN,1993,37.042839050293
Canada,CAN,1994,37.4144897460938
Canada,CAN,1995,38.9712181091309
Canada,CAN,1996,39.5643615722656
Canada,CAN,1998,17.9502792358398
Canada,CAN,1999,17.2587795257568
Canada,CAN,2000,17.7248096466064
Cape Verde,CPV,1984,28.5942001342773
Cape Verde,CPV,1987,33.2573509216309
Cape Verde,CPV,2001,24.7934894561768
Cape Verde,CPV,2002,25.1119194030762
Cape Verde,CPV,2003,25.9254302978516
Cape Verde,CPV,2004,21.674919128418
Cape Verde,CPV,2005,23.0438003540039
Cape Verde,CPV,2006,22.4821090698242
Cape Verde,CPV,2007,21.7062397003174
Cape Verde,CPV,2008,21.544750213623
Cape Verde,CPV,2009,21.3992290496826
Cape Verde,CPV,2010,19.7914009094238
Cape Verde,CPV,2011,20.259859085083
Cape Verde,CPV,2012,19.7061996459961
Cape Verde,CPV,2013,18.1947193145752
Cape Verde,CPV,2014,17.7010402679443
Cayman Islands,CYM,1980,31.6000003814697
Cayman Islands,CYM,1999,9.47058963775635
Cayman Islands,CYM,2000,12.1764698028564
Cayman Islands,CYM,2001,14.3777799606323
Cayman Islands,CYM,2002,10.0169496536255
Cayman Islands,CYM,2004,13.1818199157715
Cayman Islands,CYM,2005,11.730770111084
Cayman Islands,CYM,2006,12.769229888916
Cayman Islands,CYM,2007,8.51515007019043
Cayman Islands,CYM,2012,8.4428596496582
Central African Republic,CAF,1971,43.2166709899902
Central African Republic,CAF,1972,40.8785018920898
Central African Republic,CAF,1973,39.1520690917969
Central African Republic,CAF,1976,50.1079788208008
Central African Republic,CAF,1987,31.8055591583252
Central African Republic,CAF,2005,34.4309883117676
Central African Republic,CAF,2007,34.3732604980469
Central African Republic,CAF,2011,44.2740592956543
Chad,TCD,1972,23.0400009155273
Chad,TCD,1995,24.9701499938965
Chad,TCD,2010,35.0561981201172
Chad,TCD,2011,34.0136985778809
Chad,TCD,2012,35.1731109619141
Chad,TCD,2013,29.2975902557373
Chile,CHL,1971,32.7610893249512
Chile,CHL,1972,34.3515701293945
Chile,CHL,1973,34.6412010192871
Chile,CHL,1974,43.5029792785645
Chile,CHL,1975,49.6405296325684
Chile,CHL,1976,41.860050201416
Chile,CHL,1977,46.2343215942383
Chile,CHL,1978,46.6115684509277
Chile,CHL,1979,65.5643615722656
Chile,CHL,1988,22.9589691162109
Chile,CHL,1989,23.1613292694092
Chile,CHL,1991,24.032190322876
Chile,CHL,1993,27.2276191711426
Chile,CHL,1994,27.9699401855469
Chile,CHL,1995,29.559419631958
Chile,CHL,2000,24.2735290527344
Chile,CHL,2002,24.8010406494141
Chile,CHL,2003,22.9084796905518
Chile,CHL,2004,21.4056797027588
Chile,CHL,2005,20.6955604553223
Chile,CHL,2006,19.6594905853271
Chile,CHL,2007,18.639310836792
Chile,CHL,2008,14.1888799667358
Chile,CHL,2009,12.459210395813
Chile,CHL,2010,9.80757999420166
Chile,CHL,2011,9.47850036621094
China,CHN,1974,28.6549701690674
China,CHN,1975,25.0998992919922
China,CHN,1976,26.2156391143799
China,CHN,1977,27.1339702606201
China,CHN,1978,26.7861404418945
China,CHN,1979,28.4368190765381
China,CHN,1980,29.8550090789795
China,CHN,1981,28.0197200775146
China,CHN,1982,26.333080291748
China,CHN,1983,26.8085308074951
China,CHN,1984,26.33371925354
China,CHN,1985,26.3640804290771
China,CHN,1986,26.9083499908447
China,CHN,1987,26.9297409057617
China,CHN,1988,27.7531509399414
China,CHN,1989,27.6630401611328
China,CHN,1990,26.0564098358154
China,CHN,1991,26.3104305267334
China,CHN,1992,28.7331295013428
China,CHN,1993,29.7939891815186
China,CHN,1994,30.5327796936035
China,CHN,1995,30.5222396850586
China,CHN,1996,30.9832897186279
China,CHN,1997,30.0060691833496
China,CHN,1998,28.4812393188477
China,CHN,1999,27.4498500823975
China,CHN,2000,26.664379119873
China,CHN,2001,26.2031402587891
China,CHN,2006,22.886079788208
China,CHN,2007,22.4293594360352
China,CHN,2008,22.3845195770264
China,CHN,2009,22.7106800079346
China,CHN,2010,24.0367393493652
China,CHN,2011,23.1503295898438
China,CHN,2012,23.0114307403564
China,CHN,2013,22.2659492492676
China,CHN,2014,21.0387191772461
Colombia,COL,1972,18.1496200561523
Colombia,COL,1973,18.1508502960205
Colombia,COL,1974,20.3129501342773
Colombia,COL,1975,24.6740398406982
Colombia,COL,1976,25.9601707458496
Colombia,COL,1977,27.3700408935547
Colombia,COL,1978,25.1175003051758
Colombia,COL,1979,27.7624092102051
Colombia,COL,1980,25.8631000518799
Colombia,COL,1981,24.3298397064209
Colombia,COL,1982,25.1921806335449
Colombia,COL,1983,24.2080993652344
Colombia,COL,1984,27.3348407745361
Colombia,COL,1985,26.1946601867676
Colombia,COL,1986,24.072790145874
Colombia,COL,1987,24.0082702636719
Colombia,COL,1988,23.9041690826416
Colombia,COL,1989,23.8092594146729
Colombia,COL,1991,23.7280197143555
Colombia,COL,1992,23.6997890472412
Colombia,COL,1993,24.365909576416
Colombia,COL,1994,21.6880397796631
Colombia,COL,1995,20.745080947876
Colombia,COL,1996,20.0418395996094
Colombia,COL,1998,17.0072402954102
Colombia,COL,1999,17.6710796356201
Colombia,COL,2000,20.062629699707
Colombia,COL,2001,20.3963298797607
Colombia,COL,2002,21.0926895141602
Colombia,COL,2004,21.1225299835205
Colombia,COL,2005,22.2010402679443
Colombia,COL,2006,22.1935291290283
Colombia,COL,2007,21.9572296142578
Colombia,COL,2008,26.9534206390381
Colombia,COL,2009,27.9077892303467
Colombia,COL,2010,26.5753898620605
Colombia,COL,2011,25.6335201263428
Comoros,COM,1999,26.2399997711182
Comoros,COM,2000,25.926830291748
Congo,COG,1971,35.5
Congo,COG,1973,41.4210510253906
Congo,COG,1978,12.0186595916748
Congo,COG,1979,8.12215995788574
Congo,COG,1980,10.20578956604
Congo,COG,1981,10.4730501174927
Congo,COG,1982,8.90616989135742
Congo,COG,1983,9.47509956359863
Congo,COG,1984,11.5434303283691
Congo,COG,1985,9.88766002655029
Congo,COG,1986,10.4189901351929
Congo,COG,1987,10.2300996780396
Congo,COG,1988,9.90713977813721
Congo,COG,1989,8.83036994934082
Congo,COG,1990,9.96603965759277
Congo,COG,1991,9.00774955749512
Congo,COG,1992,10.4366397857666
Congo,COG,1993,7.80134010314941
Congo,COG,1994,8.74256992340088
Congo,COG,1995,5.49283981323242
Congo,COG,1996,4.03804016113281
Congo,COG,1997,7.81435012817383
Congo,COG,1998,3.22958993911743
Congo,COG,1999,9.9554500579834
Congo,COG,2000,10.1067304611206
Congo,COG,2001,14.233380317688
Congo,COG,2002,15.2196598052979
Congo,COG,2004,19.3276805877686
Congo,COG,2005,21.7943897247314
Congo,COG,2006,18.6246604919434
Congo,COG,2007,20.4850997924805
Congo,COG,2008,22.8938808441162
Congo,COG,2009,22.5551795959473
Congo,COG,2010,23.2719497680664
Congo,COG,2012,25.6639709472656
Costa Rica,CRI,1970,29.2304706573486
Costa Rica,CRI,1971,29.2268390655518
Costa Rica,CRI,1972,30.0873603820801
Costa Rica,CRI,1973,29.4931507110596
Costa Rica,CRI,1974,29.4480209350586
Costa Rica,CRI,1975,31.2159996032715
Costa Rica,CRI,1976,32.0461006164551
Costa Rica,CRI,1977,31.7240791320801
Costa Rica,CRI,1979,32.5806503295898
Costa Rica,CRI,1980,32.4769706726074
Costa Rica,CRI,1981,32.4343681335449
Costa Rica,CRI,1982,36.680850982666
Costa Rica,CRI,1983,30.6100692749023
Costa Rica,CRI,1984,27.4108791351318
Costa Rica,CRI,1985,27.9232006072998
Costa Rica,CRI,1986,32.6900291442871
Costa Rica,CRI,1987,24.8722896575928
Costa Rica,CRI,1988,24.2230701446533
Costa Rica,CRI,1989,29.5070991516113
Costa Rica,CRI,1990,23.4479598999023
Costa Rica,CRI,1991,23.9815692901611
Costa Rica,CRI,1992,25.1885204315186
Costa Rica,CRI,1993,23.5437793731689
Costa Rica,CRI,1994,22.638599395752
Costa Rica,CRI,1995,22.5893993377686
Costa Rica,CRI,1996,20.9778900146484
Costa Rica,CRI,1997,21.2377490997314
Costa Rica,CRI,1998,20.2177200317383
Costa Rica,CRI,1999,20.5775108337402
Costa Rica,CRI,2000,18.6512699127197
Costa Rica,CRI,2001,18.5060195922852
Costa Rica,CRI,2002,17.5349407196045
Costa Rica,CRI,2004,16.3611507415771
Costa Rica,CRI,2005,16.1649608612061
Costa Rica,CRI,2006,15.2749700546265
Costa Rica,CRI,2008,14.5453395843506
Costa Rica,CRI,2009,13.780909538269
Costa Rica,CRI,2010,14.4154996871948
Costa Rica,CRI,2011,14.170280456543
Costa Rica,CRI,2013,12.8112096786499
Costa Rica,CRI,2014,13.1004199981689
Cote d'Ivoire,CIV,1976,43.1111106872559
Cote d'Ivoire,CIV,1977,43.2314796447754
Cote d'Ivoire,CIV,1978,41.8099212646484
Cote d'Ivoire,CIV,1979,41.9692306518555
Cote d'Ivoire,CIV,1980,36.1964302062988
Cote d'Ivoire,CIV,1981,35.1452484130859
Cote d'Ivoire,CIV,1983,30.9012908935547
Cote d'Ivoire,CIV,1984,32.5782585144043
Cote d'Ivoire,CIV,1995,21.5083904266357
Cote d'Ivoire,CIV,1998,18.5095405578613
Cote d'Ivoire,CIV,1999,22.5018997192383
Cote d'Ivoire,CIV,2000,21.9971809387207
Cote d'Ivoire,CIV,2001,20.2295703887939
Cote d'Ivoire,CIV,2002,21.1826400756836
Cote d'Ivoire,CIV,2003,22.3253803253174
Cote d'Ivoire,CIV,2006,16.4944705963135
Cote d'Ivoire,CIV,2007,17.0433597564697
Cote d'Ivoire,CIV,2008,15.4610395431519
Cote d'Ivoire,CIV,2009,17.3481197357178
Cote d'Ivoire,CIV,2011,18.9627990722656
Cote d'Ivoire,CIV,2012,18.4968605041504
Cote d'Ivoire,CIV,2013,20.7110404968262
Cote d'Ivoire,CIV,2014,21.8495197296143
Croatia,HRV,1980,17.9341297149658
Croatia,HRV,1981,16.7474708557129
Croatia,HRV,1982,16.6718692779541
Croatia,HRV,1983,16.6088104248047
Croatia,HRV,1984,15.8555002212524
Croatia,HRV,1985,16.1326503753662
Croatia,HRV,1986,15.7847604751587
Croatia,HRV,1987,15.6635999679565
Croatia,HRV,1988,15.4532403945923
Croatia,HRV,1989,15.5122699737549
Croatia,HRV,1990,13.3174896240234
Croatia,HRV,1991,12.5282096862793
Croatia,HRV,1995,15.0171098709106
Croatia,HRV,1996,14.5326299667358
Croatia,HRV,1997,14.017970085144
Croatia,HRV,1998,13.621509552002
Croatia,HRV,1999,12.7831401824951
Croatia,HRV,2000,13.2652196884155
Croatia,HRV,2001,13.182149887085
Croatia,HRV,2002,12.5443696975708
Croatia,HRV,2003,12.2454204559326
Croatia,HRV,2005,14.6483297348022
Croatia,HRV,2006,14.1145601272583
Croatia,HRV,2007,14.1661996841431
Croatia,HRV,2008,13.6705303192139
Croatia,HRV,2009,13.4227104187012
Croatia,HRV,2010,12.9622802734375
Croatia,HRV,2011,13.0321798324585
Croatia,HRV,2012,12.6530895233154
Croatia,HRV,2014,13.1106700897217
Cuba,CUB,1971,33.2568702697754
Cuba,CUB,1972,32.1638603210449
Cuba,CUB,1973,29.7648792266846
Cuba,CUB,1974,29.5120792388916
Cuba,CUB,1975,28.974609375
Cuba,CUB,1976,29.0419902801514
Cuba,CUB,1977,31.6846103668213
Cuba,CUB,1978,30.0226192474365
Cuba,CUB,1979,26.2197208404541
Cuba,CUB,1980,25.5600299835205
Cuba,CUB,1981,24.5177307128906
Cuba,CUB,1982,23.4950504302979
Cuba,CUB,1983,22.4556903839111
Cuba,CUB,1984,21.9804000854492
Cuba,CUB,1985,22.1174201965332
Cuba,CUB,1986,23.4910507202148
Cuba,CUB,1987,21.6580009460449
Cuba,CUB,1988,22.7169799804688
Cuba,CUB,1989,22.6485404968262
Cuba,CUB,1990,22.3524894714355
Cuba,CUB,1991,23.8305206298828
Cuba,CUB,1992,21.6571292877197
Cuba,CUB,1993,23.205940246582
Cuba,CUB,1994,23.839319229126
Cuba,CUB,1995,24.6134796142578
Cuba,CUB,1996,23.8985500335693
Cuba,CUB,1997,22.1693000793457
Cuba,CUB,1999,18.8324794769287
Cuba,CUB,2000,19.2547092437744
Cuba,CUB,2001,18.3828392028809
Cuba,CUB,2002,18.4431400299072
Cuba,CUB,2003,17.9246997833252
Cuba,CUB,2004,17.7624397277832
Cuba,CUB,2005,17.0485801696777
Cuba,CUB,2006,17.0608997344971
Cuba,CUB,2007,16.4471797943115
Cuba,CUB,2008,15.9842901229858
Cuba,CUB,2009,14.0466203689575
Cuba,CUB,2010,13.5989904403687
Cuba,CUB,2011,13.0888500213623
Cuba,CUB,2012,12.6744403839111
Cyprus,CYP,1971,18.3262691497803
Cyprus,CYP,1972,19.3194408416748
Cyprus,CYP,1973,19.6491203308105
Cyprus,CYP,1974,18.8626899719238
Cyprus,CYP,1975,18.6184997558594
Cyprus,CYP,1976,19.0495491027832
Cyprus,CYP,1977,20.8262500762939
Cyprus,CYP,1978,19.8095207214355
Cyprus,CYP,1979,24.2064094543457
Cyprus,CYP,1980,25.5759296417236
Cyprus,CYP,1981,24.8732109069824
Cyprus,CYP,1982,25.5897998809814
Cyprus,CYP,1983,25.9168395996094
Cyprus,CYP,1984,25.5210208892822
Cyprus,CYP,1985,26.2302494049072
Cyprus,CYP,1986,24.8668594360352
Cyprus,CYP,1987,24.0654602050781
Cyprus,CYP,1988,23.6590404510498
Cyprus,CYP,1989,24.2004795074463
Cyprus,CYP,1990,24
Cyprus,CYP,1991,23.0038795471191
Cyprus,CYP,1992,22.3159294128418
Cyprus,CYP,1993,20.1103096008301
Cyprus,CYP,1994,19.8865203857422
Cyprus,CYP,1995,19.7392997741699
Cyprus,CYP,1996,19.8442897796631
Cyprus,CYP,1997,17.8912601470947
Cyprus,CYP,1999,19.1253890991211
Cyprus,CYP,2000,20.9527797698975
Cyprus,CYP,2001,20.5286502838135
Cyprus,CYP,2002,20.3245506286621
Cyprus,CYP,2003,18.1409397125244
Cyprus,CYP,2004,18.4675197601318
Cyprus,CYP,2005,18.2735290527344
Cyprus,CYP,2006,17.897439956665
Cyprus,CYP,2007,17.4223194122314
Cyprus,CYP,2008,17.2755699157715
Cyprus,CYP,2009,16.6658496856689
Cyprus,CYP,2010,16.7182502746582
Cyprus,CYP,2011,17.169059753418
Cyprus,CYP,2012,16.5336303710938
Cyprus,CYP,2013,16.169620513916
Cyprus,CYP,2014,15.6293802261353
Czech Republic,CZE,1971,13.0721397399902
Czech Republic,CZE,1972,13.0525598526001
Czech Republic,CZE,1973,13.0750598907471
Czech Republic,CZE,1974,13.2109804153442
Czech Republic,CZE,1975,13.377739906311
Czech Republic,CZE,1976,13.5183200836182
Czech Republic,CZE,1977,14.2459402084351
Czech Republic,CZE,1978,14.784049987793
Czech Republic,CZE,1979,14.984169960022
Czech Republic,CZE,1980,14.9943895339966
Czech Republic,CZE,1981,14.900839805603
Czech Republic,CZE,1982,15.0306100845337
Czech Republic,CZE,1983,14.3780698776245
Czech Republic,CZE,1984,14.2984800338745
Czech Republic,CZE,1985,14.4786996841431
Czech Republic,CZE,1986,14.5845403671265
Czech Republic,CZE,1987,14.1132802963257
Czech Republic,CZE,1988,13.4076700210571
Czech Republic,CZE,1989,12.7132501602173
Czech Republic,CZE,1990,12.4304504394531
Czech Republic,CZE,1991,10.9659595489502
Czech Republic,CZE,1992,10.8160495758057
Czech Republic,CZE,1993,10.6050796508789
Czech Republic,CZE,1994,12.0256500244141
Czech Republic,CZE,1995,11.2444400787354
Czech Republic,CZE,1996,11.6662998199463
Czech Republic,CZE,1999,18.3105392456055
Czech Republic,CZE,2000,18.440559387207
Czech Republic,CZE,2001,12.559289932251
Czech Republic,CZE,2002,12.6237497329712
Czech Republic,CZE,2003,12.8042802810669
Czech Republic,CZE,2004,12.846170425415
Czech Republic,CZE,2005,12.9946403503418
Czech Republic,CZE,2006,11.7529697418213
Czech Republic,CZE,2007,13.590259552002
Czech Republic,CZE,2008,13.6890201568604
Czech Republic,CZE,2009,13.8311901092529
Czech Republic,CZE,2010,13.9024896621704
Czech Republic,CZE,2011,13.9129495620728
Czech Republic,CZE,2012,13.9360103607178
Czech Republic,CZE,2013,13.8913097381592
Democratic Republic of Congo,COD,1973,42.2124481201172
Democratic Republic of Congo,COD,1993,43.2747383117676
Democratic Republic of Congo,COD,2001,24.80491065979
Democratic Republic of Congo,COD,2002,23.0184307098389
Democratic Republic of Congo,COD,2007,25.5486392974854
Democratic Republic of Congo,COD,2008,27.8070697784424
Democratic Republic of Congo,COD,2009,24.5907897949219
Democratic Republic of Congo,COD,2010,25.4912109375
Democratic Republic of Congo,COD,2011,25.0307903289795
Democratic Republic of Congo,COD,2012,25.6827507019043
Democratic Republic of Congo,COD,2013,25.7143402099609
Democratic Republic of Congo,COD,2014,24.5741691589355
Denmark,DNK,1972,29.1124496459961
Denmark,DNK,1973,29.3588104248047
Denmark,DNK,1974,27.4973392486572
Denmark,DNK,1975,25.5622406005859
Denmark,DNK,1977,26.1424007415771
Denmark,DNK,1978,26.8869304656982
Denmark,DNK,1985,16.9870491027832
Denmark,DNK,1986,15.7948198318481
Denmark,DNK,1987,15.2740097045898
Denmark,DNK,1988,15.6590404510498
Denmark,DNK,1989,14.2463598251343
Denmark,DNK,1990,14.0113401412964
Denmark,DNK,1992,13.8741502761841
Denmark,DNK,1993,9.78771018981934
Denmark,DNK,1994,10.4577102661133
Denmark,DNK,1995,10.4984903335571
Denmark,DNK,1999,5.54146003723145
Denmark,DNK,2000,5.42026996612549
Denmark,DNK,2001,5.52631998062134
Djibouti,DJI,1979,34.125
Djibouti,DJI,1999,28.5
Djibouti,DJI,2001,23.6666698455811
Djibouti,DJI,2002,28.7272701263428
Djibouti,DJI,2004,20.5128192901611
Djibouti,DJI,2006,19.864860534668
Djibouti,DJI,2007,19.6034507751465
Djibouti,DJI,2008,16.6794891357422
Djibouti,DJI,2009,16.3733291625977
Dominica,DMA,1974,36.7541007995605
Dominica,DMA,1975,35.5671615600586
Dominica,DMA,1976,38.3333282470703
Dominica,DMA,1977,36.9230804443359
Dominica,DMA,1979,35.0769195556641
Dominica,DMA,1986,29.0697708129883
Dominica,DMA,1987,27.9767398834229
Dominica,DMA,1988,26.2424201965332
Dominica,DMA,1990,24.6292095184326
Dominica,DMA,1991,22.4599990844727
Dominica,DMA,1992,18.5185203552246
Dominica,DMA,1993,22.9007606506348
Dominica,DMA,1999,18.3142890930176
Dominica,DMA,2000,14.9927501678467
Dominica,DMA,2001,17.692310333252
Dominica,DMA,2002,15.88148021698
Dominica,DMA,2003,11.9111099243164
Dominica,DMA,2004,13.4222202301025
Dominica,DMA,2005,14.0457496643066
Dominica,DMA,2006,13.903450012207
Dominica,DMA,2007,13.8382396697998
Dominica,DMA,2008,14.8592596054077
Dominica,DMA,2009,13.5071401596069
Dominica,DMA,2010,13.8029203414917
Dominica,DMA,2011,10.7929000854492
Dominica,DMA,2012,10.8374996185303
Dominica,DMA,2013,12.5369100570679
Dominica,DMA,2014,12.8906297683716
Dominican Republic,DOM,1997,20.3142509460449
Dominican Republic,DOM,1998,22.2308902740479
Dominican Republic,DOM,1999,23.8197803497314
Dominican Republic,DOM,2000,21.9541893005371
Dominican Republic,DOM,2002,26.8457698822021
Dominican Republic,DOM,2003,23.7600708007813
Dominican Republic,DOM,2004,20.6722602844238
Dominican Republic,DOM,2005,22.1546401977539
Dominican Republic,DOM,2006,25.8320693969727
Dominican Republic,DOM,2007,21.6274394989014
Dominican Republic,DOM,2008,24.2013492584229
Dominican Republic,DOM,2009,23.6387500762939
Dominican Republic,DOM,2010,23.5556507110596
Dominican Republic,DOM,2011,23.5814609527588
Dominican Republic,DOM,2012,25.137580871582
Dominican Republic,DOM,2013,23.3942203521729
Dominican Republic,DOM,2014,21.4128894805908
East Asia & Pacific,,1973,26.9901695251465
East Asia & Pacific,,1974,26.7241306304932
East Asia & Pacific,,1975,25.0843105316162
East Asia & Pacific,,1976,25.8803901672363
East Asia & Pacific,,1977,26.8010406494141
East Asia & Pacific,,1978,26.2167205810547
East Asia & Pacific,,1979,27.1830101013184
East Asia & Pacific,,1980,28.3371295928955
East Asia & Pacific,,1981,27.371509552002
East Asia & Pacific,,1982,26.1881294250488
East Asia & Pacific,,1983,26.0079307556152
East Asia & Pacific,,1984,25.7985496520996
East Asia & Pacific,,1985,25.6364707946777
East Asia & Pacific,,1986,25.93577003479
East Asia & Pacific,,1987,25.4436092376709
East Asia & Pacific,,1988,25.8888607025146
East Asia & Pacific,,1989,25.6568603515625
East Asia & Pacific,,1990,24.4744300842285
East Asia & Pacific,,1991,24.9983692169189
East Asia & Pacific,,1992,26.4559497833252
East Asia & Pacific,,1993,27.1860408782959
East Asia & Pacific,,1994,27.7761192321777
East Asia & Pacific,,1995,27.8568000793457
East Asia & Pacific,,1996,28.1897602081299
East Asia & Pacific,,1997,27.4559898376465
East Asia & Pacific,,1998,26.3062400817871
East Asia & Pacific,,1999,25.4269104003906
East Asia & Pacific,,2000,24.6814403533936
East Asia & Pacific,,2001,24.0936908721924
East Asia & Pacific,,2002,22.7753105163574
East Asia & Pacific,,2003,21.7293090820313
East Asia & Pacific,,2004,20.4965400695801
East Asia & Pacific,,2005,19.7523307800293
East Asia & Pacific,,2006,21.5670700073242
East Asia & Pacific,,2007,20.7132091522217
East Asia & Pacific,,2008,20.1364097595215
East Asia & Pacific,,2009,20.4502906799316
East Asia & Pacific,,2010,21.566089630127
East Asia & Pacific,,2011,21.3096504211426
East Asia & Pacific,,2012,21.6553592681885
East Asia & Pacific,,2013,21.0853996276855
East Asia & Pacific,,2014,19.6674308776855
East Asia & Pacific (all income levels),,1973,25.5080509185791
East Asia & Pacific (all income levels),,1974,25.7042808532715
East Asia & Pacific (all income levels),,1975,24.9030704498291
East Asia & Pacific (all income levels),,1976,25.5029907226563
East Asia & Pacific (all income levels),,1977,26.3967208862305
East Asia & Pacific (all income levels),,1978,25.7735691070557
East Asia & Pacific (all income levels),,1979,26.4158592224121
East Asia & Pacific (all income levels),,1980,27.1742401123047
East Asia & Pacific (all income levels),,1981,26.4347305297852
East Asia & Pacific (all income levels),,1982,25.4312000274658
East Asia & Pacific (all income levels),,1983,25.2354907989502
East Asia & Pacific (all income levels),,1984,25.0020694732666
East Asia & Pacific (all income levels),,1985,24.9004192352295
East Asia & Pacific (all income levels),,1986,25.1693897247314
East Asia & Pacific (all income levels),,1987,24.7491207122803
East Asia & Pacific (all income levels),,1988,25.1956806182861
East Asia & Pacific (all income levels),,1989,24.9821891784668
