Entity,Code,Year,Pri_adj_Enroll_% – Lee-Lee (2016) (%)
Sudan,SDN,1840,0
Sudan,SDN,1845,0.1
Sudan,SDN,1850,0.1
Sudan,SDN,1855,0.1
Sudan,SDN,1860,0.1
Sudan,SDN,1865,0.1
Sudan,SDN,1870,0.2
Sudan,SDN,1875,0.2
Sudan,SDN,1880,0.3
Sudan,SDN,1885,0.4
Sudan,SDN,1890,0.5
Sudan,SDN,1895,0.7
Sudan,SDN,1900,0.9
Sudan,SDN,1905,1.1
Sudan,SDN,1910,1.4
Sudan,SDN,1915,2.1
Sudan,SDN,1920,2.8
Sudan,SDN,1925,3.6
Sudan,SDN,1930,4.3
Sudan,SDN,1935,4.1
Sudan,SDN,1940,4.5
Sudan,SDN,1945,5.3
Sudan,SDN,1950,14.1
Sudan,SDN,1955,14
Sudan,SDN,1960,24.5
Sudan,SDN,1965,28.4
Sudan,SDN,1970,37.2
Sudan,SDN,1975,46.5
Sudan,SDN,1980,50
Sudan,SDN,1985,50
Sudan,SDN,1990,50
Sudan,SDN,1995,52
Sudan,SDN,2000,43.5
Sudan,SDN,2005,54.1
Sudan,SDN,2010,60.4
Swaziland,SWZ,1820,0
Swaziland,SWZ,1825,0
Swaziland,SWZ,1830,0
Swaziland,SWZ,1835,0
Swaziland,SWZ,1840,0
Swaziland,SWZ,1845,0
Swaziland,SWZ,1850,0
Swaziland,SWZ,1855,0
Swaziland,SWZ,1860,0
Swaziland,SWZ,1865,0
Swaziland,SWZ,1870,0
Swaziland,SWZ,1875,0
Swaziland,SWZ,1880,0
Swaziland,SWZ,1885,0
Swaziland,SWZ,1890,0
Swaziland,SWZ,1895,0
Swaziland,SWZ,1900,0
Swaziland,SWZ,1905,0.2
Swaziland,SWZ,1910,0.7
Swaziland,SWZ,1915,1.5
Swaziland,SWZ,1920,2.8
Swaziland,SWZ,1925,5
Swaziland,SWZ,1930,8.4
Swaziland,SWZ,1935,13.3
Swaziland,SWZ,1940,20.3
Swaziland,SWZ,1945,29.3
Swaziland,SWZ,1950,36.5
Swaziland,SWZ,1955,48.9
Swaziland,SWZ,1960,42.7
Swaziland,SWZ,1965,54.4
Swaziland,SWZ,1970,64
Swaziland,SWZ,1975,74
Swaziland,SWZ,1980,83
Swaziland,SWZ,1985,85
Swaziland,SWZ,1990,85
Swaziland,SWZ,1995,95
Swaziland,SWZ,2000,79.7
Swaziland,SWZ,2005,85.2
Swaziland,SWZ,2010,98.5
Sweden,SWE,1820,80.7
Sweden,SWE,1825,82.5
Sweden,SWE,1830,84.1
Sweden,SWE,1835,85.6
Sweden,SWE,1840,86.9
Sweden,SWE,1845,88.2
Sweden,SWE,1850,89.4
Sweden,SWE,1855,90.5
Sweden,SWE,1860,91.5
Sweden,SWE,1865,92.4
Sweden,SWE,1870,100
Sweden,SWE,1875,100
Sweden,SWE,1880,100
Sweden,SWE,1885,100
Sweden,SWE,1890,100
Sweden,SWE,1895,100
Sweden,SWE,1900,100
Sweden,SWE,1905,100
Sweden,SWE,1910,100
Sweden,SWE,1915,100
Sweden,SWE,1920,100
Sweden,SWE,1925,99.7
Sweden,SWE,1930,100
Sweden,SWE,1935,98.9
Sweden,SWE,1940,100
Sweden,SWE,1945,100
Sweden,SWE,1950,100
Sweden,SWE,1955,100
Sweden,SWE,1960,94
Sweden,SWE,1965,93.4
Sweden,SWE,1970,92.7
Sweden,SWE,1975,100
Sweden,SWE,1980,96.4
Sweden,SWE,1985,97.7
Sweden,SWE,1990,99
Sweden,SWE,1995,100
Sweden,SWE,2000,100
Sweden,SWE,2005,96
Sweden,SWE,2010,100
Switzerland,CHE,1820,63.6
Switzerland,CHE,1825,65.1
Switzerland,CHE,1830,66.6
Switzerland,CHE,1835,69.2
Switzerland,CHE,1840,71.8
Switzerland,CHE,1845,74.4
Switzerland,CHE,1850,77
Switzerland,CHE,1855,79.6
Switzerland,CHE,1860,82.2
Switzerland,CHE,1865,84.8
Switzerland,CHE,1870,87.4
Switzerland,CHE,1875,90
Switzerland,CHE,1880,92.6
Switzerland,CHE,1885,96.4
Switzerland,CHE,1890,92.9
Switzerland,CHE,1895,90.9
Switzerland,CHE,1900,89
Switzerland,CHE,1905,91.2
Switzerland,CHE,1910,86.7
Switzerland,CHE,1915,88.3
Switzerland,CHE,1920,87
Switzerland,CHE,1925,85.4
Switzerland,CHE,1930,85.9
Switzerland,CHE,1935,89.1
Switzerland,CHE,1940,86.9
Switzerland,CHE,1945,81.3
Switzerland,CHE,1950,84
Switzerland,CHE,1955,87.2
Switzerland,CHE,1960,100
Switzerland,CHE,1965,80.1
Switzerland,CHE,1970,78.3
Switzerland,CHE,1975,84.7
Switzerland,CHE,1980,92.1
Switzerland,CHE,1985,92.1
Switzerland,CHE,1990,93
Switzerland,CHE,1995,100
Switzerland,CHE,2000,100
Switzerland,CHE,2005,100
Switzerland,CHE,2010,100
Syria,SYR,1820,0
Syria,SYR,1825,0
Syria,SYR,1830,0
Syria,SYR,1835,0.1
Syria,SYR,1840,0.1
Syria,SYR,1845,0.1
Syria,SYR,1850,0.2
Syria,SYR,1855,0.2
Syria,SYR,1860,0.3
Syria,SYR,1865,0.4
Syria,SYR,1870,0.6
Syria,SYR,1875,0.8
Syria,SYR,1880,1.1
Syria,SYR,1885,1.6
Syria,SYR,1890,2.2
Syria,SYR,1895,3
Syria,SYR,1900,4.1
Syria,SYR,1905,5.6
Syria,SYR,1910,7.6
Syria,SYR,1915,10.3
Syria,SYR,1920,13.7
Syria,SYR,1925,18.1
Syria,SYR,1930,23.5
Syria,SYR,1935,24.9
Syria,SYR,1940,28.3
Syria,SYR,1945,34.8
Syria,SYR,1950,60
Syria,SYR,1955,55
Syria,SYR,1960,55.8
Syria,SYR,1965,67
Syria,SYR,1970,70
Syria,SYR,1975,87
Syria,SYR,1980,91
Syria,SYR,1985,97
Syria,SYR,1990,99
Syria,SYR,1995,93.9
Syria,SYR,2000,100
Syria,SYR,2005,100
Syria,SYR,2010,100
Taiwan,TWN,1820,0
Taiwan,TWN,1825,0
Taiwan,TWN,1830,0
Taiwan,TWN,1835,0
Taiwan,TWN,1840,0
Taiwan,TWN,1845,0
Taiwan,TWN,1850,0
Taiwan,TWN,1855,0
Taiwan,TWN,1860,0
Taiwan,TWN,1865,0
Taiwan,TWN,1870,0
Taiwan,TWN,1875,0
Taiwan,TWN,1880,0.2
Taiwan,TWN,1885,0.5
Taiwan,TWN,1890,1.2
Taiwan,TWN,1895,2.4
Taiwan,TWN,1900,4.6
Taiwan,TWN,1905,5.8
Taiwan,TWN,1910,7
Taiwan,TWN,1915,25.9
Taiwan,TWN,1920,44.8
Taiwan,TWN,1925,51.8
Taiwan,TWN,1930,58.7
Taiwan,TWN,1935,70.1
Taiwan,TWN,1940,100
Taiwan,TWN,1945,100
Taiwan,TWN,1950,100
Taiwan,TWN,1955,100
Taiwan,TWN,1960,94.1
Taiwan,TWN,1965,95.1
Taiwan,TWN,1970,96
Taiwan,TWN,1975,97
Taiwan,TWN,1980,98
Taiwan,TWN,1985,98
Taiwan,TWN,1990,98
Taiwan,TWN,1995,98
Taiwan,TWN,2000,99
Taiwan,TWN,2005,98
Taiwan,TWN,2010,99
Thailand,THA,1820,0
Thailand,THA,1825,0
Thailand,THA,1830,0
Thailand,THA,1835,0
Thailand,THA,1840,0
Thailand,THA,1845,0
Thailand,THA,1850,0
Thailand,THA,1855,0
Thailand,THA,1860,0.1
Thailand,THA,1865,0.2
Thailand,THA,1870,0.3
Thailand,THA,1875,0.5
Thailand,THA,1880,0.9
Thailand,THA,1885,1.4
Thailand,THA,1890,2.3
Thailand,THA,1895,3.6
Thailand,THA,1900,5.6
Thailand,THA,1905,8.6
Thailand,THA,1910,12.7
Thailand,THA,1915,14.3
Thailand,THA,1920,15.9
Thailand,THA,1925,48.8
Thailand,THA,1930,55.4
Thailand,THA,1935,66.1
Thailand,THA,1940,100
Thailand,THA,1945,100
Thailand,THA,1950,100
Thailand,THA,1955,100
Thailand,THA,1960,90
Thailand,THA,1965,71
Thailand,THA,1970,75.6
Thailand,THA,1975,75.6
Thailand,THA,1980,90.1
Thailand,THA,1985,88.3
Thailand,THA,1990,100
Thailand,THA,1995,84.4
Thailand,THA,2000,94.5
Thailand,THA,2005,89
Thailand,THA,2010,88.1
Togo,TGO,1820,0
Togo,TGO,1825,0
Togo,TGO,1830,0
Togo,TGO,1835,0.1
Togo,TGO,1840,0.1
Togo,TGO,1845,0.1
Togo,TGO,1850,0.1
Togo,TGO,1855,0.2
Togo,TGO,1860,0.2
Togo,TGO,1865,0.3
Togo,TGO,1870,0.5
Togo,TGO,1875,0.6
Togo,TGO,1880,0.8
Togo,TGO,1885,1.1
Togo,TGO,1890,1.5
Togo,TGO,1895,2
Togo,TGO,1900,2.6
Togo,TGO,1905,3.5
Togo,TGO,1910,4.7
Togo,TGO,1915,4.2
Togo,TGO,1920,3.7
Togo,TGO,1925,3.2
Togo,TGO,1930,2.6
Togo,TGO,1935,3.5
Togo,TGO,1940,5.1
Togo,TGO,1945,6.1
Togo,TGO,1950,18.2
Togo,TGO,1955,22.5
Togo,TGO,1960,32.8
Togo,TGO,1965,41.1
Togo,TGO,1970,53
Togo,TGO,1975,72.5
Togo,TGO,1980,88.4
Togo,TGO,1985,67
Togo,TGO,1990,76
Togo,TGO,1995,74.3
Togo,TGO,2000,82.5
Togo,TGO,2005,87.1
Togo,TGO,2010,100
Trinidad and Tobago,TTO,1820,3.1
Trinidad and Tobago,TTO,1825,3.8
Trinidad and Tobago,TTO,1830,4.5
Trinidad and Tobago,TTO,1835,5.5
Trinidad and Tobago,TTO,1840,6.6
Trinidad and Tobago,TTO,1845,8
Trinidad and Tobago,TTO,1850,9.6
Trinidad and Tobago,TTO,1855,11.4
Trinidad and Tobago,TTO,1860,19.5
Trinidad and Tobago,TTO,1865,18.4
Trinidad and Tobago,TTO,1870,17
Trinidad and Tobago,TTO,1875,31.5
Trinidad and Tobago,TTO,1880,34.1
Trinidad and Tobago,TTO,1885,36.1
Trinidad and Tobago,TTO,1890,59.3
Trinidad and Tobago,TTO,1895,58
Trinidad and Tobago,TTO,1900,68.9
Trinidad and Tobago,TTO,1905,86.2
Trinidad and Tobago,TTO,1910,90
Trinidad and Tobago,TTO,1915,81.9
Trinidad and Tobago,TTO,1920,80.5
Trinidad and Tobago,TTO,1925,89.5
Trinidad and Tobago,TTO,1930,91.7
Trinidad and Tobago,TTO,1935,97.1
Trinidad and Tobago,TTO,1940,99.4
Trinidad and Tobago,TTO,1945,98
Trinidad and Tobago,TTO,1950,100
Trinidad and Tobago,TTO,1955,100
Trinidad and Tobago,TTO,1960,87
Trinidad and Tobago,TTO,1965,96
Trinidad and Tobago,TTO,1970,87
Trinidad and Tobago,TTO,1975,87
Trinidad and Tobago,TTO,1980,88
Trinidad and Tobago,TTO,1985,90
Trinidad and Tobago,TTO,1990,90
Trinidad and Tobago,TTO,1995,93.1
Trinidad and Tobago,TTO,2000,96.7
Trinidad and Tobago,TTO,2005,93.8
Trinidad and Tobago,TTO,2010,99.3
Tunisia,TUN,1820,0
Tunisia,TUN,1825,0
Tunisia,TUN,1830,0
Tunisia,TUN,1835,0
Tunisia,TUN,1840,0
Tunisia,TUN,1845,0
Tunisia,TUN,1850,0
Tunisia,TUN,1855,0.1
Tunisia,TUN,1860,0.1
Tunisia,TUN,1865,0.1
Tunisia,TUN,1870,0.2
Tunisia,TUN,1875,0.2
Tunisia,TUN,1880,0.3
Tunisia,TUN,1885,0.4
Tunisia,TUN,1890,0.6
Tunisia,TUN,1895,0.8
Tunisia,TUN,1900,1.1
Tunisia,TUN,1905,1.5
Tunisia,TUN,1910,2.1
Tunisia,TUN,1915,2.8
Tunisia,TUN,1920,3.9
Tunisia,TUN,1925,5.3
Tunisia,TUN,1930,7.1
Tunisia,TUN,1935,9.6
Tunisia,TUN,1940,12.8
Tunisia,TUN,1945,16.9
Tunisia,TUN,1950,21.9
Tunisia,TUN,1955,30.8
Tunisia,TUN,1960,50.2
Tunisia,TUN,1965,69.2
Tunisia,TUN,1970,76
Tunisia,TUN,1975,75.9
Tunisia,TUN,1980,83
Tunisia,TUN,1985,95
Tunisia,TUN,1990,96
Tunisia,TUN,1995,92.8
Tunisia,TUN,2000,97.3
Tunisia,TUN,2005,100
Tunisia,TUN,2010,100
Turkey,TUR,1820,0
Turkey,TUR,1825,0
Turkey,TUR,1830,0.1
Turkey,TUR,1835,0.1
Turkey,TUR,1840,0.1
Turkey,TUR,1845,0.1
Turkey,TUR,1850,0.2
Turkey,TUR,1855,0.2
Turkey,TUR,1860,0.3
Turkey,TUR,1865,0.4
Turkey,TUR,1870,0.6
Turkey,TUR,1875,0.8
Turkey,TUR,1880,1.1
Turkey,TUR,1885,1.5
Turkey,TUR,1890,2
Turkey,TUR,1895,2.8
Turkey,TUR,1900,3.7
Turkey,TUR,1905,5
Turkey,TUR,1910,6.7
Turkey,TUR,1915,9
Turkey,TUR,1920,11.9
Turkey,TUR,1925,19.2
Turkey,TUR,1930,21.7
Turkey,TUR,1935,28.3
Turkey,TUR,1940,35.6
Turkey,TUR,1945,48
Turkey,TUR,1950,57.5
Turkey,TUR,1955,60.1
Turkey,TUR,1960,54.3
Turkey,TUR,1965,73.1
Turkey,TUR,1970,79.7
Turkey,TUR,1975,78.2
Turkey,TUR,1980,70.2
Turkey,TUR,1985,84
Turkey,TUR,1990,100
Turkey,TUR,1995,97.7
Turkey,TUR,2000,98.9
Turkey,TUR,2005,100
Turkey,TUR,2010,100
Uganda,UGA,1820,0
Uganda,UGA,1825,0
Uganda,UGA,1830,0
Uganda,UGA,1835,0
Uganda,UGA,1840,0
Uganda,UGA,1845,0
Uganda,UGA,1850,0
Uganda,UGA,1855,0
Uganda,UGA,1860,0
Uganda,UGA,1865,0
Uganda,UGA,1870,0
Uganda,UGA,1875,0
Uganda,UGA,1880,0
Uganda,UGA,1885,0
Uganda,UGA,1890,0
Uganda,UGA,1895,0
Uganda,UGA,1900,0
Uganda,UGA,1905,0
Uganda,UGA,1910,0
Uganda,UGA,1915,0
Uganda,UGA,1920,0
Uganda,UGA,1925,2.8
Uganda,UGA,1930,2.8
Uganda,UGA,1935,3.5
Uganda,UGA,1940,7.3
Uganda,UGA,1945,16.8
Uganda,UGA,1950,25.9
Uganda,UGA,1955,34.9
Uganda,UGA,1960,39
Uganda,UGA,1965,53.3
Uganda,UGA,1970,30.2
Uganda,UGA,1975,35
Uganda,UGA,1980,39
Uganda,UGA,1985,55.7
Uganda,UGA,1990,56.5
Uganda,UGA,1995,62.8
Uganda,UGA,2000,100
Uganda,UGA,2005,100
Uganda,UGA,2010,100
United Kingdom,GBR,1820,13.3
United Kingdom,GBR,1825,14.8
United Kingdom,GBR,1830,16.4
United Kingdom,GBR,1835,18.1
United Kingdom,GBR,1840,20
United Kingdom,GBR,1845,22
United Kingdom,GBR,1850,24.1
United Kingdom,GBR,1855,26.4
United Kingdom,GBR,1860,28.8
United Kingdom,GBR,1865,24.4
United Kingdom,GBR,1870,39
United Kingdom,GBR,1875,49.8
United Kingdom,GBR,1880,77.2
United Kingdom,GBR,1885,77.1
United Kingdom,GBR,1890,93.1
United Kingdom,GBR,1895,95.6
United Kingdom,GBR,1900,97.8
United Kingdom,GBR,1905,100
United Kingdom,GBR,1910,100
United Kingdom,GBR,1915,100
United Kingdom,GBR,1920,100
United Kingdom,GBR,1925,100
United Kingdom,GBR,1930,100
United Kingdom,GBR,1935,100
United Kingdom,GBR,1940,92.4
United Kingdom,GBR,1945,84.7
United Kingdom,GBR,1950,100
United Kingdom,GBR,1955,100
United Kingdom,GBR,1960,86.7
United Kingdom,GBR,1965,86.7
United Kingdom,GBR,1970,98
United Kingdom,GBR,1975,98
United Kingdom,GBR,1980,96
United Kingdom,GBR,1985,97
United Kingdom,GBR,1990,97
United Kingdom,GBR,1995,100
United Kingdom,GBR,2000,100
United Kingdom,GBR,2005,100
United Kingdom,GBR,2010,100
United States,USA,1820,41.4
United States,USA,1825,42.9
United States,USA,1830,53.4
United States,USA,1835,55.4
United States,USA,1840,59.7
United States,USA,1845,70
United States,USA,1850,80.1
United States,USA,1855,88
United States,USA,1860,97.5
United States,USA,1865,98.1
United States,USA,1870,100
United States,USA,1875,100
United States,USA,1880,100
United States,USA,1885,100
United States,USA,1890,100
United States,USA,1895,100
United States,USA,1900,100
United States,USA,1905,100
United States,USA,1910,100
United States,USA,1915,100
United States,USA,1920,100
United States,USA,1925,100
United States,USA,1930,100
United States,USA,1935,100
United States,USA,1940,100
United States,USA,1945,100
United States,USA,1950,100
United States,USA,1955,100
United States,USA,1960,100
United States,USA,1965,95.9
United States,USA,1970,95.9
United States,USA,1975,72
United States,USA,1980,94
United States,USA,1985,96
United States,USA,1990,98
United States,USA,1995,96.1
United States,USA,2000,100
United States,USA,2005,100
United States,USA,2010,99
Uruguay,URY,1820,2.2
Uruguay,URY,1825,2.7
Uruguay,URY,1830,3.4
Uruguay,URY,1835,4.2
Uruguay,URY,1840,5.2
Uruguay,URY,1845,6.5
Uruguay,URY,1850,8
Uruguay,URY,1855,9.8
Uruguay,URY,1860,12
Uruguay,URY,1865,14.6
Uruguay,URY,1870,17.7
Uruguay,URY,1875,21.2
Uruguay,URY,1880,26.7
Uruguay,URY,1885,26.3
Uruguay,URY,1890,27.9
Uruguay,URY,1895,30.9
Uruguay,URY,1900,27.9
Uruguay,URY,1905,36.7
Uruguay,URY,1910,49.4
Uruguay,URY,1915,52.8
Uruguay,URY,1920,52.7
Uruguay,URY,1925,56.9
Uruguay,URY,1930,58
Uruguay,URY,1935,60.3
Uruguay,URY,1940,67.2
Uruguay,URY,1945,66.4
Uruguay,URY,1950,83.1
Uruguay,URY,1955,85.1
Uruguay,URY,1960,83.8
Uruguay,URY,1965,80
Uruguay,URY,1970,92.7
Uruguay,URY,1975,88.5
Uruguay,URY,1980,87.7
Uruguay,URY,1985,91
Uruguay,URY,1990,91
Uruguay,URY,1995,95
Uruguay,URY,2000,99.3
Uruguay,URY,2005,100
Uruguay,URY,2010,100
Venezuela,VEN,1820,0.1
Venezuela,VEN,1825,0.1
Venezuela,VEN,1830,0.2
Venezuela,VEN,1835,0.2
Venezuela,VEN,1840,0.3
Venezuela,VEN,1845,0.3
Venezuela,VEN,1850,0.4
Venezuela,VEN,1855,0.6
Venezuela,VEN,1860,0.7
Venezuela,VEN,1865,0.9
Venezuela,VEN,1870,1.2
Venezuela,VEN,1875,1.5
Venezuela,VEN,1880,1.9
Venezuela,VEN,1885,2.5
Venezuela,VEN,1890,3.2
Venezuela,VEN,1895,4
Venezuela,VEN,1900,6.8
Venezuela,VEN,1905,9.2
Venezuela,VEN,1910,11.7
Venezuela,VEN,1915,12.8
Venezuela,VEN,1920,5.2
Venezuela,VEN,1925,22.2
Venezuela,VEN,1930,26.3
Venezuela,VEN,1935,54.1
Venezuela,VEN,1940,54.9
Venezuela,VEN,1945,63.3
Venezuela,VEN,1950,80
Venezuela,VEN,1955,87.6
Venezuela,VEN,1960,81
Venezuela,VEN,1965,76
Venezuela,VEN,1970,77
Venezuela,VEN,1975,81
Venezuela,VEN,1980,86
Venezuela,VEN,1985,86
Venezuela,VEN,1990,89
Venezuela,VEN,1995,80.1
Venezuela,VEN,2000,94.2
Venezuela,VEN,2005,97.9
Venezuela,VEN,2010,99.2
Yemen,YEM,1820,0
Yemen,YEM,1825,0
Yemen,YEM,1830,0
Yemen,YEM,1835,0
Yemen,YEM,1840,0
Yemen,YEM,1845,0
Yemen,YEM,1850,0
Yemen,YEM,1855,0
Yemen,YEM,1860,0
Yemen,YEM,1865,0
Yemen,YEM,1870,0
Yemen,YEM,1875,0.1
Yemen,YEM,1880,0.1
Yemen,YEM,1885,0.1
Yemen,YEM,1890,0.1
Yemen,YEM,1895,0.2
Yemen,YEM,1900,0.3
Yemen,YEM,1905,0.3
Yemen,YEM,1910,0.4
Yemen,YEM,1915,0.6
Yemen,YEM,1920,0.7
Yemen,YEM,1925,1
Yemen,YEM,1930,1.3
Yemen,YEM,1935,1.7
Yemen,YEM,1940,2.2
Yemen,YEM,1945,2.8
Yemen,YEM,1950,11.5
Yemen,YEM,1955,20.2
Yemen,YEM,1960,6
Yemen,YEM,1965,6.8
Yemen,YEM,1970,9
Yemen,YEM,1975,21.8
Yemen,YEM,1980,35.2
Yemen,YEM,1985,52.5
Yemen,YEM,1990,57
Yemen,YEM,1995,52.5
Yemen,YEM,2000,65.2
Yemen,YEM,2005,84.6
Yemen,YEM,2010,86
Zambia,ZMB,1820,0
Zambia,ZMB,1825,0
Zambia,ZMB,1830,0
Zambia,ZMB,1835,0
Zambia,ZMB,1840,0
Zambia,ZMB,1845,0
Zambia,ZMB,1850,0
Zambia,ZMB,1855,0
Zambia,ZMB,1860,0
Zambia,ZMB,1865,0
Zambia,ZMB,1870,0
Zambia,ZMB,1875,0
Zambia,ZMB,1880,0
Zambia,ZMB,1885,0
Zambia,ZMB,1890,0
Zambia,ZMB,1895,0
Zambia,ZMB,1900,0
Zambia,ZMB,1905,0
Zambia,ZMB,1910,0
Zambia,ZMB,1915,0.6
Zambia,ZMB,1920,1.7
Zambia,ZMB,1925,3.7
Zambia,ZMB,1930,6.9
Zambia,ZMB,1935,13.2
Zambia,ZMB,1940,19.5
Zambia,ZMB,1945,31.7
Zambia,ZMB,1950,43.8
Zambia,ZMB,1955,46.5
Zambia,ZMB,1960,47
Zambia,ZMB,1965,49.7
Zambia,ZMB,1970,80.7
Zambia,ZMB,1975,83
Zambia,ZMB,1980,84
Zambia,ZMB,1985,87
Zambia,ZMB,1990,81
Zambia,ZMB,1995,87.2
Zambia,ZMB,2000,78.8
Zambia,ZMB,2005,100
Zambia,ZMB,2010,100
Zimbabwe,ZWE,1820,0
Zimbabwe,ZWE,1825,0
Zimbabwe,ZWE,1830,0
Zimbabwe,ZWE,1835,0
Zimbabwe,ZWE,1840,0
Zimbabwe,ZWE,1845,0
Zimbabwe,ZWE,1850,0
Zimbabwe,ZWE,1855,0
Zimbabwe,ZWE,1860,0
Zimbabwe,ZWE,1865,0
Zimbabwe,ZWE,1870,0
Zimbabwe,ZWE,1875,0
Zimbabwe,ZWE,1880,0
Zimbabwe,ZWE,1885,0
Zimbabwe,ZWE,1890,0
Zimbabwe,ZWE,1895,0.8
Zimbabwe,ZWE,1900,2.4
Zimbabwe,ZWE,1905,5.1
Zimbabwe,ZWE,1910,9.6
Zimbabwe,ZWE,1915,20.5
Zimbabwe,ZWE,1920,31.4
Zimbabwe,ZWE,1925,48.6
Zimbabwe,ZWE,1930,65.9
Zimbabwe,ZWE,1935,58.9
Zimbabwe,ZWE,1940,51.9
Zimbabwe,ZWE,1945,58.9
Zimbabwe,ZWE,1950,66
Zimbabwe,ZWE,1955,80.4
Zimbabwe,ZWE,1960,74.4
Zimbabwe,ZWE,1965,85.3
Zimbabwe,ZWE,1970,57.4
Zimbabwe,ZWE,1975,56.6
Zimbabwe,ZWE,1980,68.2
Zimbabwe,ZWE,1985,100
Zimbabwe,ZWE,1990,90.7
Zimbabwe,ZWE,1995,90.7
Zimbabwe,ZWE,2000,100
Zimbabwe,ZWE,2005,97
Zimbabwe,ZWE,2010,98.3
