Entity,Code,Year,"Spirits, recorded per capita (15+) consumption (in litres of pure alcohol)  (litres of pure alcohol)"
Bhutan,BTN,1969,0
Bhutan,BTN,1970,0
Bhutan,BTN,1971,0
Bhutan,BTN,1972,0
Bhutan,BTN,1973,0
Bhutan,BTN,1974,0
Bhutan,BTN,1975,0
Bhutan,BTN,1976,0
Bhutan,BTN,1977,0
Bhutan,BTN,1978,0
Bhutan,BTN,1979,0
Bhutan,BTN,1980,0
Bhutan,BTN,1981,0
Bhutan,BTN,1982,0
Bhutan,BTN,1983,0
Bhutan,BTN,1984,0
Bhutan,BTN,1985,0
Bhutan,BTN,1986,0
Bhutan,BTN,1987,0
Bhutan,BTN,1988,0
Bhutan,BTN,1989,0
Bhutan,BTN,1990,0
Bhutan,BTN,1991,0
Bhutan,BTN,1992,0
Bhutan,BTN,1993,0
Bhutan,BTN,1994,0
Bhutan,BTN,1995,0
Bhutan,BTN,1996,0
Bhutan,BTN,1997,0
Bhutan,BTN,1998,0
Bhutan,BTN,1999,0
Bhutan,BTN,2000,0
Bhutan,BTN,2001,0
Bhutan,BTN,2002,0
Bhutan,BTN,2003,0.03
Bhutan,BTN,2004,0.34
Bhutan,BTN,2005,0.36
Bhutan,BTN,2006,0.02
Bhutan,BTN,2007,0.02
Bhutan,BTN,2008,0.02
Bhutan,BTN,2009,0.03
Bhutan,BTN,2010,0.1
Bhutan,BTN,2011,0
Bolivia,BOL,1961,0.87
Bolivia,BOL,1962,0.85
Bolivia,BOL,1963,1.59
Bolivia,BOL,1964,2.05
Bolivia,BOL,1965,1.64
Bolivia,BOL,1966,1.59
Bolivia,BOL,1967,1.74
Bolivia,BOL,1968,2
Bolivia,BOL,1969,1.96
Bolivia,BOL,1970,1.81
Bolivia,BOL,1971,1.42
Bolivia,BOL,1972,1.48
Bolivia,BOL,1973,1.89
Bolivia,BOL,1974,2.18
Bolivia,BOL,1975,2.03
Bolivia,BOL,1976,2.14
Bolivia,BOL,1977,2.88
Bolivia,BOL,1978,3.24
Bolivia,BOL,1979,2.93
Bolivia,BOL,1980,2.93
Bolivia,BOL,1981,3.14
Bolivia,BOL,1982,2.63
Bolivia,BOL,1983,2.51
Bolivia,BOL,1984,1.96
Bolivia,BOL,1985,2.32
Bolivia,BOL,1986,2.06
Bolivia,BOL,1987,1.8
Bolivia,BOL,1988,1.95
Bolivia,BOL,1989,1.71
Bolivia,BOL,1990,1.49
Bolivia,BOL,1991,1.73
Bolivia,BOL,1992,1.52
Bolivia,BOL,1993,1.27
Bolivia,BOL,1994,1.44
Bolivia,BOL,1995,1.34
Bolivia,BOL,1996,1.25
Bolivia,BOL,1997,1.29
Bolivia,BOL,1998,1.43
Bolivia,BOL,1999,1.4
Bolivia,BOL,2000,0.56
Bolivia,BOL,2001,0.59
Bolivia,BOL,2002,0.62
Bolivia,BOL,2003,0.57
Bolivia,BOL,2004,0.56
Bolivia,BOL,2005,0.58
Bolivia,BOL,2006,0.62
Bolivia,BOL,2007,0.66
Bolivia,BOL,2008,0.71
Bolivia,BOL,2009,0.69
Bolivia,BOL,2010,0.74
Bolivia,BOL,2011,0.81
Bolivia,BOL,2012,0.82
Bolivia,BOL,2013,0.83
Bolivia,BOL,2014,0.82
Bosnia and Herzegovina,BIH,1990,8.6
Bosnia and Herzegovina,BIH,1991,10.96
Bosnia and Herzegovina,BIH,1992,8.32
Bosnia and Herzegovina,BIH,1993,7.15
Bosnia and Herzegovina,BIH,1994,6.67
Bosnia and Herzegovina,BIH,1995,6.6
Bosnia and Herzegovina,BIH,1996,8.07
Bosnia and Herzegovina,BIH,1997,8.03
Bosnia and Herzegovina,BIH,1998,6.37
Bosnia and Herzegovina,BIH,1999,6.78
Bosnia and Herzegovina,BIH,2000,0.85
Bosnia and Herzegovina,BIH,2001,0.85
Bosnia and Herzegovina,BIH,2002,0.87
Bosnia and Herzegovina,BIH,2003,0.86
Bosnia and Herzegovina,BIH,2004,0.68
Bosnia and Herzegovina,BIH,2005,0.66
Bosnia and Herzegovina,BIH,2006,0.63
Bosnia and Herzegovina,BIH,2007,0.64
Bosnia and Herzegovina,BIH,2008,0.64
Bosnia and Herzegovina,BIH,2009,0.61
Bosnia and Herzegovina,BIH,2010,0.63
Bosnia and Herzegovina,BIH,2011,0.63
Bosnia and Herzegovina,BIH,2012,0.59
Bosnia and Herzegovina,BIH,2013,0.55
Bosnia and Herzegovina,BIH,2014,0.54
Botswana,BWA,1961,0.41
Botswana,BWA,1962,0.41
Botswana,BWA,1963,0.4
Botswana,BWA,1964,0.39
Botswana,BWA,1965,0.38
Botswana,BWA,1966,0.38
Botswana,BWA,1967,0.37
Botswana,BWA,1968,0.42
Botswana,BWA,1969,0.41
Botswana,BWA,1970,0.45
Botswana,BWA,1971,0.44
Botswana,BWA,1972,0.47
Botswana,BWA,1973,0.46
Botswana,BWA,1974,0.44
Botswana,BWA,1975,0.6
Botswana,BWA,1976,0.71
Botswana,BWA,1977,1.03
Botswana,BWA,1978,1.06
Botswana,BWA,1979,0.86
Botswana,BWA,1980,0.74
Botswana,BWA,1981,0.57
Botswana,BWA,1982,0.35
Botswana,BWA,1983,0.18
Botswana,BWA,1984,0.28
Botswana,BWA,1985,0.15
Botswana,BWA,1986,0.23
Botswana,BWA,1987,0.18
Botswana,BWA,1988,0.52
Botswana,BWA,1989,0.37
Botswana,BWA,1990,0.65
Botswana,BWA,1991,0.84
Botswana,BWA,1992,0.92
Botswana,BWA,1993,0.63
Botswana,BWA,1994,0.58
Botswana,BWA,1995,0.47
Botswana,BWA,1996,0.44
Botswana,BWA,1997,0.55
Botswana,BWA,1998,0.64
Botswana,BWA,1999,0.39
Botswana,BWA,2000,0.54
Botswana,BWA,2001,0.36
Botswana,BWA,2002,1.22
Botswana,BWA,2003,0.82
Botswana,BWA,2004,0
Botswana,BWA,2005,1.01
Botswana,BWA,2006,1.08
Botswana,BWA,2007,0.5
Botswana,BWA,2008,2.13
Botswana,BWA,2009,0.69
Botswana,BWA,2010,0.67
Botswana,BWA,2011,1.58
Brazil,BRA,1963,0.76
Brazil,BRA,1964,0.81
Brazil,BRA,1965,0.78
Brazil,BRA,1966,0.75
Brazil,BRA,1967,1.46
Brazil,BRA,1968,1.41
Brazil,BRA,1969,1.45
Brazil,BRA,1970,1.88
Brazil,BRA,1971,1.61
Brazil,BRA,1972,1.63
Brazil,BRA,1973,1.63
Brazil,BRA,1974,1.67
Brazil,BRA,1975,1.66
Brazil,BRA,1976,1.67
Brazil,BRA,1977,1.63
Brazil,BRA,1978,1.64
Brazil,BRA,1979,1.63
Brazil,BRA,1980,1.63
Brazil,BRA,1981,1.58
Brazil,BRA,1982,1.67
Brazil,BRA,1983,1.72
Brazil,BRA,1984,1.88
Brazil,BRA,1985,1.93
Brazil,BRA,1986,1.9
Brazil,BRA,1987,1.9
Brazil,BRA,1988,1.85
Brazil,BRA,1989,2.32
Brazil,BRA,1990,1.99
Brazil,BRA,1991,1.98
Brazil,BRA,1992,2.11
Brazil,BRA,1993,1.79
Brazil,BRA,1994,2.07
Brazil,BRA,1995,2.2
Brazil,BRA,1996,2.18
Brazil,BRA,1997,2.16
Brazil,BRA,1998,2.14
Brazil,BRA,1999,2.12
Brazil,BRA,2000,3.61
Brazil,BRA,2001,3.49
Brazil,BRA,2002,3.37
Brazil,BRA,2003,3.36
Brazil,BRA,2004,3.19
Brazil,BRA,2005,3.08
Brazil,BRA,2006,3.09
Brazil,BRA,2007,3.04
Brazil,BRA,2008,2.96
Brazil,BRA,2009,2.76
Brazil,BRA,2010,2.66
Brazil,BRA,2011,2.63
Brazil,BRA,2012,2.57
Brazil,BRA,2013,2.49
Brazil,BRA,2014,2.39
Brunei,BRN,1961,0
Brunei,BRN,1962,0
Brunei,BRN,1963,0.3
Brunei,BRN,1964,0.46
Brunei,BRN,1965,0.58
Brunei,BRN,1966,0.4
Brunei,BRN,1967,0.44
Brunei,BRN,1968,0.43
Brunei,BRN,1969,0.49
Brunei,BRN,1970,0.39
Brunei,BRN,1971,0.41
Brunei,BRN,1972,0.39
Brunei,BRN,1973,0.34
Brunei,BRN,1974,0.37
Brunei,BRN,1975,0.37
Brunei,BRN,1976,0.41
Brunei,BRN,1977,0.46
Brunei,BRN,1978,0.65
Brunei,BRN,1979,0.58
Brunei,BRN,1980,0.57
Brunei,BRN,1981,0.58
Brunei,BRN,1982,0.58
Brunei,BRN,1983,0.55
Brunei,BRN,1984,0.66
Brunei,BRN,1985,0.48
Brunei,BRN,1986,0.24
Brunei,BRN,1987,0.23
Brunei,BRN,1988,0.38
Brunei,BRN,1989,0.36
Brunei,BRN,1990,0.38
Brunei,BRN,1991,0.38
Brunei,BRN,1993,0.34
Brunei,BRN,1994,0.04
Brunei,BRN,1995,0.49
Brunei,BRN,1996,0.48
Brunei,BRN,1997,0.02
Brunei,BRN,1998,0.01
Brunei,BRN,1999,0.27
Brunei,BRN,2000,0.15
Brunei,BRN,2001,0.23
Brunei,BRN,2002,0.03
Brunei,BRN,2003,0.02
Brunei,BRN,2004,0.01
Brunei,BRN,2005,0.05
Brunei,BRN,2006,0.11
Brunei,BRN,2007,0.06
Brunei,BRN,2008,0.05
Brunei,BRN,2009,0.05
Brunei,BRN,2010,0.03
Brunei,BRN,2011,0.05
Bulgaria,BGR,1963,2.53
Bulgaria,BGR,1964,2.28
Bulgaria,BGR,1965,2.35
Bulgaria,BGR,1966,2.55
Bulgaria,BGR,1967,2.71
Bulgaria,BGR,1968,2.88
Bulgaria,BGR,1969,3.12
Bulgaria,BGR,1970,3.1
Bulgaria,BGR,1971,3.14
Bulgaria,BGR,1972,3.31
Bulgaria,BGR,1973,3.39
Bulgaria,BGR,1974,3.43
Bulgaria,BGR,1975,3.73
Bulgaria,BGR,1976,3.77
Bulgaria,BGR,1977,3.71
Bulgaria,BGR,1978,3.94
Bulgaria,BGR,1979,4.01
Bulgaria,BGR,1980,4.05
Bulgaria,BGR,1981,4.07
Bulgaria,BGR,1982,3.9
Bulgaria,BGR,1983,3.88
Bulgaria,BGR,1984,4.04
Bulgaria,BGR,1985,4.08
Bulgaria,BGR,1986,4.32
Bulgaria,BGR,1987,3.58
Bulgaria,BGR,1988,3.69
Bulgaria,BGR,1989,3.98
Bulgaria,BGR,1990,4.02
Bulgaria,BGR,1991,3.51
Bulgaria,BGR,1992,3.51
Bulgaria,BGR,1993,3.38
Bulgaria,BGR,1994,3.48
Bulgaria,BGR,1995,3.35
Bulgaria,BGR,1996,3.06
Bulgaria,BGR,1997,2.96
Bulgaria,BGR,1998,2.96
Bulgaria,BGR,1999,2.85
Bulgaria,BGR,2000,4.65
Bulgaria,BGR,2001,4.77
Bulgaria,BGR,2002,4.88
Bulgaria,BGR,2003,4.96
Bulgaria,BGR,2004,5.29
Bulgaria,BGR,2005,4.93
Bulgaria,BGR,2006,4.8
Bulgaria,BGR,2007,4.73
Bulgaria,BGR,2008,4.8
Bulgaria,BGR,2009,4.84
Bulgaria,BGR,2010,5.02
Bulgaria,BGR,2011,5.16
Bulgaria,BGR,2012,4.99
Bulgaria,BGR,2013,4.88
Bulgaria,BGR,2014,4.78
Burkina Faso,BFA,1961,0.01
Burkina Faso,BFA,1962,0.01
Burkina Faso,BFA,1963,0.01
Burkina Faso,BFA,1964,0.01
Burkina Faso,BFA,1965,0.01
Burkina Faso,BFA,1966,0.01
Burkina Faso,BFA,1967,0.01
Burkina Faso,BFA,1968,0.01
Burkina Faso,BFA,1969,0.01
Burkina Faso,BFA,1970,0.01
Burkina Faso,BFA,1971,0.01
Burkina Faso,BFA,1972,0.03
Burkina Faso,BFA,1973,0.05
Burkina Faso,BFA,1974,0.05
Burkina Faso,BFA,1975,0.04
Burkina Faso,BFA,1976,0.03
Burkina Faso,BFA,1977,0.07
Burkina Faso,BFA,1978,0.04
Burkina Faso,BFA,1979,0.11
Burkina Faso,BFA,1980,0.03
Burkina Faso,BFA,1981,0.03
Burkina Faso,BFA,1982,0.02
Burkina Faso,BFA,1983,0.02
Burkina Faso,BFA,1984,0.03
Burkina Faso,BFA,1985,0
Burkina Faso,BFA,1986,0.02
Burkina Faso,BFA,1987,0.01
Burkina Faso,BFA,1988,0.02
Burkina Faso,BFA,1989,0
Burkina Faso,BFA,1990,0.01
Burkina Faso,BFA,1991,0.01
Burkina Faso,BFA,1992,0.02
Burkina Faso,BFA,1993,0.03
Burkina Faso,BFA,1994,0.07
Burkina Faso,BFA,1995,0.14
Burkina Faso,BFA,1996,0.12
Burkina Faso,BFA,1997,0.15
Burkina Faso,BFA,1998,0.09
Burkina Faso,BFA,1999,0.3
Burkina Faso,BFA,2000,0.29
Burkina Faso,BFA,2001,0.23
Burkina Faso,BFA,2002,0.27
Burkina Faso,BFA,2003,0.21
Burkina Faso,BFA,2004,0.17
Burkina Faso,BFA,2005,0.43
Burkina Faso,BFA,2006,0.5
Burkina Faso,BFA,2007,0.2
Burkina Faso,BFA,2008,0.13
Burkina Faso,BFA,2009,0.14
Burkina Faso,BFA,2010,0.12
Burkina Faso,BFA,2011,0.13
Burkina Faso,BFA,2012,0.2
Burkina Faso,BFA,2013,0.24
Burundi,BDI,1961,0
Burundi,BDI,1962,0
Burundi,BDI,1963,0
Burundi,BDI,1964,0
Burundi,BDI,1965,0
Burundi,BDI,1966,0.02
Burundi,BDI,1967,0.02
Burundi,BDI,1968,0
Burundi,BDI,1969,0.01
Burundi,BDI,1970,0.01
Burundi,BDI,1971,0.01
Burundi,BDI,1972,0.03
Burundi,BDI,1973,0.04
Burundi,BDI,1974,0.03
Burundi,BDI,1975,0.02
Burundi,BDI,1976,0.02
Burundi,BDI,1977,0.01
Burundi,BDI,1978,0.01
Burundi,BDI,1979,0.01
Burundi,BDI,1980,0.01
Burundi,BDI,1981,0.01
Burundi,BDI,1982,0.01
Burundi,BDI,1983,0
Burundi,BDI,1984,0
Burundi,BDI,1985,0
Burundi,BDI,1986,0
Burundi,BDI,1987,0
Burundi,BDI,1988,0
Burundi,BDI,1989,0.01
Burundi,BDI,1990,0.01
Burundi,BDI,1991,0.01
Burundi,BDI,1992,0.01
Burundi,BDI,1993,0.01
Burundi,BDI,1994,0.01
Burundi,BDI,1995,0.01
Burundi,BDI,1996,0
Burundi,BDI,1997,0.01
Burundi,BDI,1998,0
Burundi,BDI,1999,0
Burundi,BDI,2000,0
Burundi,BDI,2001,0
Burundi,BDI,2002,0
Burundi,BDI,2003,0
Burundi,BDI,2004,0
Burundi,BDI,2005,0
Burundi,BDI,2006,0.01
Burundi,BDI,2007,0.01
Burundi,BDI,2008,0
Burundi,BDI,2009,0
Burundi,BDI,2010,0
Burundi,BDI,2011,0
Cambodia,KHM,1982,0.42
Cambodia,KHM,1983,0.51
Cambodia,KHM,1984,0.3
Cambodia,KHM,1985,0.25
Cambodia,KHM,1986,0.22
Cambodia,KHM,1987,0.22
Cambodia,KHM,1988,0.17
Cambodia,KHM,1989,0.33
Cambodia,KHM,1990,0.38
Cambodia,KHM,1991,0.21
Cambodia,KHM,1992,0.18
Cambodia,KHM,1993,0.18
Cambodia,KHM,1994,1.06
Cambodia,KHM,1995,0.81
Cambodia,KHM,1996,1.43
Cambodia,KHM,1997,1.57
Cambodia,KHM,1998,1.75
Cambodia,KHM,1999,1.67
Cambodia,KHM,2000,1.21
Cambodia,KHM,2001,1.44
Cambodia,KHM,2002,1.17
Cambodia,KHM,2003,1.16
Cambodia,KHM,2004,1.09
Cambodia,KHM,2005,1.21
Cambodia,KHM,2006,1.21
Cambodia,KHM,2007,1.18
Cambodia,KHM,2008,1.27
Cambodia,KHM,2009,1.18
Cambodia,KHM,2010,1.27
Cambodia,KHM,2011,0.75
Cameroon,CMR,1961,0.09
Cameroon,CMR,1962,0.33
Cameroon,CMR,1963,0.08
Cameroon,CMR,1964,0.09
Cameroon,CMR,1965,0.11
Cameroon,CMR,1966,0.14
Cameroon,CMR,1967,0.11
Cameroon,CMR,1968,0.09
Cameroon,CMR,1969,0.08
Cameroon,CMR,1970,0.06
Cameroon,CMR,1971,0.07
Cameroon,CMR,1972,0.08
Cameroon,CMR,1973,0.1
Cameroon,CMR,1974,0.13
Cameroon,CMR,1975,0.09
Cameroon,CMR,1976,0.15
Cameroon,CMR,1977,0.07
Cameroon,CMR,1978,0.05
Cameroon,CMR,1979,0.04
Cameroon,CMR,1980,0.02
Cameroon,CMR,1981,0
Cameroon,CMR,1982,0.02
Cameroon,CMR,1983,0.01
Cameroon,CMR,1984,0.01
Cameroon,CMR,1985,0.01
Cameroon,CMR,1986,0.01
Cameroon,CMR,1987,0.02
Cameroon,CMR,1988,0.01
Cameroon,CMR,1989,0.04
Cameroon,CMR,1990,0.01
Cameroon,CMR,1991,0
Cameroon,CMR,1992,0.01
Cameroon,CMR,1993,0.01
Cameroon,CMR,1994,0.01
Cameroon,CMR,1995,0.01
Cameroon,CMR,1996,0
Cameroon,CMR,1997,0.01
Cameroon,CMR,1998,0.01
Cameroon,CMR,1999,0
Cameroon,CMR,2000,0
Cameroon,CMR,2001,0
Cameroon,CMR,2002,0
Cameroon,CMR,2003,0
Cameroon,CMR,2004,0
Cameroon,CMR,2005,0
Cameroon,CMR,2006,0.05
Cameroon,CMR,2007,0.06
Cameroon,CMR,2008,0.06
Cameroon,CMR,2009,0.01
Cameroon,CMR,2010,0
Cameroon,CMR,2011,0
Canada,CAN,1961,2.31
Canada,CAN,1962,2.39
Canada,CAN,1963,2.51
Canada,CAN,1964,2.07
Canada,CAN,1965,2.02
Canada,CAN,1966,2.34
Canada,CAN,1967,2.4
Canada,CAN,1968,2.55
Canada,CAN,1969,2.5
Canada,CAN,1970,2.57
Canada,CAN,1971,2.69
Canada,CAN,1972,2.96
Canada,CAN,1973,3.17
Canada,CAN,1974,3.45
Canada,CAN,1975,3.78
Canada,CAN,1976,3.84
Canada,CAN,1977,3.92
Canada,CAN,1978,3.97
Canada,CAN,1979,4.01
Canada,CAN,1980,3.86
Canada,CAN,1981,4.02
Canada,CAN,1982,3.91
Canada,CAN,1983,3.67
Canada,CAN,1984,3.35
Canada,CAN,1985,3.21
Canada,CAN,1986,3.11
Canada,CAN,1987,2.99
Canada,CAN,1988,3
Canada,CAN,1989,2.91
Canada,CAN,1990,2.74
Canada,CAN,1991,2.55
Canada,CAN,1992,2.36
Canada,CAN,1993,2
Canada,CAN,1994,2
Canada,CAN,1995,1.9
Canada,CAN,1996,1.9
Canada,CAN,1997,1.9
Canada,CAN,1998,1.9
Canada,CAN,1999,2
Canada,CAN,2000,2.1
Canada,CAN,2001,2.1
Canada,CAN,2002,2.1
Canada,CAN,2003,2.1
Canada,CAN,2004,2.1
Canada,CAN,2005,2
Canada,CAN,2006,2.1
Canada,CAN,2007,2.1
Canada,CAN,2008,2.1
Canada,CAN,2009,2.1
Canada,CAN,2010,2.1
Canada,CAN,2011,2.1
Canada,CAN,2012,2.1
Canada,CAN,2013,2.1
Canada,CAN,2014,2
Cape Verde,CPV,1961,0.49
Cape Verde,CPV,1962,0.48
Cape Verde,CPV,1963,0.47
Cape Verde,CPV,1964,0.46
Cape Verde,CPV,1965,0.45
Cape Verde,CPV,1966,0.44
Cape Verde,CPV,1967,0.48
Cape Verde,CPV,1968,0.6
Cape Verde,CPV,1969,0.75
Cape Verde,CPV,1970,0.91
Cape Verde,CPV,1971,0.63
Cape Verde,CPV,1972,0.94
Cape Verde,CPV,1973,0.81
Cape Verde,CPV,1974,0.58
Cape Verde,CPV,1975,0.7
Cape Verde,CPV,1976,0.3
Cape Verde,CPV,1977,0.46
Cape Verde,CPV,1978,0.51
Cape Verde,CPV,1979,0.5
Cape Verde,CPV,1980,0.52
Cape Verde,CPV,1981,0.63
Cape Verde,CPV,1982,0.38
Cape Verde,CPV,1983,0.42
Cape Verde,CPV,1984,0.34
Cape Verde,CPV,1985,0.46
Cape Verde,CPV,1986,0.44
Cape Verde,CPV,1987,0.46
Cape Verde,CPV,1988,0.43
Cape Verde,CPV,1989,0.56
Cape Verde,CPV,1990,0.43
Cape Verde,CPV,1991,0.34
Cape Verde,CPV,1992,0.39
Cape Verde,CPV,1993,0.51
Cape Verde,CPV,1994,0.34
Cape Verde,CPV,1995,0.44
Cape Verde,CPV,1996,0.52
Cape Verde,CPV,1997,0.34
Cape Verde,CPV,1998,0.38
Cape Verde,CPV,1999,0.43
Cape Verde,CPV,2000,0.45
Cape Verde,CPV,2001,0.46
Cape Verde,CPV,2002,0.26
Cape Verde,CPV,2003,0.44
Cape Verde,CPV,2004,0.51
Cape Verde,CPV,2005,0.14
Cape Verde,CPV,2006,0.46
Cape Verde,CPV,2007,0.73
Cape Verde,CPV,2008,0.31
Cape Verde,CPV,2009,0.48
Cape Verde,CPV,2010,0.61
Cape Verde,CPV,2011,0.7
Central African Republic,CAF,1961,0.07
Central African Republic,CAF,1962,0.07
Central African Republic,CAF,1963,0.09
Central African Republic,CAF,1964,0.09
Central African Republic,CAF,1965,0.05
Central African Republic,CAF,1966,0.06
Central African Republic,CAF,1967,0.05
Central African Republic,CAF,1968,0.05
Central African Republic,CAF,1969,0.02
Central African Republic,CAF,1970,0.02
Central African Republic,CAF,1971,0.06
Central African Republic,CAF,1972,0.04
Central African Republic,CAF,1973,0.05
Central African Republic,CAF,1974,0.04
Central African Republic,CAF,1975,0.05
Central African Republic,CAF,1976,0.06
Central African Republic,CAF,1977,0.05
Central African Republic,CAF,1978,0.06
Central African Republic,CAF,1979,0.04
Central African Republic,CAF,1980,0.07
Central African Republic,CAF,1981,0.04
Central African Republic,CAF,1982,0.07
Central African Republic,CAF,1983,0.03
Central African Republic,CAF,1984,0.02
Central African Republic,CAF,1985,0.03
Central African Republic,CAF,1986,0.03
Central African Republic,CAF,1987,0.04
Central African Republic,CAF,1988,0.02
Central African Republic,CAF,1989,0.03
Central African Republic,CAF,1990,0.03
Central African Republic,CAF,1991,0.03
Central African Republic,CAF,1992,0.02
Central African Republic,CAF,1993,0.02
Central African Republic,CAF,1994,0.03
Central African Republic,CAF,1995,0.03
Central African Republic,CAF,1996,0.03
Central African Republic,CAF,1997,0.02
Central African Republic,CAF,1998,0.02
Central African Republic,CAF,1999,0.03
Central African Republic,CAF,2000,0.02
Central African Republic,CAF,2001,0.04
Central African Republic,CAF,2002,0.02
Central African Republic,CAF,2003,0.04
Central African Republic,CAF,2004,0.03
Central African Republic,CAF,2005,0.03
Central African Republic,CAF,2006,0.04
Central African Republic,CAF,2007,0.03
Central African Republic,CAF,2008,0.02
Central African Republic,CAF,2009,0.04
Central African Republic,CAF,2010,0.04
Central African Republic,CAF,2011,0.02
Chad,TCD,1961,0.02
Chad,TCD,1962,0.02
Chad,TCD,1963,0.02
Chad,TCD,1964,0.02
Chad,TCD,1965,0.02
Chad,TCD,1966,0.02
Chad,TCD,1967,0.02
Chad,TCD,1968,0.02
Chad,TCD,1969,0.03
Chad,TCD,1970,0.04
Chad,TCD,1971,0.03
Chad,TCD,1972,0.03
Chad,TCD,1973,0.03
Chad,TCD,1974,0.03
Chad,TCD,1975,0.03
Chad,TCD,1976,0
Chad,TCD,1977,0
Chad,TCD,1978,0
Chad,TCD,1979,0
Chad,TCD,1980,0
Chad,TCD,1981,0
Chad,TCD,1982,0
Chad,TCD,1983,0
Chad,TCD,1984,0.01
Chad,TCD,1985,0.01
Chad,TCD,1986,0.01
Chad,TCD,1987,0.01
Chad,TCD,1988,0.01
Chad,TCD,1989,0.01
Chad,TCD,1990,0.01
Chad,TCD,1991,0.01
Chad,TCD,1992,0.01
Chad,TCD,1993,0.01
Chad,TCD,1994,0.01
Chad,TCD,1995,0
Chad,TCD,1996,0
Chad,TCD,1997,0.01
Chad,TCD,1998,0.01
Chad,TCD,1999,0.01
Chad,TCD,2000,0
Chad,TCD,2001,0
Chad,TCD,2002,0.03
Chad,TCD,2003,0.03
Chad,TCD,2004,0.02
Chad,TCD,2005,0.02
Chad,TCD,2006,0.02
Chad,TCD,2007,0.02
Chad,TCD,2008,0.02
Chad,TCD,2009,0.02
Chad,TCD,2010,0.03
Chad,TCD,2011,0.04
Chad,TCD,2012,0.04
Chad,TCD,2013,0.04
Chile,CHL,1963,0.96
Chile,CHL,1964,1.18
Chile,CHL,1965,1.05
Chile,CHL,1966,1.06
Chile,CHL,1967,1.01
Chile,CHL,1968,1.03
Chile,CHL,1969,1.01
Chile,CHL,1970,1.11
Chile,CHL,1971,1.31
Chile,CHL,1972,1.29
Chile,CHL,1973,0.81
Chile,CHL,1974,0.98
Chile,CHL,1975,1.1
Chile,CHL,1976,1.54
Chile,CHL,1977,1.16
Chile,CHL,1978,1.37
Chile,CHL,1979,1.42
Chile,CHL,1980,1.33
Chile,CHL,1981,1.33
Chile,CHL,1982,2.59
Chile,CHL,1983,2.59
Chile,CHL,1984,2.59
Chile,CHL,1985,2.59
Chile,CHL,1986,2.59
Chile,CHL,1987,2.59
Chile,CHL,1988,2.59
Chile,CHL,1989,2.59
Chile,CHL,1990,2.59
Chile,CHL,1991,2.59
Chile,CHL,1992,2.59
Chile,CHL,1993,2.59
Chile,CHL,1994,2.59
Chile,CHL,1995,2.59
Chile,CHL,1996,2.59
Chile,CHL,1997,2.59
Chile,CHL,1998,2.59
Chile,CHL,1999,2.59
Chile,CHL,2000,1.97
Chile,CHL,2001,1.91
Chile,CHL,2002,1.9
Chile,CHL,2003,1.96
Chile,CHL,2004,1.95
Chile,CHL,2005,2.97
Chile,CHL,2006,2.85
Chile,CHL,2007,2.22
Chile,CHL,2008,2.71
Chile,CHL,2009,2.5
Chile,CHL,2010,2.33
Chile,CHL,2011,1.91
Chile,CHL,2012,1.83
Chile,CHL,2013,1.71
Chile,CHL,2014,1.63
China,CHN,1961,0.48
China,CHN,1962,0.59
China,CHN,1963,0.61
China,CHN,1964,0.63
China,CHN,1965,0.65
China,CHN,1966,0.79
China,CHN,1967,0.69
China,CHN,1968,0.74
China,CHN,1969,0.8
China,CHN,1970,0.74
China,CHN,1971,0.83
China,CHN,1972,0.87
China,CHN,1973,0.99
China,CHN,1974,1.03
China,CHN,1975,1.16
China,CHN,1976,1.32
China,CHN,1977,1.19
China,CHN,1978,1.2
China,CHN,1979,1.29
China,CHN,1980,1.64
China,CHN,1981,1.81
China,CHN,1982,1.96
China,CHN,1983,2.15
China,CHN,1984,2.19
China,CHN,1985,1.84
China,CHN,1986,2.12
China,CHN,1987,2.82
China,CHN,1988,2.95
China,CHN,1989,2.95
China,CHN,1990,2.94
China,CHN,1991,3.21
China,CHN,1992,3.2
China,CHN,1993,3.47
China,CHN,1994,3.59
China,CHN,1995,3.99
China,CHN,1996,4.12
China,CHN,1997,4.09
China,CHN,1998,4.07
China,CHN,1999,4.05
China,CHN,2000,1.99
China,CHN,2001,1.77
China,CHN,2002,1.8
China,CHN,2003,1.77
China,CHN,2004,1.75
China,CHN,2005,1.67
China,CHN,2006,1.88
China,CHN,2007,2.31
China,CHN,2008,2.64
China,CHN,2009,3.25
China,CHN,2010,3.98
China,CHN,2011,3.65
China,CHN,2012,3.7
China,CHN,2013,3.71
China,CHN,2014,3.72
Colombia,COL,1961,0.79
Colombia,COL,1962,0.91
Colombia,COL,1963,1.01
Colombia,COL,1964,0.88
Colombia,COL,1965,1.04
Colombia,COL,1966,0.99
Colombia,COL,1967,0.98
Colombia,COL,1968,0.91
Colombia,COL,1969,1.1
Colombia,COL,1970,0.83
Colombia,COL,1971,1.06
Colombia,COL,1972,1.14
Colombia,COL,1973,1.47
Colombia,COL,1974,1.59
Colombia,COL,1975,1.53
Colombia,COL,1976,1.51
Colombia,COL,1977,1.69
Colombia,COL,1978,1.67
Colombia,COL,1979,1.38
Colombia,COL,1980,2.35
Colombia,COL,1981,2.32
Colombia,COL,1982,2.29
Colombia,COL,1983,2.1
Colombia,COL,1984,2.07
Colombia,COL,1985,2.05
